id	essay	ideas	flow	coherence	vocab	grammar	overall_score
300400011	nowadays, people live in modern life with enhanced facilities and high standard of demands. People usually use products which help them satisfy and cigarettes might be a necessary product which most of men smoke. They who believe that manufacture cigarettes should invest amount of money in compensation which prevent cancer from smoking. In my view, companies should practise this strategy to help consumers who develop cancer and people who beside them such as children.The most significant reason why companies should make actions is preventing cancer for consumers. Following that statistics, a large number of people who had cancer is remarkable increase. Everyday, people use too much with a huge of cigarettes which effect to their lung or breath and many kinds of body.If companies create competition, a number of consumers can limit. For example, many companies regulate a strategy which is informational marketing. That is showed a scaried pictures on the cover of cigarettes box which described a person use cigarettes with transformed body.Another reason is concerned about the health which is children. They are also a important factor which society should remind. Although, children do not consume cigarettes, they are also affected from this. Most importantly, children have health which is not strong like adult. So, the harmful smoking from using cigarettes would destroy children's body quickly.Some people think manufacture cigarettes make a compensation which lead to less profit. It is true that the number of customers would be decreased. However, companies are sustainable growth, because it is so difficult to stop smoking when smokers use cigarettes like a habit. In order to maintaining revenue, companies could boost the price of products, not only grow economy, but also decreasing cancer problems.In conclusion, it is significant to strategy when companies decide pay large amounts of money as compensation. Customers will be convinced from compensation and limit the number of cigarettes. Not only preventing cancer problems from adult, but also Children's Health.	5	5	5	5	4	5
300458321	Nowadays, more and more people choose smoking to get relax. Smoker has become a huge part of world population. Meanwhile, lots of people get cancer because of smoke. Some people think the cigarette companies should pay large amounts of money as compensation to people who develop cancer from smoking, but some people don't agree with it. This essay will argue that these companies should pay money for these people because they get huge profit from smoker and it is a kind of responsibility.The most significant reason is that the companies which manufacture cigarettes get large amounts of money from the people who smoking. They need to do something not just take money in their profit because smoker will reduce if more people dead because of cancer. meanwhile, these companies pay money as compensation to people who develop cancer from smoking can give smokers strong confidence and let them do not worried about cancer. Therefore, cigarette companies pay money as compensation to people who develop cancer from smoking is good for their social role.Secondly, it is a kind of responsibility if these companies pay money to these people because these people develop cancer through their products. Most people will think a lot when they smoking, and the smokers will be reduced if these companies do nothing about this issue. Therefore, companies such manufactured cigarettes should pay more attention on these people who develop cancer from smoking.In contrast, some people think these companies shouldn't pay money for these people because the government and hospital should in charge about these issue. It is true that we cannot check that these people will get cancer only because of smoking. However, these companies be a part of our society and they should be responsible.In conclusion, companies which produce cigarettes pay money to these people not only good for their social role, it is also have a notable benefits for their business in the future. In this way, these companies will be more stronger.	4	4	4	4	4	4
300465369	Nowadays, it is easy to buy cigarettes and there are many kinds of cigarettes such as electric cigarettes, sweety smell cigarettes. There is a often debate about companies which manufacture cigarettes should pay large amount of money as compensation to people who develop cancer from smoking or not. This is able argue that companies which manufacture cigarettes should pay large amount of money because cancer may lead to death and high compensation fee may cause decrease cigarettes manufacture companies.The first reason to support this argue is that, cancer may lead to death. In fact, cancer is the one of disease that difficult to cure. If cancer be founded later stage, cancer move to another place and it will be impossible to cure. Thus, cigarettes manufacture companies should pay large amount of money as compensation.The second reason to support this argument is expensive compensation fee make decrease of companies which manufacture cigarettes. If there is no company of manufactured cigarettes people will give up to buy cigarettes and no one struggle from cancer because of cigarettes. For good health to people paying large amount of money is good way.On other hand, some people argue that the cancer because of cigarettes is responsible for the people who bought cigarettes. However, if no one make cigarettes and no one sell cigarettes, everyone can live without of worry from cancer because of cigarettes.in conclusion, cigarettes cause cancer and it is possible to kill the people. Thus, need to decrease companies which manufacture cigarettes. Then, the most effective way to decrease companies is companies which manufacture cigarettes pay large amounts of money as compensation to people who develop cancer from smoking.	3	4	4	3	3	3
300478717	In these days the development technology make our lifestyle more better, for example, computer technology, transportation system and farming. These things provide us amount of merits and improve quality of life. However, many child using mobile phone to contact with their relatives and friends because parents give them to protect from strangers. This essay will argue that children who aged 8 - 12 now should not use mobile phone, because mobile phone is harm child eyes and brain and induce lack of concentrate during study.To begin with, mobile phone can be harm their eyes and brain. A researcher says that mobile phones light which name is “Blue light” is harm human body, not only adults. This light damege to their eyes viewing especially children, actually children who aged under 18 years old body is undeveloped so easy to get bad effects. Furthermore, this light make their brain bad like promote lack of sleep. Thus, children who aged 8-12 should not use mobile phone.Secondly, mobile phone makes children lack of concentrate. In many parts of world, most children has a mobile phone to communicate with their family, but these children using the smartphone during school time. Mobile phone encourage children to use them and lack of concentrate their study and stop to think critically.On the other hand, many general people belive that mobile phone is best way to save their children. Actually, these is many cased caused by using the mobile phone such as kidnap in Japan.Children using smartphone to use SNS and contact with someone. In this situation, it is possible to someone contact with child and do the kidnap. Mobile phone is extremely useful but it can be dangerous exsist for children.In conclusion, mobile phone is very useful and convinient, but it has a lot of disadvantage that harm their eyes, promote lack of concentrate and kidnap. Hence, children who aged 8 - 12 years old should not use mobile phone.	4	3	4	3	3	3
300481896	There is an increasing number of children aged 8 - 12 use their mobile phones to contact to friends and parents recent years. It is not uncommon for seeing children are playing phones all the time not only at home or outside. The parents provide them a cell phone in order to communicate with their kids when they go out initially. However, the smart functions that the mobile phones possessed look to change the situation. In my opinion, I disagree with children aged 8 - 12 should use a mobile phone due to the harmful consequence and addictation of phones.Children health would be harmed if they spend too much time on playing a cell phone, especially for their eyes. It is obvious that there are over half students need to wear glasses on the class in China currently. The reason is they use the phone for a long time after their class and also not only communicate with their friends and parents. Most of the time they just use phones surfing online.Additionally, there has a high potencial for children aged 8 - 12 to be addicted to the mobile phone. With the development of technology, the smart phone has numerous functions, which could even replace the computer. Thus, a lot of children just use it to play games or watch videos. Sometimes they could play games with their friends together for a whole day. Because of the attractive games or other things they cannot focus on this study anymore, which would also impact their study and concentration of class. Furthermore, they have no ability to manage their time well. So, to some extend, it is a dangerous thing for children to play phones for long time.It is true that it's very convenient for parents to communicate with their children by using mobile phone. However, the disadvantages overweight the advantages. They can provide their kids some special phones, which are only designed for children. These phone just have the function of call, hence, it could ensure their safety and also not be addicted to the games.In conclusion, because of some drawback for children aged 8 - 12 to use mobile phones, such as harmful to their body and mental health, children should use other kind of methods to contact to their friends and family. The watch phone is efficient way to replace the smart phone.	5	4	5	5	4	5
300482646	Nowadays, with the development of technology, many children who aged 8 t- 12 are given a phone to contact with their family and friends. But I disagree with the use of mobile phones for 8 - 12 year old children because they are too young to prevent themselves from a phone which has attractive thing in it.Most children aged 8 - 12 May not control themselves and they are attracted to some addictive games which is designed for them. They need mobile phones to communicate with their family and friends becourse the long distance between home and school, so the children are probably out of their parents eyes and they can do whatever they want, they may play games with their friends and classmates. They may have no mind on assessment and waste time and games.The other significant reason is that the content in mobile phone may be harmful to the children. The children aged 8 - 12 are curious about new things and they are brobably influened by some unhealthy content as well as bad for the development of their mental healthy. Additionally, they are so young that may not identify which is good people in which are not, so the bad stranger would use mobile phone to damage young children. Therefore, it is also a dangerous thing for children aged 8 -12 to hold their mobile phone.Other people say that children aged 8-12 hold a phone would contact with their parents when they need. Furthermore, it is convenient for parents to communicate their children when the children are out. However, using phone may bad for the children aged 8- 12 to manage their time and influenced their healthy if they are addited to play game at home instead of doing some excerses in the garden. Therefore, the adventages are far outweigh disadvantages.To sum up, the children aged 8- 12 hold a phone are not only bad for their mental healthy and also giving a difficulty for them to manage their time.300491409 (4 min)In recent years, a great deal of degital productions make the public life more convenient. But the problem is that should many children aged 8-12 use mobile phones, which brought more attention to the whole society. As far as I am concerned, I tend to agree with the use of mobile phones for 8- 12 year old children.Using mobile phones for 8- 12 year old children exert positive on their life. First of all, the children are able to use phones to gain a wide variety of information, knowledge and current news that actually useful. In addition, children can use phones to keep in touch their family and friends wherever and whenever, that also ensure children's safety to some extent. Also, using mobile phones cultivate children skills of time management which is absolutely essential. Children need to consider spend how much time on their phone screen. However, phones using bring nemerous benefits to the children aged 8- 12 now.From another perspective, using mobile phones in advance also bring some defects to these group of children. We know that the stage of 8-12 year is the growing stage for children, if children spend much time on the phone screen, their eyesight will be hurt and have a risk of using phones to addicted.To sum up, using mobile phones for 8-12 year old children have various of merits. The children need spend reasonable time on it that will make children's life more convenient and wonderful.	4	4	3	3	4	3
300491415	There is a general discussion today about the issue of allowing children (aged 8-12) use cell phones or not. Some people believe that is a good way for children to communicate with their family and friends, while other people claim that the disadvantages of it are more than the advantages. I tends to agree with the second point of view, because children might becoming phone addict and getting some negative habbits from the internet.Fist of all, compared with adults children are more easy to be influenced but other people’s opinion. Because of children's brain are not mature, they always had poor judgment and identify the right and wrong about one thing. Sometimes, children who shows bad behaviors just because they learn them form the internet and they think it is ‘cool’ - such as the alcohol abuse and smoking at illegal age. Therefore, parents and teachers should limit the frequency of using mobile phones buy children to avoid their children or students get the bad influence from the internet.Secondly, it is know to all that in nowadays mobile phones’ function nearly the same as the computer. Children can use their phones to play games, watch TV, get more friends which they does not meet even once time, listen to music and so on. So many thing they can do by using their cell phones. That is why a huge amount of children get phone addict. They cannot concentrate to their class, their study and they even does not want to chat with their parents, because they think parents does not understand them.Althoug there are so many disadvantages about allowing children use mobile phones, people still cannot ignore the convience of using cellphone. For example, they could let children chating with people more effectively. But it also means that they will be influenced by more people.Overall, I strongly believe that people should not allowing	3	4	4	4	3	3
300414886	Nowadays, there are many benits to use mobile phones in our daily life, but it also bring some disadvantages to people. Although many children aged 8 to 12 now use mobile phones to communicate with their family and friends. Mobie phone will damaged their eyes. Children will spend too much time to use their mobie phone and it will give too much bad information to children.Firstly, mobie phones will damage their eyes, if they use their mobie phone too much in the same time. If they don't take a rest to use mobie phones, they will feel tired, and their eyes will be damaged.Secondly, children will spend too much time to use mobie phones, because they will play games in mobie phones. According to this point, mobie phones will let children spend too much time to use mobie phone, and they will not control themselves. Because of their age, they will not control themselves both parents don't limit their time to use mobie phones.Finally, mobie phones will give children too much bad information, because they can research any information in the internet by mobie phones. It is a dangerous thing, because parents don't know which information will avoid their children. If their children chat with a dangerous person, they will avoid their behaviors.In conclusion, there are many disadvantages to use mombie phones for children aged 8 to 12 now, because it will damage their eyes. Children will spend too much time to use mobie phones. Mobie phone will give too much bad information for them, it will avoid their behaviors.	3	3	4	3	3	3
300433944	Nowadays more and more people have their own mobile phones to use, in this situation some parents give their children cell phones to use to let them have communication with parents. In my opinion I think this is a good thing, because children can use their mobile phones to search the information on the internote this is good for their study, secondly as children can use cell phones to communicate with others.On the first point is cell phones can help children learning. As for the age and eight to 12 year old children, most of them do not like study in free time, but if they have cell phones, parents can help them in download some interesting apps about study, this will let children have interest in how to study. And young children in this age always fell of questions, if parents help them and how to search on the internet children will know it and do it by themselves. Something is told by others cannot let you remember it, only you know it by yourself then you will keep it in your memory, so let children have their own mobile phones can really help them and study and learning.Secondly cell phones can help kids in communication. Nowadays many kids do not know how to communicate with others because they are afraid of talk with each others face to face, but if they have mobile phones, they can communicate in some social apps with out face to face, after they fimiliar with each other, they can do it in real life, also children and eight to 12 year old age always face some dangerous in the past time they cannot connect with their parents and full and dangerous, however cell phones can help them with how to connect with parents, and this can really help them get over the dangerous situation. So I think let kids have their own mobile phones is neccary.On other hand some people think that kids do not have self concrol ability, So they will fall in internet And have addition with playing cell phones. This is a big problem for modern society, but some how people already come out with some ideas to deal with that. Like some mobile phones have parents model which can lead children can not save the things their parents do not want them to see, and some schools have ruels so that children use cell phones in schools. In these ways can help children in a right way.In my opinion I think young children use mobile phones is a normal thing in all over the world, parents can not limit their children in connect with internet, and the right way to deal with the situation is help them and lead them to use mobile phones in a right way.To sum up, the advantages of use mobile phones are more than disadvantages, so I agree with let young children use cell phones because cell phones can not only help them and study but also help them in their daily life, and I guess in future there will be more and more children have their own cell phones, and a large number of parents know the right way to help their kids use mobile phones.300445396 7 minRecently, it is very often to see children play mobile phones at home to chat with their friends, while some parents claim that their children might play their mobile phone for a long time, which can bring a lot of negative impacts to their children. In my opinion, children, (8 to 12 years old) should not be allowed to use mobile phone with others, because this might result in physical and mental problems for children.Firstly, over-using mobile phones can lead to physical problems to adolecents. Due to the lack of self-control, adolecents usually spend a long time on playing the smart phone, which obviously can harm to their eyesights and necks in the early stage. Besides, it is hard for parents to ask their children put down phones to do outdoor activities. This also can lead to physical problems such as overfat.In addition, children might be addicted in playing video games after they finish the snap chat. Due to the imatitive attribute of youngsters, those video games charecters might easily become youngsters’ role model. Therefore, youngsters might learn the violent behaviors from the video games, even result in juvenile crime after they grow up.On the other hand, we cannot deny the fact that sometimes children need to keep and touch with their parents and friends by mobile phone, because they might ecounter som problems which they cannot solve by themselves. However, when pupils are in the school, they can apply the help from teachers, or they can connect with their parents through teachers. On the other hand, when they are at home, they can use the house phone to chat with their friends.In conclusion, although some families are facing the dilemma that it is hard to balance the time their children spend on electrict devices. In my opinion, children should not have their own mobile phones to communicate with others due to the lack of self-control.	5	4	5	4	4	4
300448682	With the development of the electronic devices, everyone can keep a mobile phone with them. Does the advantages can overcome the disadvantages for children who are age 8 to 12 using mobile phones. Some people argue that children should have a phone to communicate with their family and friends. However, I disagree with them because it will also bring several negative effects such as inducing children addicted to the internet and leading them to do something illegaly.First of all, with the advent of the internet, more and more people are relying on it, especially for children. Children don't have a good self-control and they can have access to internet easily nowadays. For example, a children can easily use their mobile phones to play online games while they are having class. Due to the a large mount students studying in the class, teachers can not cure about every student in the classroom. Children's brain are still in the developing stage, so they don't know what they should do and what they can't do sometimes. Therefore, because of the lack of self-control for children, the mobile phones are not good for them to use.In addition, using mobile phone for children may lead them commite crimes. As we all know, there are a huge number of violent information about news, movies and even music. Equiping mobile phone for children make causes exposuring the violence to children at a young age. In the developing stage of their brain, children can easily learn something what they saw and what they met. When they watching violent movies or skimming violent information, they probably can learn from it. In the long run, they will commite crimes as what they learn from the movie. It's better for children to get away from mobile phones in case of exposuring to violence at a young age.Some people argue that it's good for children using mobile phones to chat with their family and friends. There is no doubt that children are really busy at school in their studying age and they also need to have a good relationship with other friends, classmates and their parents. Talking to others can help them dealing with stress. However, in my opinion, the mobile phones not only can't help them to keep a good relationship with others, but also lend to a isolation problem. If all of children only using their mobile phones to talk to each other instead of chatting face to face, they will feel alone because that is not real talk. When two people who talked to each other online meet on the road, they will feel strange. The relationship is based on the real life and it's not rely on the mobile phones.In conclusion, due to children have less self-control and a large amount violent information on the internet, it's better for child aged 8 to 12 to keep a distance with mobile phones. Using mobile phones to communicate with their family and friends it's not a good way to build relationship and help them deal with strees. In the future, I hope that children will pay more attention to their study not only focusing on using mobile phones.300451442 7 minThese days, children aged 8 to 12 tend to use mobile phone to communicate with their family and friends more than before and some people agree with that children use mobile phone. However, I disagree with this opinion because children may use mobile phone too much and face some problems.Firstly, children may use their mobile phone too much because they can use some app on their phone. Nowadays, mobile phones have several options and people even play game with their phones. If children start playing the games on their phone, they will use phone long time per day and they also may not play outside. In addition, because they can communicate with their family and friend any time and any where by using phone, the time which they touch their phone will increase and the time which they can touch the nature or study their subjects will decrease. This is very serious problem for children growing.Secondly, if children can use mobile phone, the risks which they face will rise. For example, children may see that dangerous websites like violence information and some of them will be influenced by it because children aged 8 to 12 do not have knowledge to select true and false information correctly and they are likely to believe fake information more than adults. In addition, children who use mobile phone may face the problem of friendship. In fact, some children suffered from bullying through the phone. Because people can write the false information or private information on the website, some children hurt from them and there are even children who commit suiside. Using mobile phone have some risks for children and they may face mental illness through using mobile phones.On the other hand, some people think that children should have mobile phone because they can contact to their family and friends quickly when some emergency problems happen. Of course, that is true. However, children can use public phone or school phone instead of using their mobile phone. Children spend long time in their school and even if they go to other activities out of the school, some adults have their phones and children can communicate with their family by them. Although it is very useful to talk quickly by using mobile phone, it is more important to communicate face to face for children.In conclusion, if children have their mobile phone, they have some risks to face some physical problems. This is why, I disagree that children use mobile phone to communicate with their family and friends.300465862 7 minutesNowadays, and increasing numble of children use mobile phones to communicate with their family and friends. Some parents argue that it will damage their children's health. Other people think teenagers use social media have some benefits. So the question must to asked: Can children which 8 to 12 year old use mobile phones to communicate with their family and friends. In this essay I will argue that use mobile phones is a good way to communicate with their family and friends because they can keep in touch their family and search some study information easily and quickly.The first and important reason supporting my view is that teenagers can communicate with their parents in time when if they have emergence situation. Therefore, their family can know where my children and what is my children doing. Their parents do not need to worry about their safe just a call. In addition, it is a good way to communicate with their grandparents. Sometimes, the teenage lived with their parents and far away with their grandparents or some closely friends. They can keep in touch with those people.The second reason that students can find out information easily and quickly. It is difficult to search some information for them if they do not stay home without computers. And some parents can afford to buy a computer, so it is very hard to research some references for children. The mobile phones is both cheap and convenient, so a numble of people choose using phones to communicate with their family and friends. Some people argue that children aged 8 to 12 use mobile phones to communicate with people. Because it will damaged children's health and be addicate to the network. Based on truth, it will damage childrent's eyes and brain if they play long time. In addition, they may addicate to the Internet and do not study carefully. It is really have some disadvantages. However, I think use mobile phones have some benefits than negative effects. The children aged 8 to 12 can communicate with their family and friends through video or voice chat which cheap that call cost. In addition, they can immediate dial a call if they have some dangerous situation. These reasons is why I agree with the use of mobile phones for eight to 12 year old children.In conclusion, using mobile phones is really good way to communication even those who can not afford call costs can easily with their family and friends keep in touch in their break time. As for to some children is addicate to the games, it requires parents to educating and childrens improving awareness of self. In the future, I think the numble of teenagers use social media to communicate will increase and more popular.	5	4	5	5	5	5
