id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word
21144	40	4	4	4	4	4	4	571	28	20.392857142857142	5.3	77.87	7.0	8.9	7.8	6.73	14.0	6.13	7.0	3.9864929116684844	32.55	1.8	2.7714522355507096	406	29	2169	2216	28	524	675	18.7	0.05	1.3
21145	32	4	3	4	4	4	3	949	36	26.36111111111111	4.2	64.31	14.3	10.3	17.4	5.88	18.666666666666668	6.61	6.0	6.836959568733153	49.24	2.1	4.8330631626235405	692	33	3255	3352	21	848	1041	40.4	0.02	1.2
21146	47	5	5	5	5	5	5	973	41	23.73170731707317	4.77	74.22	8.4	8.6	9.9	6.97	11.0	6.87	7.0	4.832005972377752	53.21	2.1	3.1749295508274233	638	35	3495	3622	38	846	1102	22.3	0.04	1.3
21147	40	4	4	4	4	4	4	836	31	26.967741935483872	4.19	72.9	9.0	9.8	9.7	5.93	10.6	6.88	10.0	4.908583289264939	44.04	2.0	3.3817659439450027	584	42	2894	2998	31	732	938	23.6	0.04	1.3
21148	35	4	4	4	4	4	4	644	20	32.2	3.28	64.27	12.3	9.3	14.6	7.56	11.4	6.57	8.0	5.7323994823123385	37.96	2.1	4.24404918032787	486	22	2551	2584	19	610	767	32.1	0.03	1.3
21149	36	4	4	4	4	4	4	808	38	21.263157894736842	5.32	74.02	8.5	9.6	10.3	7.32	11.8	6.61	7.0	4.684275120504264	44.51	2.2	3.6115102521319997	525	40	2916	3030	31	696	920	22.5	0.04	1.3
21150	28	3	2	3	3	3	3	227	9	25.22222222222222	4.37	79.43	8.5	6.6	9.5	4.77	17.0	7.07	7.0	4.940382352941176	11.61	1.5	1.948845098039215	175	3	765	790	8	204	238	25.5	0.04	1.2
21151	35	4	4	4	4	4	4	951	40	23.775	4.62	82.68	7.3	6.1	8.3	5.17	6.285714285714286	6.12	6.0	4.438722519107687	49.04	1.5	1.618376151121605	692	10	3232	3338	38	847	1012	22.3	0.04	1.2
21153	33	3	4	4	4	4	3	540	26	20.76923076923077	5.9	64.04	10.3	9.6	12.5	8.59	11.4	6.47	11.0	4.899851851851851	29.59	2.6	3.909744444444444	284	23	1907	2014	18	432	606	24.0	0.04	1.4
21154	34	4	4	4	4	4	3	730	30	24.333333333333332	4.44	70.77	9.8	9.5	12.0	7.72	11.2	6.56	10.0	5.071223812809015	42.82	2.4	3.717184615384615	487	32	2851	2915	26	669	895	25.7	0.04	1.3
21155	36	4	4	4	4	4	4	960	35	27.428571428571427	4.08	69.15	10.4	8.7	11.9	6.45	10.6	6.97	12.0	5.225706169450163	51.96	2.0	3.3013816517959267	694	30	3419	3537	31	846	1062	27.3	0.04	1.3
21156	40	4	4	4	4	4	4	883	48	18.395833333333332	6.58	80.92	5.9	7.4	7.1	6.67	5.875	6.27	6.0	3.754857039624232	46.71	1.5	1.5351994700710585	570	26	3019	3180	46	722	916	15.7	0.06	1.3
21157	40	4	4	5	4	4	4	1020	65	15.692307692307692	8.0	81.02	5.8	8.0	7.6	6.9	10.8	6.93	8.0	3.9920314414347917	52.85	1.8	2.1806450611361234	587	37	3366	3598	51	797	1059	15.6	0.06	1.3
21158	35	4	4	4	4	4	4	939	84	11.178571428571429	10.8	94.56	2.7	6.4	3.5	4.39	6.285714285714286	5.94	5.0	2.97790931372549	46.8	0.8	0.4187287581699346	604	24	3015	3186	72	765	956	10.6	0.09	1.2
21159	46	5	5	5	5	5	5	758	41	18.48780487804878	6.31	72.9	9.0	9.5	11.7	8.13	11.6	7.34	12.0	5.079830188679244	42.29	2.2	4.000564360587003	483	34	2753	2879	27	636	840	23.6	0.04	1.3
21160	34	4	3	4	4	4	4	762	25	30.48	3.67	30.41	27.4	13.6	34.5	6.35	14.75	8.89	14.0	11.64317269076305	39.37	2.2	11.105569143239624	559	30	2572	2680	9	664	801	73.8	0.01	1.2
21161	40	4	4	4	4	4	4	981	54	18.166666666666668	6.71	81.16	7.9	6.3	9.5	5.06	10.2	6.35	10.0	4.642262883613202	46.71	1.6	1.5213142250530782	641	10	2984	3180	33	785	941	23.8	0.04	1.2
21163	40	4	4	5	4	4	4	574	40	14.35	7.91	84.07	4.7	7.6	4.5	5.21	5.875	6.02	6.0	3.264012698412698	30.85	1.3	1.4688430158730155	393	25	2030	2100	40	504	648	12.6	0.08	1.3
21164	45	5	5	5	4	5	5	725	26	27.884615384615383	4.05	63.73	10.4	11.5	12.1	8.48	13.75	7.52	12.0	5.405810983786418	42.07	2.8	5.210311422650249	428	56	2769	2864	26	631	907	24.3	0.04	1.4
21166	31	3	3	4	4	4	3	367	36	10.194444444444445	11.32	90.8	4.1	6.8	4.5	4.23	4.888888888888889	5.95	5.0	3.371836711059641	18.38	1.1	0.8453808917197452	260	9	1196	1251	22	314	379	14.3	0.07	1.2
21167	40	4	4	4	4	4	4	938	41	22.878048780487806	4.78	66.98	9.2	10.5	10.2	7.95	14.75	7.44	8.0	4.940779216152018	55.38	2.4	4.160474489311164	615	66	3666	3770	40	842	1172	21.1	0.05	1.4
21168	40	4	4	4	4	4	4	1044	66	15.818181818181818	7.65	79.3	6.5	7.7	7.6	6.15	13.0	6.54	7.0	4.02963496341933	53.87	1.8	2.0437369753561807	635	32	3470	3667	49	848	1105	17.3	0.06	1.3
21170	39	5	5	5	4	4	4	966	40	24.15	4.68	72.39	9.1	9.6	10.7	6.85	10.5	6.76	11.0	4.955568892645816	52.8	2.0	3.7407744716821636	664	45	3473	3594	35	845	1082	24.1	0.04	1.3
21171	35	4	4	4	4	4	4	477	21	22.714285714285715	4.95	68.1	8.7	11.1	9.4	7.49	10.166666666666666	7.63	9.0	4.952650152697659	27.26	2.4	4.441997534215587	299	41	1797	1856	21	421	590	20.0	0.05	1.4
21174	42	5	5	5	4	4	4	801	44	18.204545454545453	5.99	80.11	6.2	8.7	6.6	6.2	10.166666666666666	6.09	7.0	3.707950626959247	44.82	1.7	2.6177241379310345	553	42	2975	3051	44	725	945	16.5	0.06	1.3
21175	38	4	4	4	4	4	4	1065	69	15.434782608695652	8.08	78.59	6.8	7.3	7.6	5.39	6.375	6.55	7.0	4.0602709373849954	51.71	1.8	1.6010861363755842	633	24	3275	3520	46	827	1067	18.0	0.06	1.3
21176	34	3	4	4	4	4	4	565	22	25.681818181818183	4.07	80.85	8.0	9.0	8.9	5.17	13.0	5.87	6.0	4.625252144082332	30.29	1.8	2.7650188679245282	433	23	2027	2062	22	530	652	24.1	0.04	1.2
21177	26	2	3	3	3	3	3	294	12	24.5	4.46	81.16	7.9	7.7	9.0	5.11	14.0	6.93	8.0	4.821027758501041	15.13	1.7	2.3770183206106865	211	7	998	1030	11	262	321	23.8	0.04	1.2
21178	31	3	4	4	4	3	3	597	39	15.307692307692308	7.51	82.75	5.2	8.3	6.3	6.6	3.75	5.68	6.0	3.3362423638778216	32.55	1.7	2.0885828242585216	374	30	2119	2216	36	502	674	13.9	0.07	1.3
21179	31	3	3	3	4	4	3	257	22	11.681818181818182	10.09	95.37	2.4	6.8	2.8	3.92	4.888888888888889	6.18	5.0	2.856954545454545	12.96	0.4	0.5807674418604645	180	9	840	882	22	215	259	9.8	0.1	1.2
21180	40	4	4	4	4	4	4	804	43	18.697674418604652	6.22	73.61	8.7	10.0	11.2	8.07	11.2	6.77	10.0	4.76524081632653	45.27	2.1	4.112082176870748	518	43	2963	3082	30	686	900	22.9	0.04	1.3
21181	40	4	4	5	4	4	4	785	44	17.84090909090909	6.92	63.93	10.3	9.9	11.3	6.91	8.833333333333334	6.8	10.0	4.97993908722856	40.35	2.4	3.792929628266471	454	37	2585	2747	26	627	847	24.1	0.04	1.4
21182	31	3	3	4	4	4	3	515	32	16.09375	7.27	81.43	5.7	7.4	6.2	5.56	6.714285714285714	6.06	6.0	3.5898480885311868	26.65	1.5	1.5367628437290408	334	16	1720	1814	28	426	541	15.2	0.07	1.3
21183	36	4	4	4	4	4	3	806	49	16.448979591836736	6.82	89.38	4.7	7.0	5.1	4.64	5.625	5.84	6.0	3.46784516737388	41.23	1.2	0.9602711865472253	581	21	2708	2807	45	707	856	15.7	0.06	1.2
21185	42	5	5	5	4	4	4	886	46	19.26086956521739	6.24	56.83	13.1	11.5	15.1	7.79	18.666666666666668	7.72	8.0	6.232610519914868	46.8	2.6	5.134165703861356	529	49	3016	3186	23	715	979	31.1	0.03	1.4
21186	39	5	4	5	4	4	4	974	52	18.73076923076923	6.05	79.3	6.5	8.0	7.3	6.26	6.857142857142857	6.04	7.0	3.80652175587216	53.02	1.7	1.9552582017712745	640	35	3482	3609	49	848	1095	17.3	0.06	1.3
21188	37	4	4	4	4	4	4	671	9	74.55555555555556	1.38	24.01	29.8	11.9	37.7	7.1	26.5	8.77	30.0	12.539121099843992	38.06	2.4	12.026252574102962	515	19	2561	2591	8	641	791	80.1	0.01	1.2
21189	37	4	4	4	4	4	4	696	34	20.470588235294116	5.38	78.18	6.9	7.7	6.7	5.4	11.0	6.12	7.0	3.953791764705882	36.99	1.6	1.6179374117647058	495	22	2444	2518	34	625	785	18.4	0.05	1.3
21190	36	4	4	4	4	4	3	760	44	17.272727272727273	6.64	69.31	8.3	9.4	8.9	7.66	6.714285714285714	6.75	9.0	4.273994528875379	43.01	2.2	2.7726305167173253	508	42	2827	2928	35	658	902	18.8	0.05	1.4
21191	34	4	3	4	4	3	3	730	7	104.28571428571429	1.0	5.44	36.9	12.5	46.9	7.05	18.666666666666668	10.56	13.0	15.366485175202156	40.96	2.4	14.766466141405761	558	19	2749	2788	7	689	840	98.4	0.01	1.2
21192	35	4	4	4	4	4	4	623	43	14.488372093023257	7.69	91.0	4.1	5.5	3.7	3.59	7.5	5.63	6.0	3.181179674340258	30.89	0.9	0.04191085532472405	456	7	2029	2103	39	548	649	14.1	0.07	1.2
21193	40	4	4	4	4	4	4	691	42	16.452380952380953	7.16	82.65	5.2	8.8	5.4	5.27	8.0	6.72	6.0	3.7269372822299647	35.37	1.6	2.1882912891986064	445	41	2289	2408	41	574	758	14.0	0.07	1.3
21194	42	5	5	5	5	4	4	929	34	27.323529411764707	3.99	70.77	9.8	9.4	10.7	6.22	10.2	6.44	10.0	4.999772727272726	51.08	2.0	3.4329602201257856	674	40	3393	3477	33	848	1067	25.7	0.04	1.3
21195	36	4	4	4	4	4	4	652	29	22.482758620689655	5.05	74.83	8.2	8.6	9.4	6.44	7.666666666666666	6.92	9.0	4.679321647379169	35.18	1.8	2.8985970047651466	447	24	2309	2395	26	565	712	21.7	0.05	1.3
21198	34	4	4	4	4	4	3	827	52	15.903846153846153	7.1	86.84	5.7	6.7	6.5	4.81	12.5	6.19	7.0	3.886681877579092	42.7	1.4	1.3543276753782663	588	16	2807	2907	40	727	887	18.2	0.06	1.2
21199	35	4	4	4	4	4	3	805	32	25.15625	4.4	82.38	7.4	9.1	9.1	6.04	13.75	6.61	7.0	4.607567989280774	43.47	1.7	2.65505397648686	599	35	2871	2959	32	723	884	22.6	0.04	1.2
21200	40	4	4	4	5	4	4	1082	56	19.321428571428573	6.39	73.61	8.7	8.7	11.4	7.61	8.5	7.14	9.0	4.871746812850587	56.39	2.2	3.2844489036206017	618	35	3594	3839	37	848	1124	22.9	0.04	1.3
21202	45	5	5	5	5	5	5	662	31	21.35483870967742	5.37	69.11	8.3	9.9	9.4	8.07	9.0	7.1	9.0	4.631753427065027	37.9	2.3	3.8130280726420622	409	42	2486	2580	30	569	788	19.0	0.05	1.4
21203	40	4	4	4	4	4	4	810	52	15.576923076923077	7.3	82.95	5.1	8.6	6.6	7.24	6.25	6.05	7.0	3.4131512605042014	46.14	1.7	2.374901960784313	512	46	3029	3141	51	700	940	13.7	0.07	1.3
21204	31	3	3	4	4	4	3	436	20	21.8	5.33	76.15	7.7	10.0	9.5	7.2	8.666666666666666	7.09	10.0	4.586340579710145	23.78	2.0	3.1843165458937186	284	26	1553	1619	18	368	483	20.4	0.05	1.3
21205	31	3	3	4	3	4	3	239	13	18.384615384615383	6.22	79.6	6.4	7.2	7.3	6.38	8.0	6.18	7.0	3.910509803921568	12.9	1.8	1.8962725490196077	151	6	843	878	12	204	269	17.0	0.06	1.3
21206	34	4	4	4	4	3	3	920	19	48.421052631578945	2.21	54.97	17.9	10.1	21.4	5.3	26.5	7.93	18.0	8.422637499127765	47.42	2.2	6.709948907961761	683	25	3151	3228	17	843	1029	49.6	0.02	1.2
21207	44	5	5	5	5	5	4	784	36	21.77777777777778	5.29	84.81	6.4	7.9	8.0	5.51	10.8	6.99	6.0	4.495100478468899	40.13	1.7	2.117716791979949	530	23	2612	2732	33	665	829	20.2	0.05	1.2
21208	38	5	4	5	4	4	4	1000	50	20.0	5.87	81.97	7.5	7.4	9.2	5.64	10.4	6.73	10.0	4.725718600953895	50.84	1.7	2.1061634340222573	677	21	3311	3461	37	850	1047	23.0	0.04	1.2
21209	42	5	5	5	4	4	4	1011	53	19.07547169811321	6.18	77.77	7.1	5.8	7.8	6.04	7.5	6.45	8.0	4.1732166863439595	52.4	1.8	1.5039763820018361	627	10	3402	3567	45	847	1085	18.8	0.05	1.3
21210	35	4	4	4	4	4	3	648	34	19.058823529411764	5.87	78.38	6.8	8.3	7.3	5.68	8.833333333333334	6.7	7.0	4.056580301380851	34.45	1.6	2.152153887583796	451	25	2258	2345	31	563	710	18.2	0.06	1.3
21211	33	4	4	4	4	4	3	749	27	27.74074074074074	3.78	69.15	10.4	10.4	11.4	6.27	11.0	6.99	11.0	5.384259169100941	42.42	2.2	4.052494925889863	560	42	2848	2888	26	711	916	27.3	0.04	1.3
21213	40	4	4	4	4	4	4	572	26	22.0	4.79	84.3	6.6	7.0	6.8	4.41	10.6	6.22	7.0	4.188213897626537	30.06	1.4	1.5044378610237343	455	12	2012	2046	26	538	634	20.7	0.05	1.2
21214	40	4	4	4	4	4	4	391	17	23.0	4.7	70.87	9.7	9.6	11.5	7.14	13.5	6.67	10.0	5.093174780526736	22.43	2.0	3.5000959297685554	286	18	1491	1527	14	358	453	25.6	0.04	1.3
21215	41	5	4	4	4	4	4	763	39	19.564102564102566	5.48	78.59	6.8	8.8	7.4	6.38	7.142857142857142	6.46	7.0	4.08754131054131	43.48	1.8	2.791451851851852	534	39	2899	2960	39	702	915	18.0	0.06	1.3
21217	30	3	3	3	4	3	3	340	11	30.90909090909091	3.43	69.18	12.5	9.2	14.8	5.58	17.333333333333332	7.43	15.0	6.389833333333332	18.36	1.8	4.435263888888889	272	10	1230	1250	9	320	380	35.6	0.03	1.2
21218	42	5	5	5	5	4	4	969	47	20.617021276595743	5.43	77.37	7.2	8.6	8.2	6.5	7.0	7.39	7.0	4.597090371803137	52.84	1.8	2.61221134751773	660	41	3471	3597	44	846	1081	19.2	0.05	1.3
21219	40	4	4	4	4	4	4	1034	80	12.925	9.51	83.66	4.8	7.6	5.4	5.5	7.142857142857142	5.78	6.0	3.2213819965486192	52.88	1.3	1.6797959333733492	646	39	3399	3600	64	833	1064	13.0	0.08	1.3
21220	30	3	3	4	4	3	3	742	23	32.26086956521739	3.25	61.26	15.5	9.5	18.8	6.05	17.333333333333332	7.56	8.0	7.483399730215826	40.22	2.1	5.690742805755396	560	20	2689	2738	16	695	852	43.4	0.02	1.2
21221	31	3	3	4	4	4	3	508	21	24.19047619047619	4.68	75.44	8.0	9.1	8.9	6.09	11.4	6.82	7.0	4.609365366010964	27.25	2.0	3.152439836611846	342	23	1787	1855	21	443	580	21.1	0.05	1.3
21222	27	3	3	4	3	3	3	265	9	29.444444444444443	3.6	57.2	17.1	12.7	22.7	8.08	14.5	6.99	13.0	7.776408438818564	15.1	2.3	6.993739915611813	198	14	999	1028	5	237	295	47.4	0.02	1.2
21223	36	4	4	4	4	4	4	580	39	14.871794871794872	7.85	81.33	5.7	6.8	6.7	6.31	5.5	6.6	7.0	3.7646598360655736	31.29	1.6	1.5586934426229515	360	13	2037	2130	32	488	632	15.3	0.07	1.3
21224	43	5	5	5	4	5	4	673	36	18.694444444444443	5.97	79.6	6.4	8.7	6.7	5.74	6.714285714285714	6.55	7.0	3.897964694564694	36.36	1.6	2.0168652813852814	471	33	2389	2475	35	594	759	17.0	0.06	1.3
21225	50	5	5	5	5	5	5	1014	39	26.0	4.5	63.83	10.4	11.2	12.1	8.3	15.0	7.26	11.0	5.297008736717826	56.79	2.6	4.8545812042502945	595	69	3695	3866	35	847	1183	24.2	0.04	1.4
21227	40	4	4	4	4	4	4	769	45	17.08888888888889	7.05	78.79	6.7	9.0	8.1	6.38	5.375	6.6	7.0	4.0804211878009635	39.97	1.9	2.557901573033708	477	37	2574	2721	35	623	816	17.8	0.06	1.3
21229	40	4	4	4	4	4	4	758	44	17.227272727272727	6.85	78.48	6.8	8.2	8.3	6.73	8.166666666666666	7.07	7.0	4.236827896512935	40.94	1.9	2.5111943757030373	474	28	2663	2787	35	635	836	18.1	0.06	1.3
21230	36	4	4	4	4	4	4	779	47	16.574468085106382	6.92	81.53	5.6	8.3	6.4	6.08	5.333333333333333	6.31	6.0	3.590774606971975	42.06	1.5	1.878360902255639	520	36	2746	2863	44	665	855	15.1	0.07	1.3
21233	40	4	4	4	4	4	4	840	53	15.849056603773585	7.42	82.14	5.4	8.5	6.0	5.79	5.75	5.79	6.0	3.462145233812949	43.81	1.6	1.9621037170263786	519	43	2837	2982	48	695	918	14.5	0.07	1.3
21235	28	4	3	4	4	3	3	507	4	126.75	0.84	-14.77	44.7	12.6	55.8	5.71	27.0	11.54	13.0	18.09406818181818	26.69	2.5	18.035533192389003	380	11	1777	1817	4	473	584	118.3	0.01	1.2
21236	40	4	4	4	4	4	4	655	32	20.46875	5.46	85.73	6.1	7.3	6.5	4.41	8.666666666666666	6.06	7.0	4.039482758620689	32.99	1.5	1.3874126436781609	473	16	2171	2246	30	580	711	19.3	0.05	1.2
21237	40	4	4	4	4	4	4	982	42	23.38095238095238	4.88	74.93	8.2	9.1	10.3	7.54	5.625	6.58	10.0	4.516408002923442	55.1	2.1	3.3518716365186663	637	42	3607	3751	39	842	1102	21.6	0.05	1.3
21238	37	4	4	4	4	4	4	637	26	24.5	4.44	80.85	8.0	7.5	9.2	5.29	13.25	6.99	8.0	4.859663494809688	33.48	1.6	2.0100378316032286	479	14	2220	2279	24	578	692	24.1	0.04	1.2
21240	26	3	3	3	3	3	3	218	1	218.0	0.47	-104.8	79.3	0.0	100.1	6.01	52.0	15.35	0.0	30.35836714975845	11.62	2.2	32.20646280193237	178	3	778	791	1	207	239	207.0	0.0	1.2
21241	30	3	3	4	3	3	3	647	32	20.21875	5.57	78.99	6.6	8.5	5.9	4.41	11.8	5.97	6.0	3.777978075044405	32.58	1.6	1.8033890319715802	449	28	2134	2218	32	563	710	17.6	0.06	1.3
21244	30	3	3	4	3	3	3	322	15	21.466666666666665	5.05	-196.15	114.4	0.0	146.0	6.94	53.0	21.34	0.0	43.61364309764309	17.48	2.4	48.27760875420875	244	8	1163	1190	1	297	359	297.0	0.0	1.2
21245	40	4	4	4	4	4	4	946	45	21.022222222222222	5.19	67.38	9.0	10.2	9.5	7.31	7.0	6.47	10.0	4.4602883787661405	54.43	2.2	3.7266238163558114	635	62	3605	3705	41	850	1148	20.7	0.05	1.4
21246	37	4	4	4	4	4	4	730	33	22.12121212121212	5.45	74.42	8.4	10.0	10.1	6.62	8.5	6.48	10.0	4.59466480862133	38.14	2.2	3.30002655766134	438	39	2465	2596	27	598	802	22.1	0.05	1.3
21247	34	4	4	4	4	3	3	960	48	20.0	5.85	75.74	7.9	7.7	9.3	6.33	7.666666666666666	6.33	8.0	4.2647528957528955	48.86	1.8	2.048489645489645	622	24	3136	3326	37	770	972	20.8	0.05	1.3
21248	28	3	3	4	3	3	3	492	36	13.666666666666666	8.76	90.6	4.2	6.0	5.2	4.75	7.5	6.66	5.0	3.536735890652557	24.46	1.2	0.7592310405643738	321	7	1579	1665	28	405	496	14.5	0.07	1.2
21249	42	5	4	5	5	5	4	433	25	17.32	6.44	80.51	6.0	8.1	6.6	6.32	13.25	7.18	6.0	4.176180051813471	24.05	1.6	2.283122970639032	305	18	1590	1637	24	386	491	16.1	0.06	1.3
21250	44	5	5	5	5	6	5	906	41	22.097560975609756	5.02	73.31	8.8	9.4	11.3	8.3	10.6	6.98	9.0	4.9498989281321375	53.47	2.1	3.8441676963626783	612	42	3545	3640	35	813	1066	23.2	0.04	1.3
21251	40	4	4	4	4	4	4	860	46	18.695652173913043	5.84	79.6	6.4	8.6	7.2	6.55	8.5	6.01	7.0	3.7780367275892077	48.2	1.7	2.36712077748767	600	42	3188	3281	45	766	990	17.0	0.06	1.3
21253	40	4	4	4	4	4	4	373	16	23.3125	4.46	75.03	8.1	9.2	9.5	6.96	8.5	7.0	9.0	4.5205	21.64	1.9	3.211224418604651	269	18	1438	1473	16	344	440	21.5	0.05	1.3
21255	41	5	4	5	4	4	4	624	35	17.82857142857143	6.25	87.76	5.3	7.5	6.6	5.51	10.8	6.12	6.0	3.7958201013513513	33.46	1.5	1.4616858108108106	446	19	2209	2278	32	555	686	17.3	0.06	1.2
21256	33	4	4	4	4	4	3	445	19	23.42105263157895	4.73	74.73	8.3	9.4	9.4	6.44	11.6	7.09	9.0	4.7052862595419835	24.36	2.0	3.1524544529262073	307	22	1609	1658	18	393	510	21.8	0.05	1.3
21257	30	4	4	4	3	3	3	752	19	39.578947368421055	2.66	57.91	16.8	10.9	20.8	6.4	19.0	7.6	19.0	7.861285714285714	41.22	2.1	6.279895238095237	582	28	2753	2806	15	700	850	46.7	0.02	1.2
21258	40	4	4	4	4	4	4	357	16	22.3125	4.79	75.74	7.9	9.4	8.1	5.92	11.2	6.81	8.0	4.5936656626506025	19.85	1.9	2.928134939759037	261	19	1328	1351	16	332	428	20.8	0.05	1.3
21259	43	5	4	4	4	4	5	920	33	27.87878787878788	3.9	76.79	9.5	8.2	11.4	5.58	11.0	6.7	7.0	5.368371496437055	49.31	2.0	3.3576160253365	673	24	3279	3357	30	842	1050	28.1	0.04	1.2
21261	36	4	4	5	4	4	4	934	45	20.755555555555556	5.22	86.23	5.9	7.2	7.1	5.57	10.2	5.78	6.0	3.8990726485635574	50.36	1.4	1.760280986488259	701	23	3341	3428	45	847	1022	18.8	0.05	1.2
21262	36	4	4	4	4	4	4	805	49	16.428571428571427	7.62	76.25	7.7	7.1	8.1	4.88	10.6	6.53	8.0	4.29793486747483	37.87	1.7	1.507259852064927	488	15	2400	2578	31	628	787	20.3	0.05	1.3
21263	32	3	3	3	4	4	3	985	87	11.32183908045977	13.88	59.37	12.1	8.1	17.7	10.17	5.25	8.92	12.0	6.1621392916567626	46.44	2.8	4.197858505665161	371	16	2784	3161	21	601	854	28.6	0.03	1.4
21264	36	4	3	4	4	4	4	335	19	17.63157894736842	6.57	80.11	6.2	9.0	7.8	7.07	6.714285714285714	6.82	7.0	4.082781512605042	18.35	1.8	2.511096638655462	215	18	1189	1249	17	280	368	16.5	0.06	1.3
21265	35	4	4	4	4	4	3	335	12	27.916666666666668	3.96	77.71	9.2	8.3	11.3	5.93	13.75	6.89	7.0	5.304412283368805	17.89	1.9	3.438796655518394	237	9	1182	1218	11	299	372	27.2	0.04	1.2
21266	38	4	3	4	4	4	4	684	34	20.11764705882353	5.45	85.32	6.3	7.8	7.0	4.82	11.2	6.37	7.0	4.297122707147375	35.34	1.6	1.647616318785579	496	21	2332	2406	31	612	758	19.7	0.05	1.2
21268	38	4	4	4	4	4	4	420	34	12.352941176470589	9.21	84.98	4.3	7.9	5.0	5.84	4.8	5.57	6.0	2.940202257175864	23.22	1.3	1.8233263840753575	282	22	1522	1581	31	363	477	11.7	0.09	1.3
21269	40	4	4	5	5	4	4	470	19	24.736842105263158	4.43	65.76	9.6	11.8	11.9	9.64	12.6	8.02	12.0	5.344488579940416	29.29	2.8	5.44936037735849	293	44	1945	1994	19	424	614	22.3	0.04	1.4
21271	30	3	3	3	3	3	3	368	14	26.285714285714285	4.2	73.1	8.9	7.7	10.1	6.62	6.571428571428571	6.67	7.0	4.771696864111497	20.24	1.9	3.36433031358885	251	9	1336	1378	14	328	414	23.4	0.04	1.3
21272	40	4	4	4	4	4	4	971	36	26.97222222222222	4.21	69.96	10.1	9.4	11.4	6.22	14.0	6.61	7.0	5.234698113207546	51.71	2.1	3.5298212264150948	656	38	3396	3520	32	848	1091	26.5	0.04	1.3
21273	34	4	4	4	4	4	3	558	17	32.8235294117647	3.28	66.3	11.5	10.7	13.0	6.63	11.2	6.36	13.0	5.505510110294118	30.95	2.2	4.101315119485294	401	30	2060	2107	17	512	658	30.1	0.03	1.3
21274	40	4	4	4	4	4	4	531	33	16.09090909090909	7.13	82.44	5.3	8.7	7.0	7.42	8.833333333333334	6.68	7.0	3.7273049806843264	30.14	1.7	2.7960530353200883	334	30	1973	2052	32	453	609	14.2	0.07	1.3
21275	40	4	4	5	4	4	4	1146	78	14.692307692307692	9.1	77.06	7.4	7.9	9.5	6.73	10.8	7.08	7.0	4.3952898780250615	55.48	1.9	1.9948601539273705	629	30	3464	3777	43	837	1092	19.5	0.05	1.3
21276	34	4	4	4	4	3	3	850	48	17.708333333333332	6.66	76.35	7.6	8.3	9.7	7.43	7.666666666666666	6.53	8.0	4.407895238095238	46.52	2.0	3.0000420016142058	525	29	3019	3167	35	708	927	20.2	0.05	1.3
21277	30	3	3	3	4	3	3	791	18	43.94444444444444	2.39	51.42	19.3	8.6	23.2	5.53	12.5	7.1	9.0	8.528648233486942	42.0	1.9	6.725808294930875	631	13	2811	2859	14	744	870	53.1	0.02	1.2
21279	33	3	3	4	4	4	4	395	24	16.458333333333332	7.77	80.72	6.0	8.0	6.8	5.57	11.2	6.87	6.0	3.882298419315615	19.11	1.6	1.5723240924092403	238	14	1209	1301	19	303	388	15.9	0.06	1.3
21280	40	4	4	4	4	4	4	904	34	26.58823529411765	4.11	64.64	10.1	9.9	10.6	7.38	11.8	5.96	10.0	4.491828641285364	51.75	2.4	3.849719972057283	625	49	3436	3523	35	818	1108	23.4	0.04	1.4
21281	40	4	4	5	5	4	4	553	29	19.06896551724138	6.29	76.96	7.4	8.7	9.1	6.96	10.6	6.61	7.0	4.304806763285024	29.17	2.1	3.3225043478260865	324	22	1881	1986	23	450	601	19.6	0.05	1.3
21284	38	4	4	4	4	4	4	693	42	16.5	6.89	81.93	5.5	8.4	6.0	5.97	7.0	6.14	6.0	3.6850449038927473	37.84	1.6	2.3503103375868193	459	35	2483	2576	41	604	789	14.7	0.07	1.3
21285	37	4	4	4	4	4	4	805	58	13.879310344827585	7.86	92.53	3.5	7.1	3.7	4.28	5.5	5.74	6.0	3.0906048221111435	42.09	0.9	0.618604655493483	596	28	2772	2865	57	716	868	12.6	0.08	1.2
21286	36	4	4	4	4	4	4	895	46	19.456521739130434	5.64	87.65	5.4	7.7	5.7	4.35	6.857142857142857	5.33	6.0	3.59755372438469	45.94	1.5	1.334646774368426	654	29	3030	3127	46	802	991	17.4	0.06	1.2
21287	40	4	4	4	4	4	4	918	56	16.392857142857142	6.89	82.04	5.4	7.5	5.5	5.33	7.833333333333334	6.0	6.0	3.502366132883832	48.42	1.3	1.5401627850353519	624	31	3165	3296	54	791	991	14.6	0.07	1.3
21288	46	5	5	5	5	5	4	878	40	21.95	5.69	63.22	10.6	10.9	13.5	9.23	15.75	7.82	11.0	5.3906199897225076	48.81	2.8	4.750020554984584	494	52	3139	3323	28	695	997	24.8	0.04	1.4
