id	overall_score	Ideas_and_Content	Organization	Voice	Word_Choice	Sentence_Fluency	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
20727	31	3	4	4	3	3	3	493	18	27.38888888888889	4.07	0.0467	37.82	0.05476673427991886	42	0.3367139959432049	0.02420883768411842	0.028397565922920892	0.002197802197802198	0.006085192697768763	0.0005102040816326531	0.006085192697768763	0.0006166495375128469	0.008113590263691683	0.0009313154831199069	0.004056795131845842	0.00048756704046806434	0.002028397565922921	0.0002718129926610492	0.004056795131845842	0.000584966364434045	0.0	0.0	0.004056795131845842	0.0006706908115358819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002028397565922921	4.462492748449284e-05	0.0	0.0	0.002028397565922921	0.00016545334215751158	0.0	0.0	51.81	0.52	229	80.55	8.1	7.6	10.2	6.16	13.75	7.44	8.0	5.100612376613515	26.57	1.8	2.602024955707416	352	11	1753	1809	18	439	543	24.4	0.04	1.2	229	228	227	442	441	440	164	235	0.6979	207	65	0.314	45	29	0.6444	1	0.11765	52	2	12	0.02715	2	10	0.02262	0.22
20728	44	5	4	4	4	4	4	981	37	26.513513513513512	4.43	0.0374	39.5	0.017329255861365953	102	0.2650356778797146	0.03791745661367945	0.03669724770642202	0.00565149136577708	0.009174311926605505	0.001530612244897959	0.011213047910295617	0.0022610483042137717	0.010193679918450561	0.002328288707799767	0.004077471967380225	0.0009751340809361287	0.004077471967380225	0.0010872519706441968	0.0020387359836901123	0.000584966364434045	0.0010193679918450561	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0010193679918450561	0.00036310820624546115	0.0	0.0	0.0010193679918450561	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010193679918450561	0.00016545334215751158	0.0	0.0	44.43	0.44	371	53.24	12.4	12.9	14.5	9.87	15.75	7.82	13.0	5.6254838709677415	58.0	3.2	5.914395287792535	593	91	3780	3948	31	816	1230	26.3	0.04	1.5	371	370	369	835	834	833	296	461	0.6421	374	75	0.2005	142	48	0.338	1	0.0994	83	1	5	0.00599	1	47	0.05629	0.33
20732	31	4	3	4	3	3	3	845	17	49.705882352941174	2.08	0.0654	34.45	0.12189349112426036	32	0.24497041420118343	0.030188128919352488	0.015384615384615385	0.0020408163265306124	0.001183431952662722	0.00017006802721088434	0.002366863905325444	0.00041109969167523125	0.001183431952662722	0.00023282887077997672	0.001183431952662722	0.00024378352023403217	0.0	0.0	0.001183431952662722	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001183431952662722	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001183431952662722	4.462492748449284e-05	0.0	0.0	0.002366863905325444	0.00033090668431502316	0.0035502958579881655	0.0026109660574412533	30.11	0.3	246	22.59	30.4	10.6	36.6	5.02	18.0	8.8	11.0	12.66816871165644	43.98	2.0	11.162192638036808	707	17	2967	2994	10	815	943	81.5	0.01	1.2	246	245	244	817	816	815	183	375	0.488	442	63	0.1425	25	16	0.64	1	0.05875	48	2	22	0.02693	2	58	0.07099	2.32
20733	36	4	4	4	4	4	4	628	31	20.258064516129032	5.49	0.0748	28.57	0.042993630573248405	23	0.2786624203821656	0.025521365028438093	0.006369426751592357	0.0006279434850863422	0.0015923566878980893	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015923566878980893	4.462492748449284e-05	0.0	0.0	0.0031847133757961785	0.00033090668431502316	0.0	0.0	35.58	0.36	201	78.59	6.8	8.8	7.8	6.61	5.75	5.74	7.0	3.7353945409429277	35.3	1.8	2.3157896127878126	435	31	2332	2403	31	559	722	18.0	0.06	1.3	201	200	199	565	564	563	135	300	0.45	265	66	0.2491	31	19	0.6129	1	0.06372	36	2	16	0.02832	2	49	0.08673	1.58
20734	43	4	4	5	5	5	5	1006	54	18.62962962962963	6.8	0.0935	40.34	0.009940357852882704	96	0.23161033797216699	0.03397987458072043	0.02485089463220676	0.003924646781789639	0.004970178926441352	0.0008503401360544217	0.012922465208747515	0.002672147995889003	0.008946322067594433	0.0020954598370197903	0.002982107355864811	0.0007313505607020966	0.002982107355864811	0.0008154389779831476	0.0019880715705765406	0.000584966364434045	0.0019880715705765406	0.0006257822277847309	0.0009940357852882703	0.00033534540576794097	0.0019880715705765406	0.0006798096532970768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019880715705765406	0.00033090668431502316	0.0	0.0	43.83	0.44	348	69.92	8.0	10.1	10.5	8.81	5.0	7.56	8.0	4.482544560943643	54.44	2.4	3.702139012669287	549	63	3469	3706	42	763	1074	18.2	0.06	1.4	348	347	346	794	793	792	263	460	0.5717	334	85	0.2545	136	45	0.3309	1	0.07557	60	4	30	0.03778	4	40	0.05038	0.29
20735	20	2	2	3	3	2	2	135	4	33.75	2.92	0.0374	10.08	0.14074074074074075	10	0.45185185185185184	0.008896018667055564	0.022222222222222223	0.00047095761381475666	0.0	0.0	0.007407407407407408	0.00020554984583761563	0.022222222222222223	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014814814814814815	0.00033090668431502316	0.0	0.0	54.01	0.54	74	63.56	12.5	11.7	16.3	9.24	18.666666666666668	7.07	13.0	6.11323854961832	8.74	2.3	5.265227480916032	102	9	585	595	4	131	169	32.8	0.03	1.3	74	73	72	137	136	135	42	71	0.5915	66	32	0.4848	10	5	0.5	1	0.05839	8	1	5	0.0365	1	6	0.0438	0.6
20736	45	5	5	5	5	5	5	833	41	20.317073170731707	5.66	0.0374	37.82	0.012004801920768308	67	0.30012004801920766	0.036459092897768705	0.025210084033613446	0.0032967032967032967	0.007202881152460984	0.0010204081632653062	0.0024009603841536613	0.00041109969167523125	0.0024009603841536613	0.00046565774155995343	0.0012004801920768306	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012004801920768306	0.00016545334215751158	0.0	0.0	41.71	0.42	302	72.8	9.0	9.3	10.9	7.26	11.8	6.79	7.0	4.991107876230661	45.42	2.2	3.4174571589310823	536	35	2969	3092	30	711	934	23.7	0.04	1.3	302	301	300	724	723	722	221	391	0.5652	333	81	0.2432	58	23	0.3966	1	0.06492	47	2	26	0.03591	2	12	0.01657	0.21
20737	40	4	4	5	4	4	4	593	38	15.605263157894736	7.1	0.0654	36.13	0.021922428330522766	25	0.3254637436762226	0.028146419717077438	0.016863406408094434	0.0015698587127158557	0.0016863406408094434	0.00017006802721088434	0.0016863406408094434	0.00020554984583761563	0.0	0.0	0.003372681281618887	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016863406408094434	0.00016545334215751158	0.0016863406408094434	0.0008703220191470844	42.06	0.42	225	89.58	4.6	7.3	5.6	5.51	4.4	5.63	6.0	3.4358440285204987	31.83	1.3	1.4376161319073084	430	18	2102	2167	34	528	647	15.5	0.06	1.2	225	224	223	535	534	533	153	286	0.535	249	72	0.2892	33	19	0.5758	1	0.06168	33	1	17	0.03178	1	25	0.04673	0.76
20739	30	3	3	4	3	3	3	831	52	15.98076923076923	6.94	0.0561	44.54	0.030084235860409144	27	0.2695547533092659	0.03266734723640076	0.010830324909747292	0.00141287284144427	0.0024067388688327317	0.0003401360544217687	0.0024067388688327317	0.00041109969167523125	0.0036101083032490976	0.0006984866123399302	0.0012033694344163659	0.00024378352023403217	0.0012033694344163659	0.0002718129926610492	0.0024067388688327317	0.000584966364434045	0.0	0.0	0.0012033694344163659	0.00033534540576794097	0.0	0.0	0.0012033694344163659	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0012033694344163659	0.00047938638542665386	0.0	0.0	0.0	0.0	0.0012033694344163659	0.0005339028296849973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036101083032490976	0.0004963600264725347	0.0	0.0	35.78	0.36	268	90.09	4.4	7.8	4.6	4.23	7.428571428571429	5.73	5.0	3.2699183673469387	42.57	1.1	0.6739115646258509	629	33	2799	2898	49	735	884	15.0	0.07	1.2	268	267	266	749	748	747	192	378	0.5079	371	76	0.2049	51	33	0.6471	1	0.06943	52	2	40	0.0534	2	76	0.10147	1.49
20741	35	4	4	4	4	4	4	329	30	10.966666666666667	10.71	0.0374	27.73	0.00303951367781155	24	0.3617021276595745	0.017354528219337903	0.0182370820668693	0.0009419152276295133	0.00303951367781155	0.00017006802721088434	0.0060790273556231	0.00041109969167523125	0.0060790273556231	0.00046565774155995343	0.00303951367781155	0.00024378352023403217	0.00303951367781155	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303951367781155	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.14	0.52	146	86.3	3.8	6.8	4.5	5.77	4.3	6.86	5.0	3.038365079365079	18.11	1.0	0.8921759259259265	209	11	1184	1233	27	280	363	10.4	0.1	1.3	146	145	144	280	279	278	98	163	0.6012	117	48	0.4103	24	14	0.5833	1	0.07857	22	1	12	0.04286	1	17	0.06071	0.71
20742	40	4	4	4	4	4	4	715	28	25.535714285714285	4.42	0.0561	37.82	0.013986013986013986	39	0.3034965034965035	0.031646492635263236	0.033566433566433566	0.0037676609105180532	0.005594405594405594	0.0006802721088435374	0.002797202797202797	0.00041109969167523125	0.002797202797202797	0.00046565774155995343	0.002797202797202797	0.00048756704046806434	0.002797202797202797	0.0005436259853220984	0.0	0.0	0.0013986013986013986	0.00031289111389236547	0.0	0.0	0.0013986013986013986	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013986013986013986	0.00016545334215751158	0.0	0.0	43.22	0.43	274	81.67	7.7	8.5	9.6	6.04	8.5	6.4	9.0	4.661380952380952	38.0	1.8	2.933206349206349	509	24	2501	2587	27	630	779	23.3	0.04	1.2	274	273	272	634	633	632	195	316	0.6171	318	79	0.2484	52	25	0.4808	1	0.10883	69	2	27	0.04259	2	15	0.02366	0.29
20743	42	5	5	5	4	4	4	1022	61	16.75409836065574	7.12	0.0561	36.97	0.036203522504892366	78	0.22504892367906065	0.03354236546594721	0.02837573385518591	0.004552590266875981	0.012720156555772993	0.002210884353741497	0.010763209393346379	0.0022610483042137717	0.004892367906066536	0.0011641443538998836	0.003913894324853229	0.0009751340809361287	0.0	0.0	0.0019569471624266144	0.000584966364434045	0.0009784735812133072	0.00031289111389236547	0.0009784735812133072	0.00033534540576794097	0.0009784735812133072	0.0003399048266485384	0.0	0.0	0.0019569471624266144	0.0008281573498964803	0.0	0.0	0.0009784735812133072	0.0004380201489268506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009784735812133072	0.000649772579597141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009784735812133072	0.00016545334215751158	0.0009784735812133072	0.0008703220191470844	39.21	0.39	336	70.77	9.8	9.7	12.3	7.49	8.0	7.39	10.0	5.2533104631217835	55.19	2.2	3.723644182389936	660	43	3582	3757	33	848	1103	25.7	0.04	1.3	336	335	334	857	856	855	261	462	0.5649	395	75	0.1899	110	43	0.3909	1	0.09218	79	3	29	0.03384	3	20	0.02334	0.18
20745	34	4	4	4	4	4	3	595	7	85.0	1.35	0.0841	23.53	0.11428571428571428	42	0.2773109243697479	0.024063001312527345	0.010084033613445379	0.0009419152276295133	0.005042016806722689	0.0005102040816326531	0.0016806722689075631	0.00020554984583761563	0.0016806722689075631	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016806722689075631	4.462492748449284e-05	0.0	0.0	0.0016806722689075631	0.00016545334215751158	0.0016806722689075631	0.0008703220191470844	43.93	0.44	228	-73.3	63.1	25.5	80.3	9.77	31.0	13.72	26.0	24.060648535564848	32.95	3.5	27.792123291492327	325	46	2130	2243	3	478	686	159.3	0.01	1.4	228	227	226	519	518	517	157	270	0.5815	249	71	0.2851	94	25	0.266	1	0.07322	38	1	2	0.00385	1	23	0.04432	0.24
20746	33	4	4	4	4	3	3	948	32	29.625	3.74	0.0748	41.18	0.06962025316455696	43	0.23628691983122363	0.03266734723640076	0.012658227848101266	0.0018838304552590266	0.006329113924050633	0.0010204081632653062	0.0010548523206751054	0.00020554984583761563	0.0031645569620253164	0.0006984866123399302	0.0	0.0	0.0	0.0	0.002109704641350211	0.000584966364434045	0.0010548523206751054	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010548523206751054	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.002109704641350211	0.0017406440382941688	33.18	0.33	284	64.51	14.2	7.6	16.9	5.36	10.6	7.01	8.0	6.944008801624914	48.08	1.9	4.437169893929134	706	13	3166	3273	21	844	998	40.2	0.02	1.2	284	283	282	856	855	854	209	410	0.5098	446	75	0.1682	21	14	0.6667	1	0.05491	47	3	39	0.04556	3	47	0.05491	2.24
20747	38	4	4	4	4	4	4	395	22	17.954545454545453	6.13	0.0187	24.37	0.007594936708860759	34	0.389873417721519	0.022458801225025523	0.03291139240506329	0.0020408163265306124	0.012658227848101266	0.0008503401360544217	0.0	0.0	0.002531645569620253	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.53	0.52	185	79.6	6.4	8.4	6.9	6.26	6.25	6.61	7.0	4.050634028892455	22.05	1.7	2.3794942750133767	271	18	1463	1501	21	356	462	17.0	0.06	1.3	185	184	183	359	358	357	123	181	0.6796	178	62	0.3483	14	11	0.7857	1	0.08357	30	1	8	0.02228	1	13	0.03621	0.93
20748	36	4	4	4	3	3	4	757	40	18.925	5.78	0.0467	30.25	0.07793923381770146	51	0.2628797886393659	0.029021437946623888	0.015852047556142668	0.0018838304552590266	0.002642007926023778	0.0003401360544217687	0.001321003963011889	0.00020554984583761563	0.003963011889035667	0.0006984866123399302	0.001321003963011889	0.00024378352023403217	0.003963011889035667	0.0008154389779831476	0.001321003963011889	0.0002924831822170225	0.002642007926023778	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001321003963011889	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001321003963011889	4.462492748449284e-05	0.0	0.0	0.001321003963011889	0.00016545334215751158	0.001321003963011889	0.0008703220191470844	36.85	0.37	255	85.93	6.0	8.0	7.1	5.51	9.0	6.47	6.0	4.171166666666666	40.76	1.6	1.893706266149871	553	26	2703	2775	36	688	854	19.1	0.05	1.2	255	254	253	692	691	690	190	342	0.5556	350	65	0.1857	35	20	0.5714	1	0.08237	57	2	38	0.05491	2	29	0.04191	0.83
20751	45	5	5	5	5	5	5	687	37	18.56756756756757	5.96	0.1028	35.29	0.020378457059679767	50	0.3173216885007278	0.03179232900685431	0.03202328966521106	0.003453689167974882	0.002911208151382824	0.0003401360544217687	0.002911208151382824	0.00041109969167523125	0.00727802037845706	0.0011641443538998836	0.0	0.0	0.0	0.0	0.002911208151382824	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001455604075691412	0.00016545334215751158	0.0	0.0	42.03	0.42	261	88.47	5.0	7.5	5.7	4.87	7.5	6.36	8.0	3.87916357073686	36.05	1.4	1.4193882031868998	498	22	2379	2454	37	614	757	16.6	0.06	1.2	261	260	259	621	620	619	190	314	0.6051	307	71	0.2313	22	16	0.7273	1	0.05958	37	2	22	0.03543	2	45	0.07246	2.05
20754	31	4	3	4	4	3	3	894	36	24.833333333333332	4.28	0.0748	42.02	0.024608501118568233	41	0.2695749440715884	0.03514656555344903	0.021252796420581657	0.0029827315541601255	0.0044742729306487695	0.0006802721088435374	0.0022371364653243847	0.00041109969167523125	0.0022371364653243847	0.00046565774155995343	0.0011185682326621924	0.00024378352023403217	0.0011185682326621924	0.0002718129926610492	0.0011185682326621924	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.85	0.34	285	73.51	8.7	8.2	9.1	5.93	13.25	6.0	9.0	4.51124839163651	49.09	1.9	2.6371624179064463	652	28	3273	3342	36	829	1043	23.0	0.04	1.3	285	284	283	842	841	840	202	422	0.4787	420	83	0.1976	25	18	0.72	1	0.07007	59	2	26	0.03088	2	68	0.08076	2.72
20755	30	3	3	4	3	3	3	281	17	16.529411764705884	7.39	0.0467	26.05	0.0071174377224199285	16	0.33451957295373663	0.013708618929561033	0.021352313167259787	0.0009419152276295133	0.0071174377224199285	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010676156583629894	0.0004963600264725347	0.0	0.0	49.57	0.5	114	79.19	6.5	7.9	8.5	7.07	6.142857142857143	6.04	7.0	3.8990803267528924	14.94	1.7	2.1929908781484	173	9	961	1017	13	226	292	17.4	0.06	1.3	114	113	112	230	229	228	70	119	0.5882	111	44	0.3964	19	11	0.5789	1	0.09565	22	2	6	0.02609	2	9	0.03913	0.47
20756	34	4	4	4	4	4	3	806	18	44.77777777777778	2.42	0.0841	47.9	0.04466501240694789	64	0.2990074441687345	0.03514656555344903	0.02357320099255583	0.0029827315541601255	0.016129032258064516	0.002210884353741497	0.0024813895781637717	0.00041109969167523125	0.00620347394540943	0.0011641443538998836	0.0	0.0	0.0	0.0	0.0	0.0	0.0012406947890818859	0.00031289111389236547	0.0012406947890818859	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012406947890818859	0.00016545334215751158	0.0	0.0	39.06	0.39	291	42.99	22.5	13.2	28.3	6.52	19.333333333333332	8.37	23.0	10.245561397557665	43.79	2.4	9.26054237901402	602	37	2912	2981	12	737	920	61.4	0.02	1.2	291	290	289	745	744	743	211	350	0.6029	395	80	0.2025	30	21	0.7	1	0.08859	66	2	35	0.04698	2	18	0.02416	0.6
20757	33	4	4	4	4	4	3	817	27	30.25925925925926	3.67	0.0654	33.61	0.03182374541003672	21	0.2350061199510404	0.028000583345486364	0.004895960832313341	0.0006279434850863422	0.0012239902080783353	0.00017006802721088434	0.0	0.0	0.0012239902080783353	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0012239902080783353	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012239902080783353	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	29.08	0.29	214	64.31	14.3	9.6	19.1	7.91	17.333333333333332	6.64	8.0	6.782251490142135	46.17	2.1	5.535298700901726	601	23	3048	3143	18	727	899	40.4	0.02	1.2	214	213	212	736	735	734	143	339	0.4218	397	71	0.1788	94	20	0.2128	1	0.10054	74	2	31	0.04212	2	77	0.10462	0.82
20758	40	4	4	4	4	5	4	1007	62	16.241935483870968	7.1	0.0748	47.9	0.015888778550148957	41	0.2135054617676266	0.03135481989208108	0.004965243296921549	0.0007849293563579278	0.0	0.0	0.0	0.0	0.0019860973187686196	0.00046565774155995343	0.0019860973187686196	0.00048756704046806434	0.0009930486593843098	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009930486593843098	0.0008703220191470844	27.72	0.28	242	80.01	6.2	8.6	6.6	5.62	6.714285714285714	5.54	6.0	3.601547426037553	52.24	1.7	2.2212033118547776	657	47	3398	3556	51	849	1105	16.6	0.06	1.3	242	241	240	873	872	871	167	456	0.3662	417	75	0.1799	70	18	0.2571	1	0.05956	52	3	27	0.03093	3	48	0.05498	0.69
