id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
19262	17	2	2	2	3	294	14	21.0	5.51	19	0.3129251700680272	0.013416946186378884	0.003401360544217687	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.003401360544217687	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.46	0.46	118
19263	19	2	3	3	3	237	13	18.23076923076923	6.22	20	0.37130801687763715	0.012833600700014583	0.04219409282700422	0.0015698587127158557	0.008438818565400843	0.0003401360544217687	0.008438818565400843	0.00041109969167523125	0.0	0.0	0.004219409282700422	0.00024378352023403217	0.004219409282700422	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.07	0.54	113
19264	11	1	2	1	2	150	6	25.0	4.38	10	0.41333333333333333	0.009041855038646638	0.02666666666666667	0.0006279434850863422	0.0	0.0	0.006666666666666667	0.00020554984583761563	0.0	0.0	0.0	0.0	0.006666666666666667	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006666666666666667	0.00016545334215751158	0.0	0.0	59.85	0.6	82
19265	19	3	2	3	3	299	20	14.95	7.33	19	0.2976588628762542	0.012979437071605659	0.026755852842809364	0.0012558869701726845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033444816053511705	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033444816053511705	0.0008703220191470844	42.12	0.42	115
19266	24	3	3	3	3	392	22	17.818181818181817	6.45	26	0.28316326530612246	0.016187837246609306	0.02806122448979592	0.001726844583987441	0.002551020408163265	0.00017006802721088434	0.007653061224489796	0.0006166495375128469	0.002551020408163265	0.00023282887077997672	0.0	0.0	0.002551020408163265	0.0002718129926610492	0.0	0.0	0.00510204081632653	0.0006257822277847309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002551020408163265	0.0008703220191470844	43.4	0.43	148
19267	18	3	3	2	1	394	21	18.761904761904763	6.36	33	0.26649746192893403	0.015312819017062855	0.030456852791878174	0.0018838304552590266	0.0025380710659898475	0.00017006802721088434	0.005076142131979695	0.00041109969167523125	0.007614213197969543	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0025380710659898475	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025380710659898475	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007614213197969543	0.0001338747824534785	0.0	0.0	0.0	0.0	0.0025380710659898475	0.0008703220191470844	48.18	0.48	159
19268	17	3	2	2	2	186	10	18.6	5.71	16	0.34946236559139787	0.009479364153419862	0.021505376344086023	0.0006279434850863422	0.005376344086021506	0.00017006802721088434	0.005376344086021506	0.00020554984583761563	0.005376344086021506	0.00023282887077997672	0.0	0.0	0.0	0.0	0.005376344086021506	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005376344086021506	0.0004816955684007707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.43	0.55	97
19270	22	3	3	3	3	268	10	26.8	4.29	31	0.34701492537313433	0.013562782557969957	0.022388059701492536	0.0009419152276295133	0.014925373134328358	0.0006802721088435374	0.0037313432835820895	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.22	0.56	131
19271	24	3	3	3	3	231	12	19.25	6.42	24	0.36796536796536794	0.012396091585241359	0.030303030303030304	0.001098901098901099	0.012987012987012988	0.0005102040816326531	0.012987012987012988	0.0006166495375128469	0.012987012987012988	0.0006984866123399302	0.004329004329004329	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008658008658008658	0.00033090668431502316	0.0	0.0	64.17	0.64	120
19272	16	2	2	2	2	149	9	16.555555555555557	7.14	9	0.4161073825503356	0.009041855038646638	0.04697986577181208	0.001098901098901099	0.006711409395973154	0.00017006802721088434	0.006711409395973154	0.00020554984583761563	0.006711409395973154	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006711409395973154	0.00016545334215751158	0.0	0.0	64.29	0.64	81
19273	22	3	3	3	3	253	14	18.071428571428573	6.45	27	0.39920948616600793	0.014729473530698556	0.0	0.0	0.0	0.0	0.007905138339920948	0.00041109969167523125	0.007905138339920948	0.00046565774155995343	0.0	0.0	0.0	0.0	0.003952569169960474	0.0002924831822170225	0.0	0.0	0.003952569169960474	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003952569169960474	0.00016545334215751158	0.0	0.0	56.22	0.56	122
19274	18	2	2	2	3	151	11	13.727272727272727	8.15	6	0.32450331125827814	0.007145982207962666	0.013245033112582781	0.0003139717425431711	0.0	0.0	0.0	0.0	0.019867549668874173	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006622516556291391	0.00016545334215751158	0.0	0.0	51.11	0.51	69
19275	23	3	3	3	3	401	38	10.552631578947368	11.08	28	0.314214463840399	0.018375382820475426	0.02493765586034913	0.0015698587127158557	0.004987531172069825	0.0003401360544217687	0.012468827930174564	0.0010277492291880781	0.004987531172069825	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024937655860349127	0.0007173601147776184	0.0	0.0	0.0	0.0	0.0024937655860349127	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0024937655860349127	0.0008703220191470844	51.02	0.51	175
19276	16	3	2	2	2	164	5	32.8	3.33	10	0.4451219512195122	0.010646055126148461	0.03048780487804878	0.0007849293563579278	0.0	0.0	0.006097560975609756	0.00020554984583761563	0.006097560975609756	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006097560975609756	0.00510204081632653	0.0	0.0	0.0	0.0	58.0	0.58	87
19277	17	2	2	2	3	127	11	11.545454545454545	9.65	6	0.4015748031496063	0.007437654951144816	0.023622047244094488	0.00047095761381475666	0.015748031496062992	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.02	0.57	65
19278	24	3	3	3	3	487	42	11.595238095238095	10.85	37	0.28542094455852157	0.0202712556511594	0.028747433264887063	0.002197802197802198	0.004106776180698152	0.0003401360544217687	0.004106776180698152	0.00041109969167523125	0.004106776180698152	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.004106776180698152	0.0006257822277847309	0.002053388090349076	0.00033534540576794097	0.002053388090349076	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053388090349076	0.00016545334215751158	0.0	0.0	50.13	0.5	194
19280	12	1	2	2	2	77	7	11.0	10.61	6	0.44155844155844154	0.004958436634096544	0.03896103896103896	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012987012987012988	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	71.21	0.71	47
19281	17	2	2	2	3	181	12	15.083333333333334	7.5	14	0.32044198895027626	0.008458509552282339	0.016574585635359115	0.00047095761381475666	0.0	0.0	0.0055248618784530384	0.00020554984583761563	0.0055248618784530384	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0055248618784530384	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	49.38	0.49	79
19282	10	0	1	2	2	115	7	16.428571428571427	6.54	6	0.3739130434782609	0.006270963978416217	0.043478260869565216	0.0007849293563579278	0.0	0.0	0.008695652173913044	0.00020554984583761563	0.008695652173913044	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.27	0.53	57
19283	18	2	3	2	3	143	8	17.875	6.45	13	0.46853146853146854	0.009771036896602012	0.013986013986013986	0.0003139717425431711	0.006993006993006993	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006993006993006993	0.00016545334215751158	0.0	0.0	65.32	0.65	81
19285	18	2	3	2	3	165	16	10.3125	10.88	9	0.38181818181818183	0.009187691410237713	0.024242424242424242	0.0006279434850863422	0.006060606060606061	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.74	0.54	79
19286	17	2	2	3	2	228	13	17.53846153846154	7.14	17	0.27631578947368424	0.009187691410237713	0.013157894736842105	0.00047095761381475666	0.0	0.0	0.0	0.0	0.0043859649122807015	0.00023282887077997672	0.0043859649122807015	0.00024378352023403217	0.0	0.0	0.008771929824561403	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043859649122807015	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0043859649122807015	0.0008703220191470844	51.1	0.51	93
19287	14	2	2	2	2	98	7	14.0	8.14	10	0.3877551020408163	0.005541782120460843	0.02040816326530612	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01020408163265306	0.00016545334215751158	0.0	0.0	60.47	0.6	52
19289	18	3	2	2	3	208	12	17.333333333333332	6.28	10	0.3701923076923077	0.011229400612512761	0.009615384615384616	0.0003139717425431711	0.004807692307692308	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.004807692307692308	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004807692307692308	0.00016545334215751158	0.0	0.0	48.69	0.49	93
19290	23	3	3	3	3	220	19	11.578947368421053	10.22	15	0.36818181818181817	0.01181274609887706	0.00909090909090909	0.0003139717425431711	0.004545454545454545	0.00017006802721088434	0.004545454545454545	0.00020554984583761563	0.004545454545454545	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004545454545454545	4.462492748449284e-05	0.0	0.0	0.004545454545454545	0.00016545334215751158	0.0	0.0	58.06	0.58	108
19291	15	2	2	2	2	115	5	23.0	4.81	13	0.391304347826087	0.006562636721598366	0.008695652173913044	0.00015698587127158556	0.008695652173913044	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017391304347826087	0.00033090668431502316	0.0	0.0	58.65	0.59	61
19292	16	2	2	2	2	223	14	15.928571428571429	6.93	13	0.3094170403587444	0.010062709639784163	0.008968609865470852	0.0003139717425431711	0.0	0.0	0.004484304932735426	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004484304932735426	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	50.99	0.51	103
19293	17	2	2	2	3	164	8	20.5	5.26	11	0.3902439024390244	0.009333527781828789	0.012195121951219513	0.0003139717425431711	0.006097560975609756	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.68	0.49	74
19294	18	2	2	2	3	197	11	17.90909090909091	6.25	12	0.43147208121827413	0.012396091585241359	0.025380710659898477	0.0007849293563579278	0.005076142131979695	0.00017006802721088434	0.005076142131979695	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.09	0.59	104
19295	13	1	2	2	2	175	12	14.583333333333334	8.05	14	0.4114285714285714	0.010500218754557387	0.02857142857142857	0.0007849293563579278	0.005714285714285714	0.00017006802721088434	0.005714285714285714	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005714285714285714	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.07	0.61	91
19296	14	2	2	2	2	220	9	24.444444444444443	4.31	6	0.3181818181818182	0.010208546011375236	0.00909090909090909	0.0003139717425431711	0.0	0.0	0.004545454545454545	0.00020554984583761563	0.004545454545454545	0.00023282887077997672	0.0	0.0	0.0	0.0	0.004545454545454545	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.19	0.4	84
19297	19	2	3	3	3	191	17	11.235294117647058	9.83	11	0.3769633507853403	0.010500218754557387	0.031413612565445025	0.0009419152276295133	0.005235602094240838	0.00017006802721088434	0.015706806282722512	0.0006166495375128469	0.0	0.0	0.0	0.0	0.005235602094240838	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005235602094240838	0.00510204081632653	0.0	0.0	0.0	0.0	54.91	0.55	95
19298	13	2	2	1	2	243	2	121.5	0.86	20	0.3497942386831276	0.012396091585241359	0.01646090534979424	0.0006279434850863422	0.00411522633744856	0.00017006802721088434	0.00411522633744856	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.00823045267489712	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00411522633744856	0.0008703220191470844	48.07	0.48	112
19300	11	2	2	1	1	154	10	15.4	7.3	7	0.4090909090909091	0.009187691410237713	0.01948051948051948	0.00047095761381475666	0.0	0.0	0.0	0.0	0.006493506493506494	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.09	0.51	70
19301	22	3	3	3	3	259	19	13.631578947368421	8.37	25	0.35135135135135137	0.013271109814787808	0.03088803088803089	0.0012558869701726845	0.0	0.0	0.015444015444015444	0.0008221993833504625	0.007722007722007722	0.00046565774155995343	0.003861003861003861	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003861003861003861	4.462492748449284e-05	0.0	0.0	0.003861003861003861	0.00016545334215751158	0.0	0.0	51.98	0.52	118
19302	11	0	2	2	3	155	12	12.916666666666666	8.63	13	0.4	0.009041855038646638	0.03870967741935484	0.0009419152276295133	0.0	0.0	0.0064516129032258064	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.27	0.58	81
19303	14	2	2	2	2	83	7	11.857142857142858	9.33	6	0.5180722891566265	0.006270963978416217	0.012048192771084338	0.00015698587127158556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0	0.0	73.33	0.73	55
19304	10	1	1	2	2	193	11	17.545454545454547	6.32	14	0.30569948186528495	0.008604345923873415	0.010362694300518135	0.0003139717425431711	0.0	0.0	0.0051813471502590676	0.00020554984583761563	0.015544041450777202	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.1	0.43	75
19305	17	2	2	2	3	102	7	14.571428571428571	7.78	7	0.4019607843137255	0.005979291235234068	0.058823529411764705	0.0009419152276295133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.89	0.59	53
