id	overall_score	Ideas	Organization	Style	Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words
18870	17	2	3	2	3	223	15	14.866666666666667	7.54	0.0374	14.29	0.026905829596412557
18871	15	2	2	2	2	134	8	16.75	6.5	0.0187	16.81	0.029850746268656716
18872	19	3	2	3	3	195	16	12.1875	10.06	0.0	10.08	0.06153846153846154
18873	15	2	2	2	2	148	3	49.333333333333336	2.19	0.0093	11.76	0.0945945945945946
18874	20	3	3	3	3	156	9	17.333333333333332	6.77	0.028	12.61	0.038461538461538464
18875	17	2	3	2	2	125	4	31.25	3.39	0.0654	10.08	0.032
18876	4	0	1	1	1	33	3	11.0	10.0	0.0	1.68	0.030303030303030304
18877	17	2	3	2	2	149	4	37.25	3.28	0.0093	12.61	0.04697986577181208
18878	15	2	2	2	2	151	3	50.333333333333336	2.17	0.028	15.13	0.046357615894039736
18879	17	0	3	3	3	321	16	20.0625	5.78	0.0374	27.73	0.03115264797507788
18880	18	2	3	2	3	308	15	20.533333333333335	5.3	0.0467	25.21	0.025974025974025976
18881	17	2	3	2	2	92	6	15.333333333333334	7.06	0.0187	10.08	0.08695652173913043
18882	14	2	2	2	2	198	11	18.0	6.08	0.0561	19.33	0.04040404040404041
18883	15	2	2	2	2	96	9	10.666666666666666	10.59	0.0093	11.76	0.0625
18884	20	3	3	3	2	172	1	172.0	0.6	0.0187	13.45	0.06976744186046512
18885	9	1	1	1	2	33	2	16.5	6.45	0.0	2.52	0.030303030303030304
18886	20	3	3	3	3	246	22	11.181818181818182	11.7	0.028	20.17	0.09349593495934959
18887	17	2	2	2	3	117	7	16.714285714285715	6.8	0.0	9.24	0.07692307692307693
18888	16	2	2	2	2	150	13	11.538461538461538	9.77	0.0187	15.13	0.06666666666666667
18889	24	3	3	3	3	388	26	14.923076923076923	7.78	0.028	22.69	0.06443298969072164
18890	20	3	3	2	3	470	23	20.434782608695652	6.18	0.0374	21.85	0.04468085106382979
18891	12	1	2	2	2	94	6	15.666666666666666	6.98	0.0093	13.45	0.0851063829787234
18892	17	1	3	3	3	195	13	15.0	7.69	0.0187	13.45	0.041025641025641026
18894	14	2	2	2	3	183	16	11.4375	10.26	0.0	15.97	0.03278688524590164
18895	13	1	2	2	3	194	11	17.636363636363637	6.01	0.028	21.85	0.08762886597938144
18896	16	2	3	2	2	162	7	23.142857142857142	4.73	0.0093	11.76	0.16666666666666666
18897	22	3	3	3	3	304	19	16.0	7.69	0.028	15.97	0.05263157894736842
18898	19	2	2	3	3	197	15	13.133333333333333	8.72	0.028	13.45	0.03553299492385787
18899	15	2	2	2	2	120	10	12.0	9.8	0.028	10.92	0.05
18900	16	2	2	2	2	263	19	13.842105263157896	8.26	0.0187	20.17	0.045627376425855515
18901	17	2	2	2	3	295	18	16.38888888888889	6.79	0.0187	25.21	0.03389830508474576
18902	9	1	1	1	2	65	6	10.833333333333334	10.34	0.0	2.52	0.046153846153846156
18903	10	2	2	1	1	80	1	80.0	1.3	0.0	6.72	0.1
18904	14	1	2	3	3	322	20	16.1	7.14	0.028	24.37	0.059006211180124224
18905	14	1	2	2	3	142	7	20.285714285714285	5.38	0.028	15.13	0.04929577464788732
18906	15	2	2	2	3	104	7	14.857142857142858	7.69	0.0187	9.24	0.038461538461538464
18907	23	3	3	3	3	365	40	9.125	14.65	0.0467	15.97	0.010958904109589041
18908	18	3	3	2	2	293	18	16.27777777777778	6.64	0.0187	22.69	0.04778156996587031
18909	18	2	2	2	3	100	6	16.666666666666668	6.9	0.0187	9.24	0.05
18910	20	3	3	3	3	243	13	18.692307692307693	6.13	0.0374	11.76	0.037037037037037035
18911	7	1	1	1	1	73	2	36.5	2.82	0.0093	6.72	0.0684931506849315
18912	20	3	3	3	3	145	10	14.5	7.63	0.028	10.92	0.020689655172413793
18913	12	1	1	2	3	74	5	14.8	8.2	0.0	13.45	0.04054054054054054
18914	16	2	2	2	2	250	11	22.727272727272727	5.14	0.0093	14.29	0.064
18915	19	3	3	2	3	245	20	12.25	9.43	0.028	13.45	0.02857142857142857
18916	10	1	1	2	2	78	5	15.6	7.81	0.0093	7.56	0.0641025641025641
18917	21	3	3	2	3	208	9	23.11111111111111	5.36	0.0187	15.97	0.019230769230769232
18919	13	1	2	2	2	201	7	28.714285714285715	3.98	0.0374	16.81	0.05970149253731343
18920	10	1	1	2	2	67	5	13.4	8.06	0.0	10.92	0.014925373134328358
18921	17	2	3	2	2	123	14	8.785714285714286	14.89	0.0187	6.72	0.10569105691056911
18922	13	2	1	2	2	107	5	21.4	5.21	0.0093	10.08	0.04672897196261682
18923	19	3	3	2	3	255	11	23.181818181818183	4.72	0.028	12.61	0.10588235294117647
18924	10	0	2	2	2	128	6	21.333333333333332	5.0	0.0187	17.65	0.0390625
18925	17	2	2	2	3	103	8	12.875	8.7	0.0187	10.08	0.038834951456310676
18926	18	3	3	2	2	337	12	28.083333333333332	4.01	0.0093	20.17	0.05934718100890208
18927	13	2	2	2	1	166	5	33.2	3.18	0.0187	16.81	0.06626506024096386
18928	19	3	3	2	3	160	14	11.428571428571429	10.0	0.028	15.13	0.05625
18929	14	2	2	2	2	253	20	12.65	9.8	0.0187	16.81	0.09486166007905138
18930	11	1	1	2	2	57	2	28.5	3.85	0.0	7.56	0.15789473684210525
18931	13	1	1	2	3	62	4	15.5	7.84	0.0187	7.56	0.03225806451612903
18932	16	2	2	2	2	140	5	28.0	3.91	0.0187	11.76	0.06428571428571428
18933	16	2	2	2	2	247	4	61.75	1.7	0.0187	19.33	0.10526315789473684
18934	17	2	2	3	3	118	7	16.857142857142858	6.73	0.0093	8.4	0.0423728813559322
18935	15	2	2	2	2	110	6	18.333333333333332	6.06	0.0093	10.92	0.07272727272727272
18936	15	2	2	2	2	168	9	18.666666666666668	5.92	0.0654	21.01	0.011904761904761904
18937	10	2	2	1	1	56	2	28.0	3.85	0.0	4.2	0.17857142857142858
18938	17	2	2	2	3	292	9	32.44444444444444	3.47	0.0374	17.65	0.08561643835616438
18939	10	1	1	2	2	123	8	15.375	7.27	0.0187	15.97	0.04065040650406504
18940	18	2	3	2	3	203	16	12.6875	8.79	0.0374	14.29	0.034482758620689655
18941	19	2	2	3	3	327	20	16.35	7.49	0.0467	26.05	0.07951070336391437
18942	20	2	3	2	3	178	10	17.8	6.25	0.0374	18.49	0.03932584269662921
18943	24	3	3	3	3	184	20	9.2	12.99	0.0093	12.61	0.03804347826086957
18944	12	2	2	2	2	89	5	17.8	6.41	0.0093	10.92	0.0449438202247191
18945	24	3	3	3	3	369	17	21.705882352941178	5.3	0.028	29.41	0.08672086720867209
18946	24	3	3	3	3	267	25	10.68	10.78	0.0467	17.65	0.0749063670411985
18947	22	3	3	3	3	393	58	6.775862068965517	27.49	0.0187	11.76	0.08142493638676845
18949	16	2	2	2	2	185	10	18.5	6.21	0.028	15.13	0.08648648648648649
18950	17	2	2	2	3	206	14	14.714285714285714	7.69	0.0374	13.45	0.038834951456310676
18951	17	3	2	2	2	173	9	19.22222222222222	5.62	0.0093	15.13	0.04046242774566474
18952	10	2	2	1	1	114	4	28.5	4.3	0.0	6.72	0.043859649122807015
18954	22	3	3	3	3	212	15	14.133333333333333	7.89	0.028	17.65	0.018867924528301886
18955	17	3	3	2	2	167	5	33.4	3.38	0.0374	14.29	0.029940119760479042
18956	8	1	1	1	1	55	3	18.333333333333332	5.88	0.0	8.4	0.2727272727272727
18957	17	2	2	2	3	182	13	14.0	8.28	0.0187	9.24	0.04395604395604396
18958	2	0	0	0	1	16	1	16.0	6.67	0.0	3.36	0.1875
18959	21	3	3	3	3	246	15	16.4	6.58	0.0374	18.49	0.06504065040650407
18960	24	3	3	3	3	467	29	16.103448275862068	7.99	0.0654	26.05	0.059957173447537475
18961	9	1	1	2	1	59	4	14.75	7.41	0.0	5.88	0.06779661016949153
18962	20	3	3	2	3	169	14	12.071428571428571	9.52	0.0093	14.29	0.04142011834319527
18963	22	3	3	3	3	305	14	21.785714285714285	5.45	0.0467	15.97	0.14426229508196722
18964	23	3	3	3	3	417	30	13.9	8.43	0.0374	31.93	0.05275779376498801
18965	12	2	2	2	2	141	12	11.75	9.84	0.0187	12.61	0.1347517730496454
18967	15	2	2	2	3	202	25	8.08	17.86	0.0374	9.24	0.08415841584158416
18968	16	2	2	2	2	190	7	27.142857142857142	4.79	0.028	14.29	0.1
18969	22	3	3	3	2	348	12	29.0	3.79	0.0374	26.05	0.11206896551724138
18970	11	1	1	2	2	95	4	23.75	4.44	0.0093	9.24	0.05263157894736842
18971	14	0	2	2	3	202	25	8.08	17.12	0.028	14.29	0.12871287128712872
18972	17	2	2	2	3	202	19	10.631578947368421	10.92	0.0093	12.61	0.0891089108910891
18973	12	1	1	2	2	182	11	16.545454545454547	6.43	0.0374	18.49	0.03296703296703297
18974	24	3	3	3	3	340	19	17.894736842105264	7.09	0.0374	21.01	0.047058823529411764
18976	10	1	1	2	2	86	5	17.2	7.14	0.0093	8.4	0.05813953488372093
18977	19	3	3	2	3	219	11	19.90909090909091	5.85	0.0187	14.29	0.0593607305936073
18978	24	3	3	3	3	468	26	18.0	6.16	0.0561	36.13	0.05128205128205128
18979	18	3	3	2	2	255	14	18.214285714285715	6.01	0.0467	15.13	0.06274509803921569
18980	7	1	1	1	1	60	4	15.0	7.41	0.0	7.56	0.08333333333333333
18981	13	2	2	2	2	111	7	15.857142857142858	7.87	0.0093	9.24	0.08108108108108109
18982	19	3	3	3	2	191	16	11.9375	9.82	0.028	17.65	0.03664921465968586
18983	24	3	3	3	3	350	22	15.909090909090908	7.24	0.028	18.49	0.03428571428571429
18984	7	0	1	1	2	56	2	28.0	3.77	0.0	9.24	0.03571428571428571
18985	20	3	3	2	3	235	28	8.392857142857142	15.73	0.0374	12.61	0.029787234042553193
18986	17	2	2	2	3	190	12	15.833333333333334	7.32	0.0	19.33	0.021052631578947368
18987	19	3	3	2	3	197	12	16.416666666666668	6.67	0.0467	15.97	0.12690355329949238
18988	19	3	3	3	2	232	13	17.846153846153847	6.5	0.0374	15.13	0.04310344827586207
18989	19	3	3	2	3	157	9	17.444444444444443	6.43	0.0	6.72	0.06369426751592357
18990	17	2	2	2	3	170	13	13.076923076923077	9.09	0.0187	12.61	0.041176470588235294
18991	17	2	2	2	3	212	10	21.2	5.49	0.0	17.65	0.05660377358490566
18993	13	1	2	2	2	110	8	13.75	8.79	0.0093	7.56	0.06363636363636363
18994	9	1	2	1	1	109	2	54.5	1.89	0.0187	7.56	0.06422018348623854
18995	16	2	2	2	2	147	2	73.5	1.42	0.0187	8.4	0.07482993197278912
18996	12	2	2	2	2	140	4	35.0	3.03	0.0093	13.45	0.07857142857142857
18997	6	0	1	1	1	93	5	18.6	5.81	0.0187	10.92	0.06451612903225806
18998	13	2	2	2	1	277	2	138.5	0.77	0.0561	16.81	0.15162454873646208
18999	15	2	2	2	2	181	7	25.857142857142858	4.32	0.028	10.92	0.09944751381215469
19000	18	2	3	2	3	234	15	15.6	7.08	0.0187	16.81	0.06837606837606838
19001	16	2	2	2	2	119	2	59.5	1.82	0.0	13.45	0.04201680672268908
19002	19	3	3	2	3	253	20	12.65	9.43	0.028	22.69	0.043478260869565216
19003	22	3	3	3	3	507	28	18.107142857142858	6.32	0.0935	35.29	0.045364891518737675
19004	11	0	2	2	2	99	9	11.0	10.34	0.0	10.08	0.050505050505050504
19005	16	2	2	2	3	108	8	13.5	8.16	0.0093	11.76	0.06481481481481481
19006	17	2	2	2	3	243	21	11.571428571428571	10.19	0.0467	18.49	0.07407407407407407
19007	17	2	2	2	3	175	13	13.461538461538462	8.61	0.0093	12.61	0.07428571428571429
19008	12	1	1	2	2	191	15	12.733333333333333	8.88	0.0187	20.17	0.05759162303664921
19009	15	2	2	2	2	193	6	32.166666666666664	3.53	0.028	10.92	0.16062176165803108
19010	3	0	0	1	1	6	1	6.0	20.0	0.0	1.68	0.0
19011	14	2	2	2	2	114	9	12.666666666666666	8.82	0.0093	12.61	0.02631578947368421
19012	19	2	3	3	3	159	9	17.666666666666668	6.08	0.0093	16.81	0.031446540880503145
19013	16	1	3	2	3	464	27	17.185185185185187	6.63	0.0748	26.89	0.040948275862068964
19015	15	2	2	2	3	199	11	18.09090909090909	5.95	0.0187	15.13	0.07537688442211055
19017	16	2	2	2	3	109	5	21.8	5.0	0.0093	8.4	0.03669724770642202
19018	17	1	3	2	3	247	18	13.722222222222221	8.37	0.0093	15.97	0.024291497975708502
19020	16	2	2	2	2	117	10	11.7	10.64	0.0093	8.4	0.07692307692307693
19022	17	2	2	2	3	167	15	11.133333333333333	10.2	0.0187	14.29	0.05389221556886228
19023	17	2	2	3	2	155	12	12.916666666666666	11.65	0.0	6.72	0.11612903225806452
19024	13	2	2	2	2	57	1	57.0	1.89	0.0093	4.2	0.03508771929824561
19025	16	2	2	2	2	146	7	20.857142857142858	5.15	0.028	9.24	0.13013698630136986
19026	21	3	3	3	3	236	18	13.11111111111111	9.05	0.028	21.01	0.029661016949152543
19027	11	0	1	2	3	167	5	33.4	3.21	0.0374	8.4	0.20359281437125748
19028	14	1	2	2	3	172	10	17.2	6.33	0.0	19.33	0.06976744186046512
19029	24	3	3	3	3	423	31	13.64516129032258	8.4	0.0187	25.21	0.030732860520094562
19030	21	3	3	3	2	388	13	29.846153846153847	3.64	0.028	21.01	0.13144329896907217
19031	21	3	3	3	3	499	33	15.121212121212121	7.43	0.0654	31.93	0.04609218436873747
19032	12	2	2	2	2	71	7	10.142857142857142	11.11	0.0093	3.36	0.04225352112676056
19033	10	0	2	2	2	160	4	40.0	2.84	0.028	15.13	0.06875
19034	20	3	3	2	3	334	19	17.57894736842105	6.42	0.0654	31.09	0.08383233532934131
19035	16	2	2	2	2	166	8	20.75	5.13	0.0374	10.92	0.04216867469879518
19036	12	2	2	2	1	160	2	80.0	1.27	0.0187	13.45	0.28125
19037	16	2	2	2	2	146	6	24.333333333333332	4.32	0.0187	11.76	0.1232876712328767
19038	15	1	2	3	2	246	17	14.470588235294118	7.8	0.028	17.65	0.044715447154471545
19039	18	2	2	2	3	208	11	18.90909090909091	6.21	0.0093	18.49	0.18269230769230768
19041	16	2	2	2	2	207	4	51.75	2.03	0.0093	13.45	0.10628019323671498
19042	10	2	2	1	1	81	2	40.5	2.6	0.0	6.72	0.06172839506172839
19044	7	0	1	2	1	243	3	81.0	1.25	0.0187	17.65	0.08641975308641975
19046	15	2	2	2	2	255	13	19.615384615384617	5.99	0.0561	15.13	0.06666666666666667
19047	13	1	2	2	2	91	6	15.166666666666666	7.23	0.0187	10.92	0.04395604395604396
19048	9	1	1	2	2	90	5	18.0	6.1	0.0	11.76	0.03333333333333333
19049	22	3	3	3	3	340	16	21.25	5.5	0.0841	20.17	0.061764705882352944
19050	19	3	3	2	3	315	17	18.529411764705884	6.91	0.0467	16.81	0.09206349206349207
19051	19	3	3	3	2	303	27	11.222222222222221	10.63	0.0187	21.01	0.07260726072607261
19052	24	3	3	3	3	378	21	18.0	6.6	0.028	25.21	0.042328042328042326
19054	21	3	3	3	3	197	11	17.90909090909091	5.91	0.0187	20.17	0.1065989847715736
19055	16	2	2	2	3	134	7	19.142857142857142	5.88	0.0	12.61	0.08208955223880597
19056	16	2	2	2	2	93	6	15.5	7.32	0.0	7.56	0.10752688172043011
19057	15	2	2	2	2	199	6	33.166666666666664	3.35	0.0093	10.08	0.06532663316582915
19058	16	2	2	2	2	125	9	13.88888888888889	8.18	0.0187	11.76	0.096
19059	21	3	3	3	3	238	19	12.526315789473685	9.36	0.0561	14.29	0.025210084033613446
19060	20	3	3	3	3	142	10	14.2	8.06	0.0187	13.45	0.035211267605633804
19061	15	0	2	3	3	218	13	16.76923076923077	6.57	0.028	20.17	0.06880733944954129
19062	15	2	2	2	3	151	5	30.2	3.62	0.0187	11.76	0.033112582781456956
19063	20	3	3	2	3	125	8	15.625	8.51	0.0093	4.2	0.096
19064	7	1	1	1	1	34	1	34.0	2.94	0.0	0.84	0.11764705882352941
19065	17	2	2	2	3	139	11	12.636363636363637	9.09	0.028	10.08	0.050359712230215826
19068	24	3	3	3	3	508	38	13.368421052631579	8.96	0.0935	28.57	0.023622047244094488
19069	18	2	2	3	3	185	16	11.5625	10.06	0.0093	13.45	0.03783783783783784
19070	8	0	1	2	2	35	5	7.0	17.86	0.0	2.52	0.02857142857142857
19071	16	2	2	2	2	92	3	30.666666666666668	3.53	0.0093	3.36	0.043478260869565216
19072	22	3	3	3	3	346	28	12.357142857142858	9.46	0.0561	24.37	0.031791907514450865
19073	18	2	2	2	3	146	10	14.6	8.55	0.028	12.61	0.06164383561643835
19076	17	2	2	2	3	182	12	15.166666666666666	7.27	0.0374	19.33	0.03296703296703297
19077	18	2	2	3	3	79	6	13.166666666666666	9.23	0.0	7.56	0.189873417721519
19078	17	2	2	2	3	134	5	26.8	3.97	0.0187	14.29	0.07462686567164178
19079	17	3	3	2	2	211	10	21.1	5.08	0.028	15.13	0.061611374407582936
19080	10	0	1	2	2	267	12	22.25	4.76	0.0467	21.85	0.1198501872659176
19081	9	0	1	2	2	184	12	15.333333333333334	7.55	0.0187	6.72	0.05434782608695652
19082	12	1	2	2	2	118	10	11.8	9.71	0.0	12.61	0.06779661016949153
19083	20	3	3	3	3	289	26	11.115384615384615	11.71	0.0093	18.49	0.08304498269896193
19084	15	2	2	2	2	114	3	38.0	2.73	0.0093	10.08	0.12280701754385964
19085	10	1	1	2	2	108	6	18.0	6.06	0.028	6.72	0.1388888888888889
19086	24	3	3	3	3	268	21	12.761904761904763	9.55	0.0561	13.45	0.06343283582089553
19087	19	3	2	3	3	159	11	14.454545454545455	7.69	0.0374	15.97	0.031446540880503145
19089	12	0	2	2	3	148	7	21.142857142857142	5.15	0.0187	18.49	0.02027027027027027
19090	17	3	3	2	2	203	9	22.555555555555557	4.89	0.0093	12.61	0.07389162561576355
19091	13	2	2	2	2	120	13	9.23076923076923	13.0	0.0187	11.76	0.008333333333333333
19092	15	2	2	2	2	100	8	12.5	8.99	0.0187	7.56	0.05
19093	12	1	1	2	2	147	3	49.0	2.17	0.028	13.45	0.10204081632653061
19094	17	2	2	2	3	151	13	11.615384615384615	9.63	0.0467	11.76	0.033112582781456956
19095	15	2	2	2	2	110	6	18.333333333333332	6.12	0.0187	13.45	0.02727272727272727
19096	20	3	3	2	3	140	14	10.0	11.2	0.028	6.72	0.02142857142857143
19097	8	1	1	1	2	112	2	56.0	1.83	0.0093	12.61	0.08035714285714286
19098	20	3	3	3	2	234	7	33.42857142857143	3.14	0.028	15.97	0.08974358974358974
19099	20	3	3	2	3	234	11	21.272727272727273	5.14	0.0187	12.61	0.23076923076923078
19100	21	3	3	3	3	249	16	15.5625	7.62	0.0561	19.33	0.01606425702811245
19101	11	1	2	1	2	62	7	8.857142857142858	15.91	0.0	6.72	0.12903225806451613
19102	17	3	3	2	2	140	12	11.666666666666666	9.76	0.028	8.4	0.05714285714285714
19103	21	3	3	2	3	220	11	20.0	5.88	0.0093	17.65	0.10909090909090909
19104	21	3	3	3	3	215	14	15.357142857142858	7.29	0.028	23.53	0.046511627906976744
19105	17	2	2	2	3	173	10	17.3	6.29	0.028	15.13	0.028901734104046242
19106	24	3	3	3	3	359	22	16.318181818181817	7.24	0.0374	25.21	0.033426183844011144
19107	12	1	2	2	2	98	8	12.25	9.2	0.0187	6.72	0.02040816326530612
19108	17	2	3	2	2	121	11	11.0	10.09	0.028	14.29	0.01652892561983471
19109	19	2	3	2	3	192	11	17.454545454545453	6.55	0.028	22.69	0.046875
19110	15	2	2	2	2	96	8	12.0	10.67	0.0187	8.4	0.041666666666666664
19111	14	2	2	2	2	142	3	47.333333333333336	2.29	0.0093	12.61	0.20422535211267606
19112	11	1	1	2	2	404	17	23.764705882352942	4.47	0.0654	29.41	0.09405940594059406
19113	21	3	3	3	3	306	19	16.105263157894736	6.64	0.0561	20.17	0.0196078431372549
19114	20	2	3	3	3	199	14	14.214285714285714	8.33	0.0093	17.65	0.10552763819095477
19116	17	2	2	2	3	259	11	23.545454545454547	4.6	0.0561	18.49	0.07335907335907337
19117	16	2	2	2	2	220	12	18.333333333333332	5.97	0.0374	12.61	0.07272727272727272
19118	20	2	3	3	3	168	15	11.2	10.14	0.028	22.69	0.05357142857142857
19119	14	2	2	2	2	105	7	15.0	7.37	0.0187	5.88	0.06666666666666667
19120	16	2	2	2	3	101	4	25.25	4.6	0.0	12.61	0.039603960396039604
19122	5	1	1	1	1	59	5	11.8	8.93	0.0	6.72	0.13559322033898305
19123	23	3	3	3	3	504	30	16.8	7.08	0.0748	30.25	0.02976190476190476
19124	17	2	2	2	3	144	9	16.0	6.77	0.028	11.76	0.0763888888888889
19125	17	2	2	2	3	103	7	14.714285714285714	7.45	0.0187	9.24	0.02912621359223301
19126	16	2	2	2	2	125	8	15.625	7.21	0.0374	18.49	0.048
19127	12	2	2	2	2	79	3	26.333333333333332	4.23	0.0093	6.72	0.13924050632911392
19129	8	1	1	1	2	103	7	14.714285714285714	7.78	0.0093	10.08	0.07766990291262135
19130	13	2	2	2	1	99	1	99.0	1.02	0.0187	8.4	0.08080808080808081
19131	8	1	1	1	1	46	1	46.0	2.33	0.0093	3.36	0.08695652173913043
19132	13	2	2	2	2	138	4	34.5	3.01	0.0187	9.24	0.13043478260869565
19134	11	2	1	2	2	148	4	37.0	2.86	0.0187	12.61	0.06756756756756757
19135	9	1	1	1	2	55	3	18.333333333333332	5.77	0.0093	4.2	0.18181818181818182
19136	19	2	3	3	2	213	20	10.65	12.35	0.0187	13.45	0.09859154929577464
19137	22	3	3	2	3	250	16	15.625	6.93	0.028	18.49	0.032
19138	13	1	1	3	3	196	18	10.88888888888889	10.17	0.0093	20.17	0.03571428571428571
19139	11	0	1	2	3	219	10	21.9	5.03	0.028	19.33	0.0684931506849315
19140	20	3	3	3	3	419	24	17.458333333333332	6.58	0.0935	25.21	0.03579952267303103
19141	18	2	3	2	3	138	9	15.333333333333334	7.14	0.0	11.76	0.06521739130434782
19143	12	0	2	3	2	168	11	15.272727272727273	7.8	0.0187	10.92	0.05357142857142857
19144	15	2	2	2	2	125	9	13.88888888888889	8.11	0.0093	14.29	0.04
19145	24	3	3	3	3	240	13	18.46153846153846	6.1	0.0374	28.57	0.025
19146	24	3	3	3	3	296	22	13.454545454545455	8.3	0.0467	22.69	0.02027027027027027
19147	15	2	2	2	2	93	8	11.625	9.64	0.0	8.4	0.021505376344086023
19148	15	2	2	2	2	400	12	33.333333333333336	3.86	0.0187	17.65	0.0525
19149	9	1	1	2	1	84	2	42.0	2.74	0.0093	14.29	0.03571428571428571
19150	17	2	2	3	2	312	26	12.0	9.74	0.028	21.85	0.07371794871794872
19151	12	1	2	2	2	102	5	20.4	5.68	0.0093	9.24	0.058823529411764705
19152	18	2	2	3	3	281	16	17.5625	6.4	0.028	18.49	0.060498220640569395
19153	14	2	2	2	2	119	7	17.0	6.31	0.028	14.29	0.01680672268907563
19154	16	2	2	2	2	133	8	16.625	6.72	0.0187	16.81	0.09022556390977443
19155	12	2	2	1	2	147	15	9.8	12.93	0.0187	7.56	0.10204081632653061
19156	8	0	1	2	2	106	7	15.142857142857142	7.61	0.0	15.97	0.07547169811320754
19158	18	3	3	2	2	210	18	11.666666666666666	9.63	0.0374	21.85	0.02857142857142857
19159	16	3	2	2	2	430	32	13.4375	8.67	0.0467	17.65	0.06046511627906977
19160	19	2	3	2	3	175	11	15.909090909090908	7.28	0.0467	13.45	0.05142857142857143
19161	19	3	3	3	2	248	9	27.555555555555557	3.83	0.0374	18.49	0.10483870967741936
19162	12	2	2	1	1	102	2	51.0	2.11	0.0374	3.36	0.10784313725490197
19163	14	2	2	2	1	132	6	22.0	5.13	0.0187	10.92	0.05303030303030303
19164	17	2	2	2	3	157	14	11.214285714285714	10.29	0.028	13.45	0.050955414012738856
19165	14	2	2	2	2	82	2	41.0	2.6	0.0093	9.24	0.0975609756097561
19166	16	2	2	2	2	198	11	18.0	6.4	0.0093	15.13	0.06565656565656566
19167	18	3	2	2	3	218	12	18.166666666666668	6.12	0.0374	18.49	0.0963302752293578
19168	16	2	2	2	2	100	5	20.0	6.02	0.0093	8.4	0.03
19169	19	2	3	2	3	151	7	21.571428571428573	4.9	0.028	13.45	0.039735099337748346
19170	20	3	3	3	3	152	14	10.857142857142858	11.2	0.0	12.61	0.05921052631578947
19171	6	0	1	1	1	72	8	9.0	12.7	0.0093	8.4	0.09722222222222222
19172	16	2	2	3	2	140	8	17.5	6.56	0.0187	12.61	0.11428571428571428
19173	18	3	3	2	2	191	17	11.235294117647058	10.37	0.0374	13.45	0.05235602094240838
19174	21	3	3	3	3	432	25	17.28	6.93	0.0561	23.53	0.04861111111111111
19175	17	2	2	2	3	127	12	10.583333333333334	10.62	0.0374	10.92	0.05511811023622047
19176	17	2	2	2	3	172	12	14.333333333333334	8.76	0.028	6.72	0.03488372093023256
19177	11	0	1	2	3	143	6	23.833333333333332	4.51	0.0093	15.97	0.027972027972027972
19178	11	1	2	2	2	63	3	21.0	5.26	0.0093	7.56	0.07936507936507936
19179	21	3	3	2	3	223	20	11.15	11.49	0.0093	11.76	0.1031390134529148
19180	14	2	2	2	2	43	3	14.333333333333334	7.32	0.0	4.2	0.11627906976744186
19181	14	1	2	2	2	142	8	17.75	6.11	0.0187	14.29	0.056338028169014086
19183	12	1	2	2	2	82	5	16.4	6.76	0.0187	9.24	0.0975609756097561
19184	9	1	1	1	2	65	6	10.833333333333334	9.84	0.028	7.56	0.09230769230769231
19185	16	2	2	2	2	171	8	21.375	5.13	0.0187	12.61	0.05263157894736842
19186	21	3	3	3	3	308	20	15.4	7.07	0.0374	22.69	0.045454545454545456
19187	19	3	2	3	3	125	8	15.625	7.48	0.0187	11.76	0.048
19188	16	2	2	2	2	251	17	14.764705882352942	7.69	0.0187	19.33	0.13147410358565736
19189	10	1	1	2	2	148	14	10.571428571428571	10.77	0.0	12.61	0.060810810810810814
19190	20	3	3	3	3	415	34	12.205882352941176	10.37	0.0374	21.85	0.05301204819277108
19191	14	2	2	2	2	118	9	13.11111111111111	8.49	0.0093	9.24	0.05084745762711865
19192	23	3	3	3	3	185	15	12.333333333333334	10.64	0.0467	10.92	0.0972972972972973
19193	17	2	2	2	3	214	17	12.588235294117647	9.5	0.0374	17.65	0.04205607476635514
19194	16	2	2	2	2	181	11	16.454545454545453	7.05	0.0	15.97	0.04419889502762431
19195	24	3	3	3	3	308	19	16.210526315789473	7.17	0.0374	15.13	0.08116883116883117
19196	19	3	3	2	3	245	11	22.272727272727273	5.31	0.0467	21.85	0.02857142857142857
19197	24	3	3	3	3	470	25	18.8	6.14	0.0561	24.37	0.02553191489361702
19198	21	3	3	3	3	233	14	16.642857142857142	6.73	0.028	15.13	0.06866952789699571
19199	17	2	2	2	3	251	18	13.944444444444445	7.96	0.028	19.33	0.055776892430278883
19200	19	3	3	2	3	215	11	19.545454545454547	5.47	0.028	15.97	0.037209302325581395
19201	24	3	3	3	3	278	14	19.857142857142858	6.73	0.0187	17.65	0.02877697841726619
19202	24	3	3	3	3	302	24	12.583333333333334	9.23	0.0561	21.01	0.033112582781456956
19203	14	1	2	2	2	106	9	11.777777777777779	9.78	0.028	10.92	0.10377358490566038
19204	15	2	2	2	2	132	11	12.0	9.65	0.0	13.45	0.045454545454545456
19205	24	3	3	3	3	247	20	12.35	9.17	0.0467	26.89	0.03643724696356275
19206	16	2	2	2	2	175	14	12.5	9.15	0.0467	18.49	0.04
19207	22	3	3	3	3	273	15	18.2	6.98	0.028	22.69	0.029304029304029304
19208	19	3	2	2	3	173	13	13.307692307692308	8.78	0.0	16.81	0.06936416184971098
19209	17	2	2	2	3	268	20	13.4	8.2	0.0654	19.33	0.05223880597014925
