id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types	flesch_reading_ease	flesch_kincaid_grade	smog_index	automated_readability_index	coleman_liau_index	linsear_write_formula	dale_chall_readability_score	text_standard	spache_readability	reading_time	crawford	wiener_sachtextformel	monosyllabcount	polysyllabcount	letter_count	char_count	sentence_count	lexicon_count	syllable_count	ts_avg_len_sent	ts_avg_sent_per_word	ts_avg_syllab_per_word	nlemma_types	n_bigram_lemma_types	n_trigram_lemma_types	nlemmas	n_bigram_lemmas	n_trigram_lemmas	ncontent_types	ncontent_tokens	content_ttr	nfunction_tokens	nfunction_types	function_ttr	nouns_total	nouns_unique	ttr_nouns	determiners_unique	determiners_per_words	determiners_total	conjunctions_unique	conjunctions_total	conjunctions_per_words	pronouns_unique	pronouns_total	pronouns_density	pronouns_noun_ratio
3000	3	3	237	9	26.333333333333332	4.43	0.0187	18.49	0.016877637130801686	32	0.3291139240506329	0.011375236984103835	0.03375527426160337	0.0012558869701726845	0.029535864978902954	0.0011904761904761906	0.012658227848101266	0.0006166495375128469	0.0	0.0	0.004219409282700422	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004219409282700422	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.1	0.6	122	-110.55	77.4	0.0	98.1	9.19	10.8	16.82	0.0	29.879081632653055	13.19	3.6	32.92890408163265	140	12	854	898	1	196	284	196.0	0.01	1.4	122	121	120	203	202	201	76	99	0.7677	104	46	0.4423	35	24	0.6857	1	0.08374	17	2	9	0.04433	2	13	0.06404	0.37
3001	4	4	566	23	24.608695652173914	4.47	0.0187	31.09	0.030035335689045935	32	0.24381625441696114	0.020125419279568325	0.022968197879858657	0.0020408163265306124	0.0017667844522968198	0.00017006802721088434	0.0	0.0	0.0017667844522968198	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0017667844522968198	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.98	0.34	175	-424.86	200.2	0.0	255.3	7.92	13.25	30.82	13.0	73.84840856031127	31.67	2.9	84.72422412451361	424	17	2101	2156	1	514	665	514.0	0.0	1.3	175	174	173	515	514	513	113	243	0.465	272	62	0.2279	59	26	0.4407	1	0.07767	40	4	17	0.03301	4	35	0.06796	0.59
3002	3	3	588	22	26.727272727272727	4.34	0.0374	39.5	0.03571428571428571	31	0.2585034013605442	0.022167128481843372	0.013605442176870748	0.0012558869701726845	0.011904761904761904	0.0011904761904761906	0.0017006802721088435	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017006802721088435	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.0017006802721088435	0.0008703220191470844	37.67	0.38	191	62.01	11.1	10.5	13.0	8.19	6.714285714285714	6.46	11.0	5.044676113360323	32.93	2.8	4.016572469635628	357	32	2144	2242	19	494	706	26.0	0.04	1.4	191	190	189	507	506	505	124	274	0.4526	233	67	0.2876	75	26	0.3467	1	0.08087	41	2	8	0.01578	2	24	0.04734	0.32
3003	4	3	428	18	23.77777777777778	4.57	0.0467	40.34	0.06775700934579439	59	0.3247663551401869	0.0202712556511594	0.056074766355140186	0.0037676609105180532	0.018691588785046728	0.0013605442176870747	0.0	0.0	0.002336448598130841	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.75	0.5	196	51.41	13.1	12.7	14.2	9.06	11.6	8.12	13.0	6.088165576154125	26.46	3.0	5.88363191566703	288	39	1766	1801	14	393	572	28.1	0.04	1.5	196	195	194	394	393	392	139	192	0.724	202	57	0.2822	36	27	0.75	1	0.11675	46	2	16	0.04061	2	13	0.03299	0.36
3004	4	4	212	11	19.272727272727273	5.5	0.0093	17.65	0.0660377358490566	24	0.4481132075471698	0.013854455301152107	0.02830188679245283	0.0009419152276295133	0.018867924528301886	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0047169811320754715	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.58	116	34.29	15.5	12.5	15.2	10.33	10.166666666666666	7.59	16.0	5.869709956709956	13.9	4.2	6.510836075036073	138	19	932	946	7	198	336	28.3	0.04	1.7	116	115	114	200	199	198	72	108	0.6667	92	44	0.4783	21	13	0.619	1	0.05	10	2	7	0.035	2	8	0.04	0.38
3005	2	2	93	5	18.6	6.02	0.0093	9.24	0.06451612903225806	9	0.4731182795698925	0.006416800350007292	0.053763440860215055	0.0007849293563579278	0.021505376344086023	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.67	0.69	57	60.28	11.7	11.2	13.8	8.71	11.875	8.05	12.0	5.672530120481927	5.55	2.5	4.972191967871486	64	6	368	378	3	83	113	27.7	0.04	1.4	57	56	55	83	82	81	33	50	0.66	33	24	0.7273	15	10	0.6667	1	0.06024	5	1	3	0.03614	1	4	0.04819	0.27
3006	3	3	313	15	20.866666666666667	5.3	0.0374	26.89	0.012779552715654952	27	0.3769968051118211	0.01720869184774683	0.025559105431309903	0.0012558869701726845	0.025559105431309903	0.0013605442176870747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003194888178913738	0.0008703220191470844	51.59	0.52	146	64.95	9.9	10.5	10.8	7.78	9.0	7.01	11.0	4.93201714801444	17.92	2.4	3.9509954271961494	211	20	1184	1220	12	277	381	23.1	0.04	1.4	146	145	144	283	282	281	91	145	0.6276	138	55	0.3986	24	17	0.7083	1	0.06714	19	2	10	0.03534	2	19	0.06714	0.79
3007	3	3	320	20	16.0	6.85	0.0187	26.89	0.0375	23	0.3375	0.01575032813183608	0.025	0.0012558869701726845	0.015625	0.0008503401360544217	0.0	0.0	0.003125	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003125	0.00510204081632653	0.0	0.0	0.0	0.0	46.23	0.46	135	79.9	6.3	9.3	7.5	7.02	8.166666666666666	6.41	8.0	3.8910082850041423	18.22	2.0	3.0197376139188075	221	20	1204	1240	17	284	383	16.7	0.06	1.3	135	134	133	292	291	290	79	135	0.5852	157	56	0.3567	15	10	0.6667	1	0.06507	19	2	4	0.0137	2	24	0.08219	1.6
3008	4	4	486	38	12.789473684210526	8.92	0.0561	34.45	0.02880658436213992	23	0.3045267489711934	0.021583782995479073	0.018518518518518517	0.00141287284144427	0.00823045267489712	0.0006802721088435374	0.00205761316872428	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205761316872428	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.61	0.41	173	-342.99	166.7	0.0	210.4	7.11	8.833333333333334	25.98	167.0	61.22941176470588	25.59	3.3	70.21784705882352	344	24	1680	1742	1	425	586	425.0	0.0	1.4	173	172	171	426	425	424	117	220	0.5318	206	56	0.2718	20	12	0.6	1	0.0939	40	3	6	0.01408	3	25	0.05869	1.25
3009	3	4	386	16	24.125	4.56	0.028	24.37	0.0051813471502590676	35	0.2823834196891192	0.015896164503427155	0.046632124352331605	0.00282574568288854	0.010362694300518135	0.0006802721088435374	0.0051813471502590676	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025906735751295338	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.03	0.39	137	-280.74	138.6	0.0	175.4	12.27	16.5	22.94	139.0	50.633435158501435	25.25	4.4	60.718500864553306	226	46	1680	1719	1	347	554	347.0	0.0	1.6	137	136	135	351	350	349	90	163	0.5521	188	47	0.25	35	16	0.4571	1	0.07692	27	2	7	0.01994	2	18	0.05128	0.51
3010	3	2	196	8	24.5	4.55	0.028	22.69	0.030612244897959183	9	0.3673469387755102	0.010500218754557387	0.00510204081632653	0.00015698587127158556	0.00510204081632653	0.00017006802721088434	0.01020408163265306	0.00041109969167523125	0.0	0.0	0.0	0.0	0.00510204081632653	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00510204081632653	0.0008703220191470844	50.57	0.51	89	67.72	10.9	8.8	14.1	8.54	13.25	6.53	9.0	5.3309999999999995	11.34	2.2	3.2513806201550386	138	6	748	772	6	172	222	28.7	0.03	1.3	89	88	87	176	175	174	56	90	0.6222	86	33	0.3837	22	12	0.5455	1	0.15341	27	2	3	0.01705	2	4	0.02273	0.18
3011	4	3	472	23	20.52173913043478	5.67	0.028	26.89	0.04025423728813559	34	0.2902542372881356	0.019979582907977248	0.014830508474576272	0.001098901098901099	0.00847457627118644	0.0006802721088435374	0.0	0.0	0.00211864406779661	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211864406779661	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.33	0.44	180	75.64	7.9	7.5	9.0	6.27	10.8	6.82	8.0	4.5216818242078745	24.8	1.9	1.6701113350125945	327	11	1612	1688	19	397	510	20.9	0.05	1.3	180	179	178	406	405	404	112	197	0.5685	209	68	0.3254	47	25	0.5319	1	0.06897	28	2	7	0.01724	2	23	0.05665	0.49
3012	3	3	330	22	15.0	7.43	0.0374	31.09	0.07272727272727272	17	0.2636363636363636	0.01268776432842351	0.02727272727272727	0.00141287284144427	0.00909090909090909	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030303030303030303	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.53	0.4	117	81.02	5.8	8.2	6.4	6.38	5.875	6.28	6.0	3.5295504978662873	18.47	1.5	1.8986175675675674	248	15	1222	1257	19	296	378	15.6	0.06	1.3	117	116	115	296	295	294	73	138	0.529	158	44	0.2785	23	16	0.6957	1	0.08108	24	2	6	0.02027	2	27	0.09122	1.17
3013	4	4	487	27	18.037037037037038	6.14	0.0467	40.34	0.022587268993839837	52	0.25667351129363447	0.018229546448884353	0.04106776180698152	0.0031397174254317113	0.02053388090349076	0.0017006802721088435	0.012320328542094456	0.0012332990750256938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002053388090349076	0.00031289111389236547	0.0	0.0	0.002053388090349076	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.59	0.42	183	69.21	8.3	10.3	9.6	8.65	8.333333333333334	6.98	9.0	4.530023442195953	29.28	2.5	4.097341534762572	305	36	1940	1993	23	434	620	18.9	0.05	1.4	183	182	181	440	439	438	126	218	0.578	222	57	0.2568	44	23	0.5227	1	0.09318	41	2	3	0.00682	2	20	0.04545	0.45
3014	4	4	419	21	19.952380952380953	5.6	0.0187	31.93	0.014319809069212411	29	0.27923627684964203	0.017062855476155752	0.03579952267303103	0.002354788069073783	0.007159904534606206	0.0005102040816326531	0.007159904534606206	0.0006166495375128469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002386634844868735	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.47	0.39	148	67.28	9.0	10.4	9.5	7.31	6.75	6.36	10.0	4.435511586452763	23.96	2.4	3.0885898989898997	306	29	1586	1631	18	374	520	20.8	0.05	1.4	148	147	146	375	374	373	96	174	0.5517	201	52	0.2587	42	22	0.5238	1	0.08533	32	3	12	0.032	3	23	0.06133	0.55
3015	3	4	406	22	18.454545454545453	5.91	0.0374	36.97	0.022167487684729065	46	0.29310344827586204	0.017354528219337903	0.05665024630541872	0.003610675039246468	0.034482758620689655	0.002380952380952381	0.007389162561576354	0.0006166495375128469	0.0049261083743842365	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024630541871921183	0.00016545334215751158	0.0	0.0	45.7	0.46	170	66.17	9.5	11.4	11.3	9.05	10.666666666666666	7.27	11.0	4.9878526249209365	25.31	2.7	4.862681024667932	274	36	1689	1723	17	372	533	21.9	0.05	1.4	170	169	168	372	371	370	111	192	0.5781	180	59	0.3278	42	30	0.7143	1	0.10484	39	1	4	0.01075	1	17	0.0457	0.4
3016	3	3	346	18	19.22222222222222	5.77	0.0374	23.53	0.023121387283236993	31	0.2861271676300578	0.014437800787516407	0.046242774566473986	0.002511773940345369	0.014450867052023121	0.0008503401360544217	0.005780346820809248	0.00041109969167523125	0.002890173410404624	0.00023282887077997672	0.002890173410404624	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.59	0.44	136	75.74	7.9	10.0	10.4	8.47	7.142857142857142	6.69	10.0	4.626287179487179	20.86	2.2	3.8007087179487176	238	22	1386	1420	15	312	420	20.8	0.05	1.3	136	135	134	312	311	310	90	158	0.5696	154	46	0.2987	31	16	0.5161	1	0.14103	44	1	5	0.01603	1	10	0.03205	0.32
3017	4	4	500	23	21.73913043478261	5.22	0.0654	34.45	0.01	60	0.298	0.021729619367070147	0.042	0.0032967032967032967	0.034	0.002891156462585034	0.006	0.0006166495375128469	0.0	0.0	0.004	0.00048756704046806434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.3	0.48	213	64.95	9.9	11.7	12.4	9.58	8.833333333333334	7.88	12.0	5.267503244412401	30.42	2.7	5.480815525114155	320	43	2007	2071	19	438	621	23.1	0.04	1.4	213	212	211	441	440	439	148	211	0.7014	230	65	0.2826	51	33	0.6471	1	0.12018	53	2	20	0.04535	2	23	0.05215	0.45
3018	3	3	506	21	24.095238095238095	4.53	0.028	34.45	0.08498023715415019	40	0.21739130434782608	0.01604200087501823	0.03557312252964427	0.00282574568288854	0.007905138339920948	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001976284584980237	0.0002924831822170225	0.0	0.0	0.0	0.0	0.001976284584980237	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001976284584980237	4.462492748449284e-05	0.0	0.0	0.001976284584980237	0.00016545334215751158	0.001976284584980237	0.0008703220191470844	37.07	0.37	172	59.98	11.8	9.8	13.5	8.01	11.6	7.39	12.0	5.554857142857143	29.19	2.8	4.120439285714285	345	22	1929	1987	16	448	632	28.0	0.04	1.4	172	171	170	464	463	462	114	225	0.5067	239	58	0.2427	63	33	0.5238	1	0.10776	50	3	21	0.04526	3	25	0.05388	0.4
3019	4	4	337	21	16.047619047619047	6.89	0.0187	32.77	0.026706231454005934	28	0.2522255192878338	0.012396091585241359	0.03857566765578635	0.0020408163265306124	0.017804154302670624	0.0010204081632653062	0.002967359050445104	0.00020554984583761563	0.002967359050445104	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.38	0.37	114	61.77	9.1	10.5	10.5	10.03	7.7142857142857135	6.54	11.0	4.158214079074252	21.83	2.7	4.965879459980714	218	28	1453	1486	17	305	453	17.9	0.06	1.5	114	113	112	305	304	303	73	149	0.4899	156	41	0.2628	40	16	0.4	1	0.09836	30	2	7	0.02295	2	24	0.07869	0.6
3020	4	4	830	44	18.863636363636363	5.85	0.0187	42.02	0.051807228915662654	62	0.2457831325301205	0.029750619804579263	0.018072289156626505	0.002354788069073783	0.00963855421686747	0.0013605442176870747	0.0012048192771084338	0.00020554984583761563	0.0036144578313253013	0.0006984866123399302	0.0	0.0	0.0	0.0	0.0012048192771084338	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0012048192771084338	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012048192771084338	4.462492748449284e-05	0.0	0.0	0.0024096385542168677	0.00033090668431502316	0.0012048192771084338	0.0008703220191470844	36.04	0.36	271	76.25	7.7	8.3	9.3	7.25	8.666666666666666	6.57	9.0	4.425662894375858	46.82	2.1	2.6099632373113857	562	29	3084	3187	36	729	969	20.3	0.05	1.3	271	270	269	752	751	750	195	399	0.4887	353	76	0.2153	117	49	0.4188	1	0.07048	53	4	38	0.05053	4	31	0.04122	0.26
3021	4	3	571	27	21.14814814814815	5.13	0.0374	36.97	0.0647985989492119	35	0.28371278458844135	0.02362549219775412	0.03502626970227671	0.0031397174254317113	0.0035026269702276708	0.0003401360544217687	0.0070052539404553416	0.0008221993833504625	0.0035026269702276708	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0017513134851138354	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017513134851138354	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035026269702276708	0.0017406440382941688	39.92	0.4	210	48.54	12.1	8.7	9.7	6.8	8.166666666666666	6.52	7.0	4.605672240802676	32.17	3.4	2.5471354515050173	437	22	2133	2190	23	520	814	22.6	0.04	1.6	210	209	208	526	525	524	141	253	0.5573	273	69	0.2527	38	21	0.5526	1	0.09696	51	2	22	0.04183	2	36	0.06844	0.95
3022	4	4	379	24	15.791666666666666	7.27	0.028	36.13	0.023746701846965697	46	0.32981530343007914	0.018229546448884353	0.044854881266490766	0.0026687598116169543	0.023746701846965697	0.001530612244897959	0.002638522427440633	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002638522427440633	0.00016545334215751158	0.0	0.0	52.42	0.52	173	72.05	7.2	8.8	8.3	8.06	6.125	7.39	8.0	4.334448753894081	21.71	2.3	2.94438554517134	225	20	1418	1478	20	321	457	16.1	0.06	1.4	173	172	171	330	329	328	114	172	0.6628	158	59	0.3734	42	22	0.5238	1	0.10909	36	2	5	0.01515	2	11	0.03333	0.26
3023	4	4	335	16	20.9375	5.59	0.0374	30.25	0.04776119402985075	24	0.28955223880597014	0.014146128044334258	0.023880597014925373	0.0012558869701726845	0.008955223880597015	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.76	0.45	128	37.74	14.2	8.0	11.8	7.26	8.166666666666666	7.0	8.0	5.104466489714664	17.73	3.9	2.721296350364963	210	8	1144	1207	11	274	456	24.9	0.04	1.7	128	127	126	286	285	284	78	142	0.5493	144	50	0.3472	54	21	0.3889	1	0.05594	16	2	10	0.03497	2	16	0.05594	0.3
