id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	pct_transitions	pct_rel_trigrams	grammar_errors_ltp_by_words
4036	4	3	574	30	19.133333333333333	5.92	0.0561	37.82	0.041811846689895474
4037	3	3	632	35	18.057142857142857	6.43	0.0841	42.02	0.03955696202531646
4038	4	4	757	35	21.62857142857143	5.28	0.0467	46.22	0.018494055482166448
4039	4	4	389	19	20.473684210526315	5.4	0.028	38.66	0.06683804627249357
4040	3	4	581	32	18.15625	6.0	0.0187	41.18	0.027538726333907058
4041	3	3	540	30	18.0	6.05	0.0467	36.97	0.044444444444444446
4042	3	3	365	23	15.869565217391305	6.91	0.0654	27.73	0.06301369863013699
4043	3	3	382	11	34.72727272727273	3.07	0.0467	33.61	0.049738219895287955
4044	5	4	733	35	20.942857142857143	5.47	0.0561	42.86	0.03547066848567531
4045	3	4	359	18	19.944444444444443	5.41	0.0654	26.89	0.013927576601671309
4046	4	4	824	46	17.91304347826087	6.16	0.0654	52.1	0.006067961165048544
4047	3	3	218	10	21.8	5.0	0.0187	23.53	0.027522935779816515
4048	3	3	269	17	15.823529411764707	6.88	0.028	25.21	0.05204460966542751
4049	4	3	672	26	25.846153846153847	4.37	0.0561	42.86	0.03571428571428571
4050	2	3	439	16	27.4375	3.95	0.0187	26.89	0.0683371298405467
4051	3	3	450	25	18.0	6.16	0.0187	34.45	0.06444444444444444
4052	3	4	520	20	26.0	4.34	0.0467	36.13	0.013461538461538462
4053	4	3	368	21	17.523809523809526	6.44	0.0374	31.09	0.08967391304347826
4054	3	3	281	16	17.5625	6.53	0.0187	26.05	0.03558718861209965
4055	4	4	542	24	22.583333333333332	4.89	0.0467	41.18	0.016605166051660517
4056	3	3	367	16	22.9375	4.79	0.0561	31.09	0.04904632152588556
4057	3	3	619	30	20.633333333333333	5.25	0.0374	43.7	0.0630048465266559
4058	4	4	409	30	13.633333333333333	8.29	0.028	31.93	0.05134474327628362
4059	4	4	430	23	18.695652173913043	6.07	0.0093	34.45	0.030232558139534883
4060	5	4	782	28	27.928571428571427	3.92	0.028	39.5	0.0319693094629156
4061	6	4	591	31	19.06451612903226	5.92	0.0374	42.86	0.038917089678511
4062	4	4	527	28	18.821428571428573	5.91	0.0187	32.77	0.03415559772296015
4063	3	4	477	25	19.08	5.79	0.0561	31.93	0.07337526205450734
4064	3	4	296	20	14.8	7.58	0.0093	26.89	0.016891891891891893
4065	3	3	281	15	18.733333333333334	5.79	0.0093	21.85	0.060498220640569395
4066	3	2	445	23	19.347826086956523	5.58	0.028	37.82	0.1258426966292135
4067	4	3	452	24	18.833333333333332	5.8	0.0187	33.61	0.05088495575221239
4068	3	3	381	19	20.05263157894737	5.56	0.0374	29.41	0.05774278215223097
4069	4	3	488	25	19.52	5.58	0.028	27.73	0.055327868852459015
4070	4	3	446	21	21.238095238095237	5.12	0.0374	31.93	0.033632286995515695
4071	4	4	342	17	20.11764705882353	5.36	0.0187	26.89	0.03508771929824561
4072	4	4	603	34	17.735294117647058	6.18	0.028	30.25	0.024875621890547265
4073	4	4	685	34	20.147058823529413	5.59	0.0467	42.86	0.016058394160583942
4074	4	4	548	24	22.833333333333332	4.93	0.028	40.34	0.023722627737226276
4075	3	4	513	21	24.428571428571427	4.43	0.0187	36.97	0.04678362573099415
4076	3	4	563	26	21.653846153846153	4.91	0.028	36.13	0.023090586145648313
4077	3	3	238	11	21.636363636363637	4.98	0.028	21.01	0.07983193277310924
4078	4	4	608	24	25.333333333333332	4.32	0.028	36.13	0.019736842105263157
4079	4	4	583	28	20.821428571428573	5.3	0.0561	42.02	0.0274442538593482
4080	4	4	538	21	25.61904761904762	4.28	0.0467	36.13	0.026022304832713755
4081	4	3	480	19	25.263157894736842	4.26	0.0374	34.45	0.029166666666666667
4082	4	3	460	15	30.666666666666668	3.48	0.0187	35.29	0.043478260869565216
4083	4	4	506	22	23.0	4.86	0.0654	42.02	0.011857707509881422
4084	4	4	551	27	20.40740740740741	5.61	0.028	37.82	0.050816696914700546
4085	3	4	270	23	11.73913043478261	9.54	0.0093	30.25	0.025925925925925925
4086	3	4	339	17	19.941176470588236	5.61	0.0187	29.41	0.035398230088495575
4087	4	4	372	15	24.8	4.35	0.028	27.73	0.04032258064516129
4088	4	4	560	28	20.0	5.53	0.0374	39.5	0.01607142857142857
4089	4	4	521	28	18.607142857142858	6.35	0.028	36.13	0.02111324376199616
4090	3	3	415	23	18.043478260869566	6.08	0.0374	35.29	0.02891566265060241
4091	3	3	412	13	31.692307692307693	3.49	0.0187	26.89	0.1650485436893204
4092	4	4	515	25	20.6	5.36	0.0561	34.45	0.03495145631067961
4093	4	4	616	21	29.333333333333332	3.68	0.0841	44.54	0.022727272727272728
4094	4	4	642	24	26.75	4.17	0.0841	42.86	0.029595015576323987
4095	4	4	754	32	23.5625	4.69	0.0561	38.66	0.03978779840848806
4096	3	3	660	28	23.571428571428573	4.58	0.0467	34.45	0.09848484848484848
4097	2	3	394	19	20.736842105263158	5.51	0.0561	24.37	0.07360406091370558
4098	3	3	252	10	25.2	4.13	0.0	21.01	0.05952380952380952
4099	4	4	442	28	15.785714285714286	7.05	0.0374	34.45	0.013574660633484163
4100	3	3	309	20	15.45	7.02	0.0187	25.21	0.08090614886731391
4101	4	4	602	24	25.083333333333332	4.29	0.0187	42.02	0.009966777408637873
4102	4	4	262	17	15.411764705882353	7.52	0.028	17.65	0.05725190839694656
4103	4	4	393	19	20.68421052631579	5.43	0.0374	36.97	0.020356234096692113
4104	3	3	306	15	20.4	5.34	0.028	25.21	0.029411764705882353
4105	3	3	370	16	23.125	4.69	0.0374	26.89	0.08648648648648649
4106	3	4	401	19	21.105263157894736	5.32	0.0093	31.09	0.0399002493765586
4107	3	3	453	20	22.65	4.71	0.028	28.57	0.08388520971302428
4108	6	4	738	33	22.363636363636363	5.07	0.0841	35.29	0.014905149051490514
4109	4	4	456	22	20.727272727272727	5.58	0.0093	29.41	0.03728070175438596
4110	3	3	263	9	29.22222222222222	3.75	0.028	27.73	0.060836501901140684
4111	4	4	730	27	27.037037037037038	4.01	0.0654	40.34	0.052054794520547946
4112	2	2	101	4	25.25	4.21	0.0093	9.24	0.0891089108910891
4113	3	3	328	19	17.263157894736842	6.42	0.0093	31.09	0.054878048780487805
4114	4	4	476	30	15.866666666666667	6.94	0.028	35.29	0.029411764705882353
4115	2	2	107	6	17.833333333333332	6.38	0.028	15.13	0.06542056074766354
4116	4	3	354	17	20.823529411764707	5.23	0.0374	35.29	0.05649717514124294
4117	4	4	529	23	23.0	4.83	0.028	43.7	0.02835538752362949
4118	3	4	335	13	25.76923076923077	4.39	0.028	26.89	0.03582089552238806
4119	3	3	264	24	11.0	11.06	0.028	14.29	0.07575757575757576
4120	2	3	268	12	22.333333333333332	4.8	0.0187	21.85	0.0708955223880597
4121	3	3	285	18	15.833333333333334	7.23	0.028	32.77	0.03859649122807018
4122	3	3	170	7	24.285714285714285	4.52	0.0093	20.17	0.09411764705882353
4123	4	4	457	20	22.85	5.13	0.0374	38.66	0.04157549234135667
4124	2	2	134	6	22.333333333333332	4.76	0.0093	19.33	0.15671641791044777
4125	4	4	619	34	18.205882352941178	6.06	0.028	43.7	0.030694668820678513
4126	4	4	559	21	26.61904761904762	4.29	0.0374	37.82	0.017889087656529516
4127	4	4	534	27	19.77777777777778	5.71	0.0561	34.45	0.024344569288389514
4128	4	4	535	29	18.448275862068964	5.89	0.0187	40.34	0.05420560747663551
4129	4	4	485	23	21.08695652173913	5.45	0.028	38.66	0.024742268041237112
4130	4	3	944	86	10.976744186046512	10.55	0.0374	50.42	0.034957627118644065
4131	3	2	505	30	16.833333333333332	6.88	0.0187	37.82	0.08118811881188119
4132	3	3	311	23	13.521739130434783	8.88	0.028	27.73	0.05787781350482315
4133	4	4	692	34	20.352941176470587	5.48	0.0467	43.7	0.005780346820809248
4134	4	3	628	30	20.933333333333334	5.31	0.0467	37.82	0.03503184713375796
4135	2	2	380	7	54.285714285714285	1.87	0.0093	32.77	0.10526315789473684
4136	2	2	161	8	20.125	5.41	0.0187	17.65	0.06832298136645963
4137	4	4	903	36	25.083333333333332	4.34	0.0467	49.58	0.03322259136212625
4138	4	4	556	28	19.857142857142858	5.46	0.028	39.5	0.039568345323741004
4139	4	3	456	22	20.727272727272727	5.37	0.028	33.61	0.017543859649122806
4140	2	4	194	13	14.923076923076923	7.34	0.0187	22.69	0.03608247422680412
4141	5	4	684	28	24.428571428571427	4.54	0.0467	41.18	0.027777777777777776
4142	4	3	339	21	16.142857142857142	6.58	0.0187	31.09	0.05309734513274336
4143	3	3	413	14	29.5	3.64	0.028	36.13	0.06537530266343826
4144	4	4	526	27	19.48148148148148	5.78	0.0467	38.66	0.03612167300380228
4145	4	4	663	29	22.862068965517242	4.85	0.0748	44.54	0.024132730015082957
4146	3	3	444	28	15.857142857142858	7.09	0.028	37.82	0.06756756756756757
4147	4	3	299	14	21.357142857142858	5.17	0.0374	26.89	0.03678929765886288
4148	4	4	503	26	19.346153846153847	5.88	0.0561	34.45	0.039761431411530816
4149	3	3	434	18	24.11111111111111	4.49	0.0187	40.34	0.09907834101382489
4150	3	4	302	15	20.133333333333333	5.28	0.028	29.41	0.023178807947019868
4151	3	3	248	13	19.076923076923077	5.83	0.0187	22.69	0.09274193548387097
4152	3	3	268	7	38.285714285714285	2.83	0.028	29.41	0.022388059701492536
4153	3	3	294	18	16.333333333333332	6.67	0.0187	22.69	0.017006802721088437
4154	4	4	416	14	29.714285714285715	3.76	0.0374	28.57	0.03365384615384615
4155	3	2	234	7	33.42857142857143	3.14	0.028	21.01	0.12393162393162394
4156	3	3	282	9	31.333333333333332	3.42	0.0374	26.89	0.014184397163120567
4157	4	4	316	15	21.066666666666666	5.19	0.0374	26.89	0.03164556962025317
4158	4	4	541	32	16.90625	6.81	0.0654	41.18	0.024029574861367836
4159	3	4	228	13	17.53846153846154	6.28	0.0093	25.21	0.017543859649122806
4160	3	3	495	17	29.11764705882353	3.65	0.0187	34.45	0.050505050505050504
4161	3	3	278	16	17.375	6.48	0.0093	24.37	0.04316546762589928
4162	5	4	609	32	19.03125	6.08	0.0467	42.86	0.016420361247947456
4163	3	3	197	9	21.88888888888889	5.2	0.0187	18.49	0.116751269035533
4164	3	3	382	24	15.916666666666666	6.78	0.0374	33.61	0.08376963350785341
4165	5	4	645	41	15.731707317073171	7.17	0.0187	35.29	0.010852713178294573
4166	3	3	412	26	15.846153846153847	6.93	0.0467	32.77	0.04611650485436893
4167	3	3	234	9	26.0	4.17	0.0374	17.65	0.09829059829059829
4168	4	4	309	15	20.6	5.28	0.028	31.09	0.06796116504854369
4169	4	4	537	26	20.653846153846153	5.42	0.0561	32.77	0.0260707635009311
4170	3	3	376	23	16.347826086956523	7.1	0.0654	29.41	0.05585106382978723
4171	4	3	612	23	26.608695652173914	4.11	0.0374	42.86	0.014705882352941176
4172	4	4	512	22	23.272727272727273	4.59	0.0374	36.97	0.02734375
4173	3	3	364	17	21.41176470588235	5.15	0.0093	30.25	0.04395604395604396
4174	4	3	750	29	25.862068965517242	4.13	0.0374	40.34	0.06133333333333333
4175	3	3	325	16	20.3125	5.61	0.0093	31.93	0.027692307692307693
4176	5	4	884	47	18.80851063829787	6.23	0.0561	45.38	0.027149321266968326
4177	4	4	608	30	20.266666666666666	5.34	0.0467	38.66	0.046052631578947366
4178	4	3	427	18	23.72222222222222	4.69	0.0374	34.45	0.11241217798594848
4179	3	4	336	21	16.0	6.86	0.0187	29.41	0.020833333333333332
4180	4	4	476	19	25.05263157894737	4.35	0.0561	33.61	0.023109243697478993
4181	3	3	281	11	25.545454545454547	4.15	0.0187	24.37	0.06761565836298933
4182	4	3	427	22	19.40909090909091	5.47	0.028	36.97	0.05152224824355972
4183	4	4	709	42	16.88095238095238	6.89	0.0374	36.97	0.028208744710860368
4184	3	3	433	19	22.789473684210527	5.21	0.0654	34.45	0.053117782909930716
4185	4	4	628	34	18.470588235294116	6.0	0.0654	42.02	0.01592356687898089
4186	3	3	471	23	20.47826086956522	5.26	0.0093	34.45	0.04246284501061571
4187	3	2	303	6	50.5	2.1	0.0187	26.89	0.10891089108910891
4188	3	4	404	19	21.263157894736842	5.0	0.0093	33.61	0.07920792079207921
4189	3	3	280	12	23.333333333333332	4.76	0.028	22.69	0.04642857142857143
4190	4	4	493	27	18.25925925925926	6.38	0.0374	33.61	0.02434077079107505
4191	2	3	117	7	16.714285714285715	6.31	0.0374	16.81	0.03418803418803419
4192	4	3	380	21	18.095238095238095	6.03	0.0654	31.09	0.11842105263157894
4193	3	2	262	13	20.153846153846153	5.44	0.0467	27.73	0.04580152671755725
4194	4	4	506	22	23.0	4.91	0.0654	31.09	0.023715415019762844
4195	4	4	601	30	20.033333333333335	5.67	0.028	40.34	0.016638935108153077
4196	3	3	446	21	21.238095238095237	5.22	0.0093	25.21	0.06950672645739911
4197	3	2	517	23	22.47826086956522	4.73	0.0467	35.29	0.07930367504835589
4198	4	4	419	23	18.217391304347824	6.41	0.0187	31.93	0.03341288782816229
4199	4	4	576	27	21.333333333333332	5.21	0.0654	39.5	0.012152777777777778
4200	2	2	146	7	20.857142857142858	5.3	0.0374	11.76	0.0821917808219178
4201	4	4	472	26	18.153846153846153	6.3	0.028	35.29	0.04025423728813559
4202	5	4	627	30	20.9	5.2	0.0561	38.66	0.02073365231259968
4203	4	4	571	25	22.84	5.14	0.0374	36.97	0.03677758318739054
4204	3	2	235	14	16.785714285714285	6.51	0.028	30.25	0.059574468085106386
4205	3	4	438	43	10.186046511627907	11.44	0.0187	21.85	0.02968036529680365
4206	3	2	175	4	43.75	2.63	0.0	16.81	0.06857142857142857
4207	3	4	493	25	19.72	5.73	0.028	34.45	0.06490872210953347
4208	5	4	717	29	24.724137931034484	4.61	0.028	43.7	0.023709902370990237
4209	4	4	564	33	17.09090909090909	6.65	0.0561	36.13	0.024822695035460994
4210	2	2	140	3	46.666666666666664	2.24	0.028	12.61	0.02857142857142857
4211	2	3	201	9	22.333333333333332	4.84	0.0093	16.81	0.03482587064676617
4212	4	4	353	16	22.0625	5.14	0.0093	23.53	0.031161473087818695
4213	4	4	396	24	16.5	6.72	0.0561	30.25	0.04292929292929293
4214	4	4	511	37	13.81081081081081	8.1	0.028	42.86	0.03522504892367906
4215	4	3	261	10	26.1	3.98	0.0093	22.69	0.0421455938697318
4216	3	2	180	11	16.363636363636363	6.79	0.0093	17.65	0.07222222222222222
4217	6	4	1173	82	14.304878048780488	7.88	0.0654	52.94	0.01278772378516624
4218	4	4	400	22	18.181818181818183	5.93	0.0374	33.61	0.025
4219	5	4	925	42	22.023809523809526	5.12	0.0748	48.74	0.014054054054054054
4220	4	3	486	21	23.142857142857142	4.75	0.028	36.97	0.04526748971193416
4221	2	2	315	11	28.636363636363637	3.62	0.0187	23.53	0.09206349206349207
4222	4	4	790	32	24.6875	4.53	0.0467	42.02	0.0189873417721519
4223	3	3	355	12	29.583333333333332	3.59	0.0374	22.69	0.0647887323943662
4224	3	3	319	19	16.789473684210527	6.38	0.028	34.45	0.025078369905956112
4225	3	4	793	27	29.37037037037037	3.7	0.028	42.86	0.05170239596469105
4226	4	4	691	35	19.742857142857144	5.66	0.0374	37.82	0.017366136034732273
4227	4	4	357	20	17.85	6.17	0.028	29.41	0.03361344537815126
4228	4	4	439	20	21.95	5.19	0.0187	32.77	0.029612756264236904
4229	4	3	362	14	25.857142857142858	4.27	0.0187	31.93	0.024861878453038673
4230	4	4	580	30	19.333333333333332	5.81	0.0561	43.7	0.015517241379310345
4231	2	2	169	9	18.77777777777778	5.81	0.028	15.13	0.0650887573964497
4232	4	3	641	32	20.03125	5.54	0.0467	47.06	0.046801872074883
4233	3	3	270	16	16.875	6.75	0.028	26.05	0.08888888888888889
4234	3	3	273	18	15.166666666666666	7.66	0.0093	27.73	0.03296703296703297
4235	3	4	292	14	20.857142857142858	5.09	0.0561	23.53	0.02054794520547945
4236	2	2	121	5	24.2	4.35	0.0093	15.13	0.05785123966942149
4237	3	2	247	10	24.7	4.33	0.0093	21.85	0.06477732793522267
4238	3	3	335	15	22.333333333333332	4.79	0.0187	27.73	0.07462686567164178
4239	3	2	428	24	17.833333333333332	6.17	0.028	34.45	0.056074766355140186
4240	2	3	151	7	21.571428571428573	5.11	0.0187	15.13	0.08609271523178808
4241	4	4	651	39	16.692307692307693	6.63	0.028	36.13	0.019969278033794162
4242	3	3	334	11	30.363636363636363	3.68	0.0187	34.45	0.059880239520958084
4243	3	2	303	3	101.0	1.07	0.0093	21.01	0.04950495049504951
4244	4	4	475	27	17.59259259259259	6.34	0.0561	33.61	0.035789473684210524
4245	2	2	191	7	27.285714285714285	3.98	0.0374	16.81	0.06806282722513089
4246	4	4	529	31	17.06451612903226	6.44	0.028	33.61	0.013232514177693762
4247	2	2	255	8	31.875	3.4	0.0187	20.17	0.08235294117647059
4248	4	4	449	25	17.96	6.25	0.0374	31.09	0.0400890868596882
4249	3	3	430	20	21.5	5.09	0.0374	35.29	0.046511627906976744
4250	5	4	731	36	20.305555555555557	5.62	0.0374	42.02	0.019151846785225718
4251	4	3	358	21	17.047619047619047	6.77	0.028	29.41	0.0446927374301676
4252	4	4	545	22	24.772727272727273	4.48	0.0187	45.38	0.025688073394495414
4253	1	1	237	4	59.25	1.75	0.0093	21.01	0.15611814345991562
4254	4	4	1042	43	24.232558139534884	4.46	0.0654	47.9	0.018234165067178502
4255	3	3	245	12	20.416666666666668	5.29	0.0187	18.49	0.036734693877551024
4256	3	3	489	17	28.764705882352942	3.59	0.0187	33.61	0.09815950920245399
4257	4	4	483	26	18.576923076923077	6.06	0.0374	38.66	0.031055900621118012
4258	2	2	221	6	36.833333333333336	3.02	0.028	15.97	0.10407239819004525
4259	3	2	446	26	17.153846153846153	6.81	0.028	32.77	0.1905829596412556
4260	3	3	464	28	16.571428571428573	6.62	0.0561	34.45	0.036637931034482756
4261	4	4	704	34	20.705882352941178	5.53	0.0374	41.18	0.032670454545454544
4262	4	4	392	30	13.066666666666666	8.5	0.0093	37.82	0.04081632653061224
4263	3	3	443	20	22.15	4.73	0.0187	30.25	0.045146726862302484
4264	2	2	214	3	71.33333333333333	1.43	0.0374	19.33	0.12149532710280374
4265	4	4	620	27	22.962962962962962	4.68	0.0561	36.97	0.037096774193548385
4266	3	3	409	8	51.125	2.03	0.028	28.57	0.06356968215158924
4267	4	4	526	24	21.916666666666668	5.18	0.0374	35.29	0.019011406844106463
4268	3	3	355	9	39.44444444444444	2.62	0.028	32.77	0.0676056338028169
4269	3	4	233	16	14.5625	7.88	0.028	18.49	0.02575107296137339
4270	3	4	441	23	19.17391304347826	5.96	0.0841	36.13	0.018140589569160998
4271	4	3	427	21	20.333333333333332	5.37	0.028	36.97	0.03747072599531616
4272	4	3	579	20	28.95	3.86	0.0093	45.38	0.03454231433506045
4273	3	4	274	13	21.076923076923077	5.39	0.0093	35.29	0.01824817518248175
4274	3	3	339	17	19.941176470588236	5.38	0.0187	26.05	0.05309734513274336
4275	4	4	442	23	19.217391304347824	5.78	0.0467	31.93	0.04524886877828054
4276	4	4	302	21	14.380952380952381	7.72	0.0093	20.17	0.029801324503311258
4277	4	3	456	19	24.0	4.74	0.0093	31.09	0.03508771929824561
4278	4	3	353	16	22.0625	4.78	0.028	28.57	0.09915014164305949
4279	3	3	386	15	25.733333333333334	4.11	0.0374	37.82	0.05181347150259067
4280	3	3	404	26	15.538461538461538	7.58	0.0187	28.57	0.03712871287128713
4281	4	4	550	23	23.91304347826087	4.61	0.028	36.13	0.03636363636363636
4282	3	3	250	12	20.833333333333332	5.38	0.0374	21.01	0.064
4283	4	4	534	30	17.8	6.4	0.0093	37.82	0.028089887640449437
4284	2	1	65	3	21.666666666666668	5.45	0.0	6.72	0.0
4285	3	3	349	21	16.61904761904762	6.56	0.0561	31.93	0.025787965616045846
4286	3	3	439	19	23.105263157894736	4.94	0.0374	38.66	0.07061503416856492
4287	4	4	429	24	17.875	6.17	0.028	34.45	0.02097902097902098
4288	3	3	340	19	17.894736842105264	6.17	0.028	32.77	0.047058823529411764
4289	4	3	426	16	26.625	4.15	0.028	33.61	0.04460093896713615
4290	4	4	644	34	18.941176470588236	5.88	0.0654	42.86	0.020186335403726708
4291	3	4	248	17	14.588235294117647	7.8	0.0374	23.53	0.020161290322580645
4292	3	3	197	10	19.7	5.38	0.0093	21.85	0.04060913705583756
4293	4	4	714	25	28.56	3.73	0.0561	51.26	0.028011204481792718
4294	4	4	482	23	20.956521739130434	5.19	0.028	31.09	0.03319502074688797
4295	3	3	368	23	16.0	7.08	0.0374	21.85	0.125
4296	3	3	511	14	36.5	2.95	0.0467	35.29	0.07827788649706457
4297	3	4	515	36	14.305555555555555	7.95	0.0467	27.73	0.03495145631067961
4298	4	3	404	27	14.962962962962964	7.38	0.0654	23.53	0.08663366336633663
4299	3	4	321	16	20.0625	5.35	0.028	27.73	0.03426791277258567
4300	4	4	834	25	33.36	3.24	0.0935	42.02	0.026378896882494004
4301	3	4	538	24	22.416666666666668	4.73	0.0374	43.7	0.05390334572490706
4302	3	3	343	24	14.291666666666666	7.87	0.028	30.25	0.05539358600583091
4303	4	4	685	38	18.026315789473685	6.02	0.0654	47.9	0.010218978102189781
4304	4	4	415	21	19.761904761904763	5.53	0.0187	28.57	0.021686746987951807
4305	4	4	549	24	22.875	4.71	0.0374	37.82	0.06739526411657559
4306	3	3	575	36	15.972222222222221	6.57	0.028	36.13	0.08695652173913043
4307	4	4	376	23	16.347826086956523	6.91	0.0467	31.09	0.026595744680851064
4308	4	4	671	28	23.964285714285715	4.59	0.0748	35.29	0.05067064083457526
4309	2	2	73	4	18.25	5.8	0.0093	12.61	0.0958904109589041
4310	2	2	198	12	16.5	6.52	0.0187	16.81	0.05555555555555555
4311	3	3	242	14	17.285714285714285	6.45	0.028	15.13	0.04132231404958678
4312	4	4	489	21	23.285714285714285	4.68	0.0467	35.29	0.018404907975460124
4313	3	3	529	15	35.266666666666666	3.04	0.0467	41.18	0.08128544423440454
4314	3	3	214	10	21.4	5.35	0.0374	26.05	0.03271028037383177
4315	3	3	311	17	18.294117647058822	5.96	0.0093	30.25	0.022508038585209004
4316	3	3	345	26	13.26923076923077	8.41	0.0187	31.93	0.03188405797101449
4317	3	3	193	9	21.444444444444443	5.42	0.0093	16.81	0.05699481865284974
4318	4	4	465	28	16.607142857142858	6.97	0.0187	32.77	0.030107526881720432
4319	2	2	161	7	23.0	4.86	0.0187	11.76	0.031055900621118012
4320	2	2	139	8	17.375	6.45	0.0093	9.24	0.11510791366906475
4321	4	4	518	25	20.72	5.41	0.0467	30.25	0.03667953667953668
4322	3	2	264	13	20.307692307692307	5.28	0.0187	19.33	0.09090909090909091
4323	3	3	363	17	21.352941176470587	5.0	0.028	27.73	0.03581267217630854
4324	3	3	236	8	29.5	3.65	0.0187	20.17	0.1016949152542373
4325	3	3	669	21	31.857142857142858	3.38	0.0467	41.18	0.07025411061285501
4326	4	4	350	14	25.0	4.42	0.028	30.25	0.017142857142857144
4327	2	3	273	16	17.0625	6.72	0.028	21.85	0.05128205128205128
4328	3	3	384	23	16.695652173913043	6.55	0.0561	30.25	0.049479166666666664
4329	4	4	675	34	19.852941176470587	5.66	0.028	47.06	0.025185185185185185
4330	3	2	463	29	15.96551724137931	6.68	0.028	31.93	0.08423326133909287
4331	3	3	234	12	19.5	6.0	0.0093	24.37	0.10683760683760683
4332	4	4	565	42	13.452380952380953	8.45	0.0467	39.5	0.03008849557522124
4333	3	3	249	15	16.6	6.47	0.0093	21.01	0.0321285140562249
4334	3	4	276	17	16.235294117647058	6.75	0.0374	29.41	0.05434782608695652
4335	2	3	174	12	14.5	8.22	0.028	15.13	0.011494252873563218
4336	3	2	378	6	63.0	1.67	0.0467	29.41	0.07407407407407407
4337	5	4	651	36	18.083333333333332	6.36	0.0	42.02	0.019969278033794162
4338	3	3	359	16	22.4375	4.78	0.0374	26.05	0.07799442896935933
4339	2	2	197	14	14.071428571428571	7.73	0.028	17.65	0.16751269035532995
4340	3	3	264	11	24.0	4.58	0.0187	21.85	0.08333333333333333
4341	3	3	246	7	35.142857142857146	3.11	0.0187	18.49	0.08943089430894309
4342	4	3	388	22	17.636363636363637	6.53	0.0374	24.37	0.04896907216494845
4343	1	1	42	5	8.4	13.16	0.0	5.04	0.23809523809523808
4344	4	3	656	34	19.294117647058822	5.92	0.028	41.18	0.018292682926829267
4345	4	4	555	21	26.428571428571427	4.23	0.0374	33.61	0.02702702702702703
4346	3	3	276	10	27.6	4.2	0.028	22.69	0.028985507246376812
4347	3	3	191	11	17.363636363636363	6.71	0.028	14.29	0.04712041884816754
4348	3	4	337	18	18.72222222222222	5.79	0.0187	26.05	0.04747774480712166
4349	3	4	345	21	16.428571428571427	6.89	0.0093	31.09	0.04057971014492753
4350	4	4	569	28	20.321428571428573	5.3	0.028	40.34	0.0210896309314587
4351	5	4	725	38	19.07894736842105	6.17	0.0935	43.7	0.023448275862068966
4352	4	3	431	26	16.576923076923077	6.67	0.0187	40.34	0.03480278422273782
4353	2	1	83	1	83.0	1.23	0.0093	9.24	0.12048192771084337
4354	3	3	358	22	16.272727272727273	6.96	0.0187	26.05	0.03910614525139665
4355	6	4	727	32	22.71875	4.88	0.0374	44.54	0.0068775790921595595
4356	2	1	126	10	12.6	8.55	0.0093	15.13	0.15873015873015872
4357	3	3	207	6	34.5	3.11	0.028	13.45	0.043478260869565216
4358	4	3	459	19	24.157894736842106	4.42	0.0374	28.57	0.02832244008714597
4359	3	3	446	26	17.153846153846153	6.58	0.0187	31.93	0.053811659192825115
4360	3	3	224	4	56.0	1.85	0.0374	16.81	0.05803571428571429
4361	4	3	567	42	13.5	9.03	0.0187	33.61	0.031746031746031744
4362	2	2	136	9	15.11111111111111	7.32	0.0093	10.92	0.18382352941176472
4363	3	2	453	17	26.647058823529413	4.12	0.0561	28.57	0.11258278145695365
4364	2	2	213	9	23.666666666666668	4.46	0.0187	18.49	0.13615023474178403
4365	4	4	599	28	21.392857142857142	5.24	0.0654	39.5	0.035058430717863104
4366	4	3	419	23	18.217391304347824	6.12	0.0467	29.41	0.05489260143198091
4367	4	4	516	24	21.5	5.12	0.0093	42.86	0.02131782945736434
4368	3	3	269	10	26.9	3.89	0.0187	23.53	0.07434944237918216
4369	1	1	195	3	65.0	1.58	0.0093	11.76	0.2358974358974359
4370	4	4	652	32	20.375	5.25	0.0467	36.97	0.04754601226993865
4371	4	4	590	40	14.75	7.63	0.0748	41.18	0.01864406779661017
4372	4	4	308	17	18.11764705882353	5.94	0.0654	27.73	0.032467532467532464
4373	4	4	331	10	33.1	3.24	0.0187	28.57	0.02416918429003021
4374	1	1	54	2	27.0	3.64	0.0	6.72	0.14814814814814814
4375	4	4	497	19	26.157894736842106	4.26	0.028	41.18	0.018108651911468814
4376	3	4	381	27	14.11111111111111	7.85	0.0093	29.41	0.023622047244094488
4377	4	4	511	15	34.06666666666667	3.25	0.028	32.77	0.04500978473581213
4378	3	3	515	29	17.75862068965517	6.02	0.0187	37.82	0.07766990291262135
4379	4	4	694	27	25.703703703703702	4.38	0.0374	44.54	0.027377521613832854
4380	3	3	465	22	21.136363636363637	5.08	0.0561	34.45	0.02795698924731183
4381	3	3	501	28	17.892857142857142	6.21	0.0187	34.45	0.10778443113772455
4382	2	1	49	3	16.333333333333332	6.52	0.0187	6.72	0.061224489795918366
4383	3	3	170	8	21.25	4.94	0.0093	19.33	0.058823529411764705
4384	4	3	458	25	18.32	5.91	0.028	29.41	0.04585152838427948
4385	4	4	388	18	21.555555555555557	5.06	0.0467	31.09	0.03350515463917526
4386	3	2	558	24	23.25	4.5	0.028	36.13	0.07706093189964158
4387	3	4	220	16	13.75	8.12	0.0187	17.65	0.1
