id	Writing_Applications	Language_Conventions	total_words	total_sentences	words_div_sentences	sent_density	difficult_words	proportion_vocab_list[a]_total_words	proportion_vocab_list[a]_headwords	proportion_vocab_list[accent]_total_words	proportion_vocab_list[accent]_headwords	proportion_vocab_list[abandon]_total_words	proportion_vocab_list[abandon]_headwords	proportion_vocab_list[abnormal]_total_words	proportion_vocab_list[abnormal]_headwords	proportion_vocab_list[abbey]_total_words	proportion_vocab_list[abbey]_headwords	proportion_vocab_list[abduct]_total_words	proportion_vocab_list[abduct]_headwords	proportion_vocab_list[abate]_total_words	proportion_vocab_list[abate]_headwords	proportion_vocab_list[aback]_total_words	proportion_vocab_list[aback]_headwords	proportion_vocab_list[abbot]_total_words	proportion_vocab_list[abbot]_headwords	proportion_vocab_list[abet]_total_words	proportion_vocab_list[abet]_headwords	proportion_vocab_list[abrasion]_total_words	proportion_vocab_list[abrasion]_headwords	proportion_vocab_list[aberrant]_total_words	proportion_vocab_list[aberrant]_headwords	proportion_vocab_list[abattoir]_total_words	proportion_vocab_list[abattoir]_headwords	proportion_vocab_list[abashed]_total_words	proportion_vocab_list[abashed]_headwords	proportion_vocab_list[abacus]_total_words	proportion_vocab_list[abacus]_headwords	proportion_vocab_list[abalone]_total_words	proportion_vocab_list[abalone]_headwords	proportion_vocab_list[abductee]_total_words	proportion_vocab_list[abductee]_headwords	proportion_vocab_list[aardvark]_total_words	proportion_vocab_list[aardvark]_headwords	proportion_vocab_list[abnegate]_total_words	proportion_vocab_list[abnegate]_headwords	proportion_vocab_list[abaya]_total_words	proportion_vocab_list[abaya]_headwords	proportion_vocab_list[abaft]_total_words	proportion_vocab_list[abaft]_headwords	proportion_vocab_list[abomasum]_total_words	proportion_vocab_list[abomasum]_headwords	proportion_vocab_list[abettor]_total_words	proportion_vocab_list[abettor]_headwords	proportion_vocab_list[acetal]_total_words	proportion_vocab_list[acetal]_headwords	proportion_vocab_list[ablaut]_total_words	proportion_vocab_list[ablaut]_headwords	proportion_vocab_list[a1]_total_words	proportion_vocab_list[a1]_headwords	proportion_vocab_list[ah]_total_words	proportion_vocab_list[ah]_headwords	proportion_vocab_list[absentminded]_total_words	proportion_vocab_list[absentminded]_headwords	proportion_vocab_list[aal]_total_words	proportion_vocab_list[aal]_headwords	unique_words	ttrr	num_types
4329	4	4	675	34	19.852941176470587	5.66	42	0.2577777777777778	0.02537552865684702	0.034074074074074076	0.003610675039246468	0.01037037037037037	0.0011904761904761906	0.002962962962962963	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014814814814814814	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014814814814814814	0.00016545334215751158	0.0	0.0	37.1	0.37	223
4330	3	2	463	29	15.96551724137931	6.68	12	0.19654427645788336	0.013271109814787808	0.012958963282937365	0.0009419152276295133	0.0021598272138228943	0.00017006802721088434	0.0	0.0	0.0021598272138228943	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0021598272138228943	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021598272138228943	0.00043497172683775554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.81	0.26	112
4331	3	3	234	12	19.5	6.0	27	0.3162393162393162	0.010791891497739537	0.021367521367521368	0.0007849293563579278	0.017094017094017096	0.0006802721088435374	0.008547008547008548	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01282051282051282	0.0001338747824534785	0.0	0.0	0.0	0.0	0.0	0.0	57.5	0.57	115
4332	4	4	565	42	13.452380952380953	8.45	43	0.23716814159292035	0.019542073793204023	0.033628318584070796	0.0029827315541601255	0.01592920353982301	0.001530612244897959	0.007079646017699115	0.0008221993833504625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.22	0.37	185
4333	3	3	249	15	16.6	6.47	13	0.3493975903614458	0.01268776432842351	0.03614457831325301	0.00141287284144427	0.004016064257028112	0.00017006802721088434	0.004016064257028112	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004016064257028112	0.00031289111389236547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.97	0.44	102
4334	3	4	276	17	16.235294117647058	6.75	17	0.3804347826086957	0.015312819017062855	0.028985507246376812	0.0012558869701726845	0.007246376811594203	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036231884057971015	0.00016545334215751158	0.0	0.0	51.59	0.52	130
4335	2	3	174	12	14.5	8.22	11	0.3275862068965517	0.008312673180691264	0.04597701149425287	0.0012558869701726845	0.017241379310344827	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.74	0.53	77
4336	3	2	378	6	63.0	1.67	29	0.3386243386243386	0.018667055563657577	0.031746031746031744	0.0018838304552590266	0.005291005291005291	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026455026455026454	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.13	0.45	162
4337	5	4	651	36	18.083333333333332	6.36	77	0.2672811059907834	0.02537552865684702	0.03225806451612903	0.0032967032967032967	0.030721966205837174	0.003401360544217687	0.010752688172043012	0.0014388489208633094	0.0	0.0	0.0015360983102918587	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0015360983102918587	0.00031289111389236547	0.0	0.0	0.0015360983102918587	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.46	0.43	246
4338	3	3	359	16	22.4375	4.78	28	0.33147632311977715	0.017354528219337903	0.022284122562674095	0.0012558869701726845	0.016713091922005572	0.0010204081632653062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005571030640668524	0.000584966364434045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.97	0.46	154
4339	2	2	197	14	14.071428571428571	7.73	18	0.4263959390862944	0.012250255213650285	0.01015228426395939	0.0003139717425431711	0.01015228426395939	0.0003401360544217687	0.005076142131979695	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005076142131979695	4.462492748449284e-05	0.005076142131979695	0.00510204081632653	0.0	0.0	0.015228426395939087	0.0026109660574412533	61.88	0.62	112
4340	3	3	264	11	24.0	4.58	23	0.3939393939393939	0.015166982645471781	0.030303030303030304	0.0012558869701726845	0.01893939393939394	0.0008503401360544217	0.011363636363636364	0.0006166495375128469	0.007575757575757576	0.00046565774155995343	0.003787878787878788	0.00024378352023403217	0.003787878787878788	0.0002718129926610492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003787878787878788	4.462492748449284e-05	0.0	0.0	0.003787878787878788	0.00016545334215751158	0.007575757575757576	0.0017406440382941688	57.08	0.57	137
4341	3	3	246	7	35.142857142857146	3.11	13	0.25609756097560976	0.009187691410237713	0.028455284552845527	0.001098901098901099	0.016260162601626018	0.0006802721088435374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040650406504065045	0.0002924831822170225	0.0	0.0	0.0040650406504065045	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.11	0.39	88
4342	4	3	388	22	17.636363636363637	6.53	31	0.28865979381443296	0.01633367361820038	0.02577319587628866	0.0015698587127158557	0.007731958762886598	0.0005102040816326531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.73	0.43	144
4343	1	1	42	5	8.4	13.16	1	0.4523809523809524	0.0027708910602304215	0.047619047619047616	0.0003139717425431711	0.023809523809523808	0.00017006802721088434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	4.462492748449284e-05	0.0	0.0	0.0	0.0	0.023809523809523808	0.0008703220191470844	73.68	0.74	28
4344	4	3	656	34	19.294117647058822	5.92	42	0.20579268292682926	0.0196879101647951	0.024390243902439025	0.002511773940345369	0.01676829268292683	0.0018707482993197278	0.004573170731707317	0.0006166495375128469	0.0	0.0	0.001524390243902439	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001524390243902439	0.00036310820624546115	0.001524390243902439	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.88	0.32	183
4345	4	4	555	21	26.428571428571427	4.23	21	0.25045045045045045	0.0202712556511594	0.021621621621621623	0.0018838304552590266	0.007207207207207207	0.0006802721088435374	0.009009009009009009	0.0010277492291880781	0.0018018018018018018	0.00023282887077997672	0.0018018018018018018	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018018018018018018	0.00016545334215751158	0.0036036036036036037	0.0017406440382941688	35.08	0.35	174
4346	3	3	276	10	27.6	4.2	15	0.3442028985507246	0.013854455301152107	0.025362318840579712	0.001098901098901099	0.007246376811594203	0.0003401360544217687	0.0	0.0	0.0036231884057971015	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.74	0.49	116
4347	3	3	191	11	17.363636363636363	6.71	20	0.39790575916230364	0.011083564240921686	0.05759162303664921	0.001726844583987441	0.010471204188481676	0.0003401360544217687	0.010471204188481676	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.8	0.63	103
4348	3	4	337	18	18.72222222222222	5.79	39	0.33827893175074186	0.016625346361382527	0.032640949554896145	0.001726844583987441	0.02373887240356083	0.0013605442176870747	0.008902077151335312	0.0006166495375128469	0.002967359050445104	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002967359050445104	0.00016545334215751158	0.0	0.0	47.59	0.48	148
4349	3	4	345	21	16.428571428571427	6.89	28	0.2463768115942029	0.012396091585241359	0.028985507246376812	0.0015698587127158557	0.028985507246376812	0.0017006802721088435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.05	0.37	113
4350	4	4	569	28	20.321428571428573	5.3	44	0.27768014059753954	0.02304214671138982	0.028119507908611598	0.002511773940345369	0.019332161687170474	0.0018707482993197278	0.0035149384885764497	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.64	0.39	204
4351	5	4	725	38	19.07894736842105	6.17	96	0.2524137931034483	0.02668805600116669	0.044137931034482755	0.005023547880690738	0.028965517241379312	0.0035714285714285713	0.005517241379310344	0.0008221993833504625	0.002758620689655172	0.00046565774155995343	0.002758620689655172	0.00048756704046806434	0.0	0.0	0.0	0.0	0.001379310344827586	0.00031289111389236547	0.001379310344827586	0.00033534540576794097	0.001379310344827586	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001379310344827586	0.000517063081695967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004137931034482759	0.0004963600264725347	0.0	0.0	46.1	0.46	284
4352	4	3	431	26	16.576923076923077	6.67	24	0.2552204176334107	0.01604200087501823	0.016241299303944315	0.001098901098901099	0.009280742459396751	0.0006802721088435374	0.0069605568445475635	0.0006166495375128469	0.002320185614849188	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.87	0.35	136
4353	2	1	83	1	83.0	1.23	2	0.4939759036144578	0.005979291235234068	0.024096385542168676	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.00024378352023403217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012048192771084338	0.00510204081632653	0.0	0.0	0.012048192771084338	0.0008703220191470844	61.73	0.62	50
4354	3	3	358	22	16.272727272727273	6.96	31	0.3715083798882682	0.01939623742161295	0.036312849162011177	0.0020408163265306124	0.008379888268156424	0.0005102040816326531	0.002793296089385475	0.00020554984583761563	0.002793296089385475	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.48	0.53	169
4355	6	4	727	32	22.71875	4.88	105	0.18844566712517194	0.019979582907977248	0.055020632737276476	0.006279434850863423	0.04126547455295736	0.00510204081632653	0.012379642365887207	0.0018499486125385406	0.005502063273727648	0.0009313154831199069	0.0068775790921595595	0.0012189176011701609	0.001375515818431912	0.0002718129926610492	0.0	0.0	0.001375515818431912	0.00031289111389236547	0.001375515818431912	0.00033534540576794097	0.0	0.0	0.0	0.0	0.001375515818431912	0.00041407867494824016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.89	0.37	242
4356	2	1	126	10	12.6	8.55	5	0.42063492063492064	0.007729327694326965	0.015873015873015872	0.0003139717425431711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007936507936507936	0.0002924831822170225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007936507936507936	0.0005494505494505495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.96	0.65	76
4357	3	3	207	6	34.5	3.11	12	0.3526570048309179	0.010646055126148461	0.01932367149758454	0.0006279434850863422	0.00966183574879227	0.0003401360544217687	0.00966183574879227	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.08	0.45	87
4358	4	3	459	19	24.157894736842106	4.42	36	0.31808278867102396	0.021292110252296922	0.02832244008714597	0.0020408163265306124	0.008714596949891068	0.0006802721088435374	0.004357298474945534	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.09	0.42	181
4359	3	3	446	26	17.153846153846153	6.58	32	0.25112107623318386	0.01633367361820038	0.017937219730941704	0.0012558869701726845	0.013452914798206279	0.0010204081632653062	0.004484304932735426	0.00041109969167523125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242152466367713	0.0006056935190793458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002242152466367713	0.00016545334215751158	0.0	0.0	38.99	0.39	154
4360	3	3	224	4	56.0	1.85	15	0.375	0.012250255213650285	0.049107142857142856	0.001726844583987441	0.008928571428571428	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.61	0.49	105
4361	4	3	567	42	13.5	9.03	31	0.24867724867724866	0.02056292839434155	0.021164021164021163	0.0018838304552590266	0.010582010582010581	0.0010204081632653062	0.003527336860670194	0.00041109969167523125	0.003527336860670194	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001763668430335097	0.00033534540576794097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.71	0.39	180
4362	2	2	136	9	15.11111111111111	7.32	10	0.3602941176470588	0.007145982207962666	0.029411764705882353	0.0006279434850863422	0.014705882352941176	0.0003401360544217687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014705882352941176	0.0017406440382941688	56.91	0.57	70
4363	3	2	453	17	26.647058823529413	4.12	20	0.2803532008830022	0.0185212191920665	0.008830022075055188	0.0006279434850863422	0.002207505518763797	0.00017006802721088434	0.002207505518763797	0.00020554984583761563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.0003399048266485384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002207505518763797	0.0008703220191470844	35.35	0.35	146
4364	2	2	213	9	23.666666666666668	4.46	20	0.45539906103286387	0.014146128044334258	0.046948356807511735	0.0015698587127158557	0.004694835680751174	0.00017006802721088434	0.009389671361502348	0.00041109969167523125	0.004694835680751174	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004694835680751174	0.00510204081632653	0.004694835680751174	0.00016545334215751158	0.0	0.0	60.89	0.61	123
4365	4	4	599	28	21.392857142857142	5.24	40	0.24874791318864775	0.021729619367070147	0.021702838063439065	0.0020408163265306124	0.01001669449081803	0.0010204081632653062	0.001669449081803005	0.00020554984583761563	0.001669449081803005	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001669449081803005	0.0008703220191470844	35.02	0.35	187
4366	4	3	419	23	18.217391304347824	6.12	44	0.33890214797136037	0.020708764765932624	0.026252983293556086	0.001726844583987441	0.011933174224343675	0.0008503401360544217	0.007159904534606206	0.0006166495375128469	0.002386634844868735	0.00023282887077997672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002386634844868735	0.0008703220191470844	48.4	0.48	182
4367	4	4	516	24	21.5	5.12	34	0.27906976744186046	0.021000437509114775	0.03682170542635659	0.0029827315541601255	0.011627906976744186	0.0010204081632653062	0.001937984496124031	0.00020554984583761563	0.003875968992248062	0.00046565774155995343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.45	0.39	185
