id	overall_score	misc_total_words	misc_total_sentences	misc_words_div_sentences	misc_sent_density	misc_ttr	grammar_pct_transitions	grammar_pct_rel_trigrams	grammar_grammar_errors_ltp_by_words	vocab_difficult_words	vocab_proportion_vocab_list[a]	vocab_proportion_vocab_list[accent]	vocab_proportion_vocab_list[abandon]	vocab_proportion_vocab_list[abnormal]	vocab_proportion_vocab_list[abbey]	vocab_proportion_vocab_list[abduct]	vocab_proportion_vocab_list[abate]	vocab_proportion_vocab_list[aback]	vocab_proportion_vocab_list[abbot]	vocab_proportion_vocab_list[abet]	vocab_proportion_vocab_list[abrasion]	vocab_proportion_vocab_list[aberrant]	vocab_proportion_vocab_list[abattoir]	vocab_proportion_vocab_list[abashed]	vocab_proportion_vocab_list[abacus]	vocab_proportion_vocab_list[abalone]	vocab_proportion_vocab_list[abductee]	vocab_proportion_vocab_list[aardvark]	vocab_proportion_vocab_list[abnegate]	vocab_proportion_vocab_list[abaya]	vocab_proportion_vocab_list[abaft]	vocab_proportion_vocab_list[abomasum]	vocab_proportion_vocab_list[abettor]	vocab_proportion_vocab_list[acetal]	vocab_proportion_vocab_list[ablaut]	vocab_proportion_vocab_list[a1]	vocab_proportion_vocab_list[ah]	vocab_proportion_vocab_list[absentminded]	vocab_proportion_vocab_list[aal]	flow_ts_avg_len_sent	flow_ts_num_syllab	flow_ts_avg_sent_per_word	flow_ts_num_polysyllab	flow_ts_num_chars	flow_ts_avg_syllab_per_word	flow_ts_fre	flow_ts_fkg	flow_ts_cli	flow_ts_dcrs	flow_ts_lwf	flow_ts_gf	flow_ts_ari	coherence_nlemma_types	coherence_n_bigram_lemma_types	coherence_n_trigram_lemma_types	coherence_nlemmas	coherence_n_bigram_lemmas	coherence_n_trigram_lemmas	coherence_ncontent_types	coherence_ncontent_tokens	coherence_content_ttr	coherence_nfunction_tokens	coherence_nfunction_types	coherence_function_ttr	coherence_noun_ttr	coherence_determiners	coherence_conjunctions	coherence_prn_noun_ratio
21449	32	384	13	29.53846153846154	3.55	46.72	0.0561	21.85	0.0703125	20	0.3697916666666667	0.026041666666666668	0.0026041666666666665	0.0078125	0.005208333333333333	0.0026041666666666665	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0	0.0	0.0	0.0026041666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0	0.0	0.0	27.8	422	0.04	4	1381	1.2	77.1	9.4	4.77	7.24	12.5	11.45	10.4	171	170	169	366	365	364	114	180	0.6333	186	57	0.3065	1.0	0.09016	0.06011	2.86
21450	35	711	27	26.333333333333332	4.18	34.83	0.0654	35.29	0.06610407876230662	28	0.26441631504922647	0.01828410689170183	0.0014064697609001407	0.0014064697609001407	0.0028129395218002813	0.0028129395218002813	0.0014064697609001407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028129395218002813	0.0	0.0014064697609001407	39.3	763	0.03	18	2466	1.2	65.43	13.9	5.29	6.92	10.4	16.1	16.7	225	224	223	646	645	644	160	287	0.5575	359	65	0.1811	0.5111	0.07585	0.05573	0.98
21451	45	534	31	17.225806451612904	6.75	52.29	0.0374	35.29	0.003745318352059925	71	0.32209737827715357	0.052434456928838954	0.035580524344569285	0.0056179775280898875	0.0	0.003745318352059925	0.0018726591760299626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003745318352059925	0.0	17.5	644	0.06	38	2130	1.4	70.63	7.8	8.58	7.84	7.571428571428571	9.37	9.4	240	239	238	459	458	457	175	257	0.6809	202	65	0.3218	0.5435	0.08715	0.03922	0.35
21452	33	293	11	26.636363636363637	4.09	48.7	0.0467	24.37	0.023890784982935155	19	0.3583617747440273	0.006825938566552901	0.017064846416382253	0.006825938566552901	0.006825938566552901	0.0034129692832764505	0.0	0.0034129692832764505	0.0034129692832764505	0.0	0.0	0.0	0.0034129692832764505	0.0	0.0034129692832764505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034129692832764505	0.0	26.3	328	0.04	14	1089	1.2	78.62	8.8	6.45	6.98	15.0	11.58	11.2	131	130	129	269	268	267	81	133	0.609	136	50	0.3676	0.55	0.10781	0.05204	0.8
21453	36	611	22	27.772727272727273	4.36	48.32	0.0654	30.25	0.006546644844517185	55	0.2945990180032733	0.029459901800327332	0.006546644844517185	0.008183306055646482	0.008183306055646482	0.0032733224222585926	0.0016366612111292963	0.0032733224222585926	0.0016366612111292963	0.0016366612111292963	0.0	0.0016366612111292963	0.0016366612111292963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016366612111292963	0.0	33.3	650	0.03	35	2202	1.3	63.06	12.7	7.56	7.85	27.5	15.24	16.0	244	243	242	505	504	503	182	265	0.6868	240	62	0.2583	0.4154	0.06931	0.03366	0.49
21454	42	996	68	14.647058823529411	7.91	40.47	0.0748	36.97	0.0321285140562249	69	0.26706827309236947	0.01706827309236948	0.006024096385542169	0.010040160642570281	0.006024096385542169	0.0030120481927710845	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.002008032128514056	0.0	0.001004016064257028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001004016064257028	0.0	13.0	1087	0.08	41	3515	1.3	83.66	4.8	4.97	6.36	5.875	6.05	4.7	348	347	346	860	859	858	275	484	0.5682	376	73	0.1941	0.5205	0.07791	0.04186	0.78
21456	39	930	63	14.761904761904763	8.18	39.74	0.0467	43.7	0.03118279569892473	54	0.27204301075268816	0.02258064516129032	0.0032258064516129032	0.005376344086021506	0.002150537634408602	0.002150537634408602	0.0	0.001075268817204301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001075268817204301	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001075268817204301	0.0	15.4	979	0.06	27	3214	1.3	81.22	5.8	5.68	6.28	4.888888888888889	7.01	6.3	306	305	304	770	769	768	237	451	0.5255	319	69	0.2163	0.313	0.07922	0.04286	0.19
21457	40	645	28	23.035714285714285	5.02	39.96	0.0748	39.5	0.012403100775193798	34	0.27596899224806204	0.015503875968992248	0.009302325581395349	0.0015503875968992248	0.0015503875968992248	0.0	0.0	0.0	0.0	0.0015503875968992248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015503875968992248	0.0	0.0015503875968992248	25.0	671	0.04	17	2264	1.3	71.48	9.5	6.62	6.53	6.571428571428571	10.68	11.3	223	222	221	558	557	556	155	304	0.5099	254	68	0.2677	0.3077	0.05556	0.03047	0.26
21458	40	710	38	18.68421052631579	6.2	36.05	0.0374	31.09	0.018309859154929577	42	0.2605633802816901	0.01971830985915493	0.004225352112676056	0.0028169014084507044	0.0014084507042253522	0.0014084507042253522	0.0	0.0	0.0014084507042253522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014084507042253522	0.0	15.9	783	0.06	30	2633	1.3	80.72	6.0	6.67	5.96	7.7142857142857135	7.48	7.0	221	220	219	613	612	611	156	310	0.5032	303	65	0.2145	0.6897	0.09462	0.01631	1.07
21459	40	974	42	23.19047619047619	4.91	35.67	0.0748	42.86	0.014373716632443531	48	0.25667351129363447	0.022587268993839837	0.002053388090349076	0.00513347022587269	0.007186858316221766	0.0	0.0	0.001026694045174538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001026694045174538	0.0	24.1	1073	0.04	36	3459	1.3	72.39	9.1	5.93	6.39	13.5	10.45	9.9	305	304	303	855	854	853	226	455	0.4967	400	79	0.1975	0.2414	0.07018	0.04094	0.13
21460	32	368	10	36.8	2.97	43.03	0.028	26.05	0.06793478260869565	21	0.33695652173913043	0.01358695652173913	0.0	0.002717391304347826	0.002717391304347826	0.002717391304347826	0.002717391304347826	0.008152173913043478	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002717391304347826	0.0	0.0	0.0	42.0	404	0.02	16	1241	1.2	62.69	15.0	4.49	7.32	13.0	18.11	16.9	145	144	143	337	336	335	95	143	0.6643	194	50	0.2577	0.7857	0.10089	0.05341	0.46
21462	35	962	51	18.862745098039216	5.96	36.14	0.0748	38.66	0.037422037422037424	46	0.26403326403326405	0.015592515592515593	0.0010395010395010396	0.0031185031185031187	0.002079002079002079	0.0	0.0010395010395010396	0.0	0.0	0.0	0.0010395010395010396	0.0	0.0010395010395010396	0.0010395010395010396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079002079002079	0.0	0.002079002079002079	17.7	1010	0.06	15	3339	1.2	87.35	5.5	4.46	6.38	7.833333333333334	7.36	6.0	309	308	307	855	854	853	227	437	0.5195	418	82	0.1962	0.5072	0.08421	0.03977	0.45
21463	25	214	15	14.266666666666667	7.81	52.08	0.0187	18.49	0.1308411214953271	15	0.3878504672897196	0.009345794392523364	0.004672897196261682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004672897196261682	0.0	36.2	266	0.03	22	850	1.5	43.19	16.2	9.41	7.09	32.5	16.03	18.8	100	99	98	192	191	190	63	111	0.5676	81	37	0.4568	0.7778	0.04688	0.02604	1.22
21465	36	746	32	23.3125	4.91	37.12	0.0748	43.7	0.00938337801608579	47	0.26005361930294907	0.01742627345844504	0.012064343163538873	0.005361930294906166	0.0	0.0013404825737265416	0.0	0.0	0.0	0.0	0.0013404825737265416	0.0013404825737265416	0.0	0.0	0.0	0.0	0.0	0.0	0.0013404825737265416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.5	828	0.05	30	2685	1.3	75.03	8.1	5.92	6.44	13.25	9.53	8.9	242	241	240	652	651	650	176	345	0.5101	307	66	0.215	0.3919	0.07975	0.03221	0.05
21467	45	631	45	14.022222222222222	8.05	46.15	0.0561	27.73	0.017432646592709985	47	0.3201267828843106	0.025356576862123614	0.009508716323296355	0.006339144215530904	0.00792393026941363	0.004754358161648178	0.003169572107765452	0.003169572107765452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8	697	0.08	34	2315	1.3	83.86	4.7	5.32	6.33	6.571428571428571	6.28	4.8	258	257	256	559	558	557	195	333	0.5856	226	63	0.2788	0.4444	0.08408	0.04651	0.33
21468	35	515	23	22.391304347826086	4.9	40.94	0.0561	31.09	0.03495145631067961	26	0.3145631067961165	0.007766990291262136	0.003883495145631068	0.001941747572815534	0.001941747572815534	0.001941747572815534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003883495145631068	0.0	0.0	0.001941747572815534	20.3	560	0.05	18	1922	1.2	84.71	6.5	6.04	6.34	8.5	8.55	8.1	192	191	190	469	468	467	133	249	0.5341	220	59	0.2682	0.6341	0.04478	0.04691	0.41
21470	36	956	59	16.203389830508474	6.9	42.81	0.0841	46.22	0.06380753138075314	82	0.2813807531380753	0.03765690376569038	0.014644351464435146	0.0041841004184100415	0.0031380753138075313	0.0031380753138075313	0.0	0.0010460251046025104	0.0020920502092050207	0.0	0.0010460251046025104	0.0010460251046025104	0.0	0.0020920502092050207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010460251046025104	0.0010460251046025104	36.1	1086	0.03	49	3585	1.3	60.21	13.8	7.44	7.82	7.2857142857142865	15.84	16.9	366	365	364	855	854	853	279	423	0.6596	432	87	0.2014	0.7	0.08421	0.05497	0.57
21471	40	943	57	16.54385964912281	6.66	37.73	0.0841	46.22	0.02014846235418876	59	0.2873806998939555	0.021208907741251327	0.006362672322375398	0.0042417815482502655	0.0	0.0021208907741251328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010604453870625664	0.0	0.0	0.0	0.0	0.0	0.0010604453870625664	0.0	15.4	1058	0.06	37	3466	1.2	89.68	4.6	5.51	6.25	6.857142857142857	7.44	5.5	323	322	321	856	855	854	236	451	0.5233	405	87	0.2148	0.6111	0.08762	0.02921	0.56
21472	33	991	49	20.224489795918366	5.78	35.14	0.0561	38.66	0.0615539858728557	51	0.23511604439959638	0.018163471241170535	0.0010090817356205853	0.0010090817356205853	0.0	0.0020181634712411706	0.0010090817356205853	0.0020181634712411706	0.0010090817356205853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010090817356205853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005045408678102927	0.0020181634712411706	0.0030272452068617556	20.4	1010	0.05	25	3294	1.2	84.61	6.5	4.41	6.65	9.0	8.54	7.3	298	297	296	848	847	846	227	441	0.5147	407	71	0.1744	0.3983	0.0684	0.02005	0.13
21473	39	600	33	18.181818181818183	6.21	40.11	0.0374	30.25	0.025	27	0.29333333333333333	0.01	0.0033333333333333335	0.0033333333333333335	0.0	0.006666666666666667	0.0	0.0	0.0016666666666666668	0.0	0.0016666666666666668	0.0016666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016666666666666668	0.0	16.4	645	0.06	19	2101	1.2	88.67	5.0	4.81	5.92	8.166666666666666	6.86	5.6	213	212	211	531	530	529	146	282	0.5177	249	67	0.2691	0.7143	0.08663	0.03578	1.29
21475	40	499	24	20.791666666666668	5.48	43.84	0.0841	36.97	0.018036072144288578	36	0.3106212424849699	0.02404809619238477	0.006012024048096192	0.0	0.0	0.002004008016032064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002004008016032064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002004008016032064	21.7	567	0.05	25	1894	1.3	74.83	8.2	7.14	6.71	7.571428571428571	9.51	10.0	192	191	190	438	437	436	127	231	0.5498	207	65	0.314	0.5758	0.06621	0.0274	0.55
21476	28	124	6	20.666666666666668	5.45	57.27	0.0187	9.24	0.016129032258064516	12	0.4112903225806452	0.03225806451612903	0.016129032258064516	0.008064516129032258	0.0	0.0	0.008064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.5	130	0.04	2	400	1.2	77.4	9.3	3.37	7.3	13.0	11.73	9.5	63	62	61	110	109	108	40	58	0.6897	52	23	0.4423	0.6667	0.07273	0.06364	1.67
21477	28	106	3	35.333333333333336	3.7	72.84	0.0	5.04	0.02830188679245283	19	0.3584905660377358	0.018867924528301886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009433962264150943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	102	0.03	3	335	1.3	56.26	15.4	5.7	10.55	21.5	17.5	18.3	59	58	57	81	80	79	36	42	0.8571	39	23	0.5897	0.625	0.11111	0.06173	0.06
21478	42	947	47	20.148936170212767	6.06	42.45	0.0561	38.66	0.021119324181626188	71	0.26187961985216474	0.023231256599788808	0.008447729672650475	0.008447729672650475	0.004223864836325237	0.0	0.0	0.0010559662090813093	0.0	0.0	0.0	0.0	0.0	0.0010559662090813093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010559662090813093	0.0010559662090813093	20.5	984	0.05	28	3408	1.3	76.05	7.7	7.31	7.16	8.0	8.89	10.0	329	328	327	775	774	773	255	459	0.5556	316	74	0.2342	0.3966	0.08	0.04645	0.21
21479	31	652	37	17.62162162162162	6.41	42.29	0.0654	39.5	0.027607361963190184	33	0.299079754601227	0.01687116564417178	0.006134969325153374	0.0015337423312883436	0.0015337423312883436	0.0015337423312883436	0.0	0.0	0.003067484662576687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015337423312883436	0.003067484662576687	0.0015337423312883436	16.3	681	0.06	17	2277	1.2	88.77	4.9	4.75	6.46	7.833333333333334	7.01	5.5	244	243	242	577	576	575	173	291	0.5945	286	71	0.2483	0.72	0.06932	0.04679	0.76
21480	32	990	55	18.0	6.29	30.86	0.0748	43.7	0.021212121212121213	39	0.21313131313131314	0.01717171717171717	0.00404040404040404	0.00101010101010101	0.00202020202020202	0.00101010101010101	0.00202020202020202	0.0	0.00101010101010101	0.0	0.00101010101010101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00101010101010101	0.0030303030303030303	0.0	16.5	1076	0.06	31	3442	1.3	80.11	6.2	4.81	5.71	6.857142857142857	6.97	5.7	270	269	268	875	874	873	196	445	0.4404	430	74	0.1721	0.3429	0.06057	0.04229	0.6
21481	40	1020	39	26.153846153846153	4.58	31.73	0.0561	34.45	0.020588235294117647	50	0.2196078431372549	0.012745098039215686	0.004901960784313725	0.000980392156862745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029411764705882353	0.0	32.3	1060	0.03	21	3475	1.3	64.07	12.3	6.05	6.63	18.333333333333332	13.35	14.2	270	269	268	851	850	849	193	445	0.4337	406	77	0.1897	0.1973	0.08108	0.04818	0.09
21482	30	413	15	27.533333333333335	4.03	46.77	0.0093	26.89	0.05811138014527845	29	0.30024213075060535	0.01694915254237288	0.004842615012106538	0.009685230024213076	0.002421307506053269	0.002421307506053269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002421307506053269	0.0	0.0	0.004842615012106538	30.0	462	0.03	11	1495	1.3	66.41	11.5	6.4	7.54	7.833333333333334	12.33	13.1	174	173	172	372	371	370	119	218	0.5459	154	55	0.3571	0.6102	0.05108	0.0672	0.27
21483	41	578	27	21.40740740740741	5.23	46.71	0.0841	31.93	0.06055363321799308	43	0.33391003460207613	0.025951557093425604	0.012110726643598616	0.0034602076124567475	0.0034602076124567475	0.005190311418685121	0.0	0.0	0.0	0.005190311418685121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017301038062283738	0.0	28.4	656	0.04	24	2186	1.3	68.03	10.8	7.09	7.18	29.0	12.38	12.9	241	240	239	516	515	514	166	257	0.6459	259	75	0.2896	0.6098	0.06589	0.02326	0.51
21484	50	926	56	16.535714285714285	7.14	46.17	0.0561	35.29	0.008639308855291577	123	0.24406047516198703	0.058315334773218146	0.02267818574514039	0.009719222462203024	0.009719222462203024	0.008639308855291577	0.0021598272138228943	0.0021598272138228943	0.0021598272138228943	0.0	0.0010799136069114472	0.0	0.0010799136069114472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010799136069114472	0.0	16.2	1072	0.06	56	3683	1.4	71.95	7.2	8.81	7.86	10.8	8.85	9.0	362	361	360	784	783	782	290	463	0.6263	321	72	0.2243	0.4286	0.10842	0.02168	0.2
21485	36	706	44	16.045454545454547	7.41	42.59	0.0935	32.77	0.015580736543909348	57	0.24362606232294617	0.032577903682719546	0.0028328611898017	0.00141643059490085	0.0084985835694051	0.00424929178470255	0.0	0.00141643059490085	0.0	0.00141643059490085	0.0	0.0	0.0	0.0	0.0	0.00141643059490085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141643059490085	0.0028328611898017	15.4	748	0.06	22	2532	1.3	81.22	5.8	6.32	6.94	8.333333333333334	6.91	6.7	253	252	251	594	593	592	198	363	0.5455	231	55	0.2381	0.451	0.07239	0.03199	0.21
21487	30	843	34	24.794117647058822	4.36	28.88	0.0748	37.82	0.0498220640569395	34	0.22538552787663108	0.00830367734282325	0.002372479240806643	0.004744958481613286	0.0	0.0011862396204033216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011862396204033216	0.0011862396204033216	30.6	955	0.03	29	3077	1.2	74.26	10.5	6.05	6.29	17.333333333333332	12.87	12.8	225	224	223	779	778	777	147	367	0.4005	412	78	0.1893	0.4179	0.08986	0.03851	0.55
21488	41	773	34	22.735294117647058	4.8	36.16	0.0935	35.29	0.02199223803363519	60	0.24967658473479948	0.03622250970245795	0.019404915912031046	0.00646830530401035	0.00258732212160414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00258732212160414	0.00129366106080207	20.6	922	0.05	46	2840	1.3	75.95	7.8	5.63	6.69	8.833333333333334	9.67	8.0	256	255	254	708	707	706	191	373	0.5121	335	65	0.194	0.6286	0.06356	0.03531	0.43
21489	22	222	13	17.076923076923077	6.53	51.76	0.0093	21.01	0.12612612612612611	9	0.34684684684684686	0.013513513513513514	0.0045045045045045045	0.0	0.0	0.0	0.0	0.0	0.0045045045045045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0045045045045045045	0.0	0.0	0.0	194.0	225	0.01	3	746	1.2	-91.6	74.2	5.31	15.21	51.0	77.81	93.7	103	102	101	199	198	197	66	90	0.7333	109	37	0.3394	0.5769	0.0804	0.03015	0.27
21490	50	973	44	22.113636363636363	5.04	34.94	0.0467	50.42	0.007194244604316547	56	0.25077081192189105	0.015416238437821172	0.0041109969167523125	0.003083247687564234	0.0051387461459403904	0.0010277492291880781	0.0010277492291880781	0.0	0.0	0.0010277492291880781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041109969167523125	0.0	19.8	1062	0.05	40	3438	1.2	85.22	6.3	5.34	6.23	6.125	8.72	7.5	305	304	303	873	872	871	221	436	0.5069	437	84	0.1922	0.56	0.09966	0.02749	0.6
21491	30	663	37	17.91891891891892	6.25	45.1	0.0467	35.29	0.03469079939668175	66	0.28355957767722473	0.03770739064856712	0.01809954751131222	0.01809954751131222	0.006033182503770739	0.006033182503770739	0.0030165912518853697	0.0	0.0015082956259426848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030165912518853697	0.0	0.0015082956259426848	0.0030165912518853697	16.7	770	0.06	38	2482	1.3	79.9	6.3	6.32	6.93	8.666666666666666	8.46	7.0	267	266	265	592	591	590	203	320	0.6344	272	64	0.2353	0.7586	0.08615	0.03041	0.52
21494	40	910	19	47.89473684210526	2.22	31.85	0.0748	44.54	0.015384615384615385	55	0.24395604395604395	0.027472527472527472	0.008791208791208791	0.001098901098901099	0.001098901098901099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002197802197802198	0.001098901098901099	49.6	1052	0.02	37	3394	1.2	54.97	17.9	6.46	7.56	18.0	20.84	22.3	272	271	270	854	853	852	193	389	0.4961	465	79	0.1699	0.6176	0.05738	0.04684	0.62
21495	36	703	23	30.565217391304348	3.51	37.5	0.0467	35.29	0.08392603129445235	38	0.2930298719772404	0.01849217638691323	0.011379800853485065	0.004267425320056899	0.001422475106685633	0.001422475106685633	0.0	0.001422475106685633	0.0	0.002844950213371266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.1	781	0.03	23	2472	1.2	72.73	11.1	5.12	6.63	13.5	13.84	12.8	246	245	244	656	655	654	167	279	0.5986	377	79	0.2095	0.7037	0.0686	0.04421	1.96
21500	37	888	62	14.32258064516129	8.26	37.28	0.0748	37.82	0.012387387387387387	49	0.26576576576576577	0.013513513513513514	0.0033783783783783786	0.0033783783783783786	0.0	0.0	0.0	0.0011261261261261261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022522522522522522	0.0011261261261261261	19.6	980	0.05	32	3299	1.3	76.96	7.4	7.31	6.22	7.833333333333334	8.27	9.2	280	279	278	751	750	749	204	406	0.5025	345	76	0.2203	0.4	0.07856	0.02397	0.17
21501	28	309	15	20.6	5.17	47.93	0.0374	26.89	0.022653721682847898	13	0.40129449838187703	0.025889967637540454	0.006472491909385114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003236245954692557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.3	343	0.05	4	1102	1.2	85.73	6.1	4.41	5.8	7.5	7.86	6.2	139	138	137	290	289	288	81	138	0.587	152	58	0.3816	0.6667	0.08621	0.05517	1.22
21502	38	1146	60	19.1	6.9	38.85	0.1028	40.34	0.02181500872600349	82	0.21204188481675393	0.02268760907504363	0.004363001745200698	0.0034904013961605585	0.0017452006980802793	0.002617801047120419	0.0017452006980802793	0.0008726003490401396	0.002617801047120419	0.0008726003490401396	0.0	0.0008726003490401396	0.0008726003490401396	0.0008726003490401396	0.0008726003490401396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017452006980802793	0.0017452006980802793	0.0	18.0	1189	0.06	57	3992	1.4	70.13	8.0	7.65	6.84	5.333333333333333	8.62	9.8	338	337	336	870	869	868	267	577	0.4627	293	71	0.2423	0.239	0.05977	0.00575	0.1
21503	32	795	33	24.09090909090909	4.61	42.88	0.0561	36.97	0.033962264150943396	53	0.30566037735849055	0.026415094339622643	0.006289308176100629	0.0025157232704402514	0.0037735849056603774	0.0025157232704402514	0.0	0.0025157232704402514	0.0012578616352201257	0.0012578616352201257	0.0012578616352201257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012578616352201257	0.005031446540880503	0.0012578616352201257	27.1	900	0.04	35	2938	1.3	69.35	10.3	6.45	6.93	14.0	11.8	11.8	307	306	305	716	715	714	225	360	0.625	356	82	0.2303	0.5846	0.07961	0.03073	0.43
